round,global_acc,per_client_gen_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
0,0.1851,0.15321500000000002,0.222165991902834,0.004324992276799506,0.00244085617724371,0.03559870550161812,0.032989003665444855,0.016666666666666666,0.18369175627240145,0.29652466367713004,0.6257949631137115,0.14049586776859505,0.36449704142011835,0.28969359331476324,0.08425275827482448,0.19393939393939394,0.13428081352609655,0.24468713105076742,0.0197869101978691,0.3080135215748658,0.12048192771084337,0.036347318824321295
1,0.2459,0.195745,0.2229251012145749,0.036762434352795796,0.004693954187007135,0.038834951456310676,0.03465511496167944,0.025,0.36140979689366787,0.28419282511210764,0.688883235817858,0.18181818181818182,0.3242603550295858,0.5905292479108635,0.5506519558676028,0.20303030303030303,0.13893653516295026,0.3987603305785124,0.02359208523592085,0.36726983495724796,0.1566265060240964,0.0572133722234687
2,0.347,0.22081,0.3001012145748988,0.15848007414272475,0.07134810364250845,0.05177993527508091,0.0396534488503832,0.05,0.4483273596176822,0.2774663677130045,0.687356906639532,0.19008264462809918,0.25680473372781065,0.6824512534818942,0.7231695085255767,0.23030303030303031,0.13501592746875765,0.6652892561983471,0.2853881278538813,0.5229667926029031,0.4578313253012048,0.15683194974197892
3,0.4063,0.24406,0.3524797570850202,0.23324065492740192,0.10570784829140067,0.06796116504854369,0.06697767410863045,0.0763888888888889,0.4635603345280765,0.289237668161435,0.7161027728313406,0.2231404958677686,0.29704142011834317,0.6657381615598886,0.7021063189568706,0.22727272727272727,0.13746630727762804,0.7582644628099173,0.4178082191780822,0.6331278584211573,0.5903614457831325,0.3062598160197442
4,0.4386,0.254285,0.3782894736842105,0.26845844918134076,0.15114532482162973,0.09061488673139159,0.09930023325558147,0.12916666666666668,0.492831541218638,0.289237668161435,0.7280590180615619,0.24793388429752067,0.32781065088757394,0.6991643454038997,0.7512537612838516,0.2727272727272727,0.14383729478069102,0.8224616292798111,0.5060882800608828,0.6496321336249752,0.6506024096385542,0.3863585371326004
5,0.4724,0.26787,0.42813765182186236,0.3123262279888786,0.19245212166729253,0.11974110032362459,0.16294568477174276,0.18055555555555555,0.522700119474313,0.32903587443946186,0.7420503688628848,0.2975206611570248,0.3739644970414201,0.7075208913649025,0.7482447342026078,0.296969696969697,0.17495711835334476,0.8345631641086186,0.5350076103500762,0.6796579836945715,0.6385542168674698,0.4258469822750729
6,0.5053,0.28947500000000004,0.4240890688259109,0.30645659561322214,0.2444611340593316,0.13592233009708737,0.23192269243585473,0.21805555555555556,0.5633213859020311,0.3211883408071749,0.7685067412872043,0.34710743801652894,0.3905325443786982,0.7353760445682451,0.7913741223671013,0.3242424242424242,0.16687086498407253,0.8497638724911453,0.5669710806697108,0.6935772519387552,0.6867469879518072,0.5705631590756114
7,0.5365,0.29955,0.4848178137651822,0.3824528884769849,0.27224934284641383,0.15857605177993528,0.275241586137954,0.2763888888888889,0.570489844683393,0.3329596412556054,0.7781734927499364,0.35537190082644626,0.45207100591715976,0.7353760445682451,0.7602808425275828,0.36363636363636365,0.18916932124479294,0.85271546635183,0.6050228310502284,0.7224100218731359,0.6867469879518072,0.606237379403186
8,0.5424,0.32067,0.4979757085020243,0.3870868087735558,0.32425835523845287,0.1553398058252427,0.275241586137954,0.2722222222222222,0.5776583034647551,0.3570627802690583,0.7934367845331977,0.38016528925619836,0.44733727810650886,0.7632311977715878,0.7823470411233701,0.36363636363636365,0.1979906885567263,0.8568476977567887,0.606544901065449,0.7243984887651621,0.7108433734939759,0.5936728741305811
9,0.5715,0.33395,0.521002024291498,0.42601173926475133,0.3404055576417574,0.22006472491909385,0.3598800399866711,0.3486111111111111,0.6161887694145759,0.35874439461883406,0.794708725515136,0.4132231404958678,0.4887573964497041,0.7465181058495822,0.7883650952858575,0.41515151515151516,0.21734868904680227,0.848435655253837,0.6301369863013698,0.7393119904553589,0.7108433734939759,0.7155037020417321
