round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
31,0.6458,0.6458,0.7771157622337341,0.2868150472640991,0.5504435300827026,0.004849984679610444,0.00879507041978182,0.5614878542510121,0.4765142150803461,0.6431924882629108,0.42718446601941745,0.565068493150685,0.42429906542056073,0.824896694214876,0.570067264573991,0.8082400813835199,0.6198347107438017,0.6118488253319714,0.7632311977715878,0.7218344965104686,0.532608695652174,0.4604263660867434,0.7405166051660517,0.5913785361472833,0.8001173479366321,0.6432748538011696,0.8204667863554758
32,0.6453,0.6453,0.754947304725647,0.28137946128845215,0.5528631806373596,0.004661003261083021,0.008415441618125541,0.5614878542510121,0.4687886279357231,0.6584037558685446,0.42718446601941745,0.5616438356164384,0.4205607476635514,0.8274793388429752,0.5667040358744395,0.8120549338758901,0.6528925619834711,0.6077630234933605,0.7827298050139275,0.711864406779661,0.5380434782608695,0.45699583435432495,0.7554243542435425,0.5828468792096991,0.8032466262468219,0.6198830409356725,0.8211400359066428
33,0.6472,0.6472,0.7201465368270874,0.27432864904403687,0.5547857880592346,0.004368867533213397,0.007860703938596881,0.5587044534412956,0.4641532756489493,0.6700469483568076,0.4174757281553398,0.5547945205479452,0.41682242990654206,0.8305785123966942,0.5571748878923767,0.8237538148524923,0.628099173553719,0.5934627170582226,0.7883008356545961,0.7093718843469591,0.5434782608695652,0.4479294290615045,0.7622140221402214,0.5754378087112708,0.803051046352435,0.6081871345029239,0.8204667863554758
34,0.6466,0.6466,0.7410548329353333,0.2691168785095215,0.556956946849823,0.004311715896163871,0.007727685658378212,0.5612348178137652,0.4619901112484549,0.6741784037558686,0.39805825242718446,0.5513698630136986,0.4261682242990654,0.8393595041322314,0.54652466367713,0.8331637843336724,0.628099173553719,0.5985699693564862,0.7855153203342619,0.7068793619142573,0.5434782608695652,0.43837294780691005,0.7607380073800738,0.578581050740907,0.8069626442401721,0.5847953216374269,0.8195691202872532
35,0.6487,0.6487,0.7612050771713257,0.2649023234844208,0.5593686103820801,0.004568463617169762,0.008152604433097734,0.5662955465587044,0.4545735475896168,0.6794366197183098,0.4077669902912621,0.5616438356164384,0.4373831775700935,0.8414256198347108,0.5487668161434978,0.8324008138351984,0.6198347107438017,0.6128702757916241,0.7938718662952646,0.7193419740777667,0.5434782608695652,0.4344523401127175,0.7546863468634686,0.5931746744499327,0.8100919225503618,0.6081871345029239,0.8200179533213644
36,0.6515,0.6515,0.7218059301376343,0.2583865821361542,0.5612257719039917,0.004216092439802463,0.0074989313021431945,0.569331983805668,0.46168108776267,0.6860093896713615,0.4174757281553398,0.5582191780821918,0.4336448598130841,0.8372933884297521,0.554372197309417,0.8324008138351984,0.6528925619834711,0.6220633299284984,0.7799442896935933,0.7382851445663011,0.5380434782608695,0.44547904925263415,0.7501107011070111,0.6140547822182308,0.8048112654019167,0.6666666666666666,0.8218132854578097
37,0.6541,0.6541,0.7356365919113159,0.2525801956653595,0.5632373094558716,0.004322879837671015,0.007661456917550935,0.5736336032388664,0.46168108776267,0.692206572769953,0.43042071197411,0.5445205479452054,0.4373831775700935,0.8290289256198347,0.5739910313901345,0.8339267548321465,0.6611570247933884,0.6353421859039836,0.7855153203342619,0.748753738783649,0.5380434782608695,0.470717961283999,0.7499630996309963,0.6358329591378536,0.7983571288871504,0.6783625730994152,0.824281867145422
38,0.6585,0.6585,0.7619093656539917,0.24901515245437622,0.5655696392059326,0.004484946529951812,0.007915966934334185,0.5814777327935222,0.46137206427688504,0.6884507042253522,0.4854368932038835,0.5582191780821918,0.4411214953271028,0.8192148760330579,0.5846412556053812,0.832146490335707,0.6528925619834711,0.644535240040858,0.7799442896935933,0.7642073778664008,0.5652173913043478,0.49375153148738055,0.7476014760147601,0.655590480466996,0.7969880696264424,0.695906432748538,0.828770197486535
39,0.6596,0.6596,0.785631537437439,0.24840115010738373,0.5681922435760498,0.0046684385108951695,0.008201866001484644,0.5865384615384616,0.4703337453646477,0.6721126760563381,0.49838187702265374,0.5821917808219178,0.44485981308411215,0.8259297520661157,0.5919282511210763,0.8290946083418108,0.6611570247933884,0.6527068437180796,0.7799442896935933,0.7602193419740778,0.5597826086956522,0.5055133545699584,0.7486346863468635,0.6537943421643466,0.7962057500488949,0.7076023391812866,0.8332585278276481
40,0.6616,0.6616,0.7668319344520569,0.24645885825157166,0.5705211758613586,0.004570753185842184,0.007997522014741534,0.5898279352226721,0.4762051915945612,0.6736150234741785,0.511326860841424,0.6027397260273972,0.4504672897196262,0.8290289256198347,0.5986547085201793,0.8303662258392676,0.628099173553719,0.6496424923391215,0.7715877437325905,0.7507477567298105,0.5760869565217391,0.5023278608184268,0.7548339483394834,0.6468343062415806,0.7965969098376687,0.6783625730994152,0.8357271095152603
41,0.6594,0.6594,0.7139565348625183,0.24077072739601135,0.5721335411071777,0.00414772186860101,0.007236920492540801,0.5951417004048583,0.4820766378244747,0.6807511737089202,0.5016181229773463,0.5993150684931506,0.4616822429906542,0.8362603305785123,0.5913677130044843,0.8318921668362157,0.6363636363636364,0.6394279877425945,0.7715877437325905,0.7387836490528414,0.5597826086956522,0.4881156579269787,0.763690036900369,0.6297709923664122,0.8005085077254058,0.6374269005847953,0.8390933572710951
