round,global_acc,per_client_gen_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
0,0.2172,0.2172,0.21558704453441296,0.08621755253399259,0.052018779342723004,0.03559870550161812,0.07534246575342465,0.029906542056074768,0.5604338842975206,0.1905829596412556,0.2517802644964395,0.11570247933884298,0.21859039836567926,0.7270194986072424,0.39531405782652046,0.059782608695652176,0.030139671649105613,0.42863468634686347,0.07207004939380332,0.43536084490514376,0.14035087719298245,0.05498204667863555
1,0.2694,0.2694,0.3256578947368421,0.11650185414091471,0.014272300469483568,0.032362459546925564,0.1952054794520548,0.04672897196261682,0.6792355371900827,0.29035874439461884,0.49593082400813837,0.12396694214876033,0.3350357507660878,0.83008356545961,0.40279162512462613,0.1793478260869565,0.07547169811320754,0.37313653136531366,0.022676246070947464,0.5941717191472716,0.09941520467836257,0.1189407540394973
2,0.3491,0.3491,0.35121457489878544,0.15914709517923362,0.07436619718309859,0.05177993527508091,0.2876712328767123,0.08411214953271028,0.7520661157024794,0.3116591928251121,0.6536113936927772,0.2396694214876033,0.3176710929519918,0.8245125348189415,0.4102691924227318,0.2554347826086957,0.10683655966674835,0.49535055350553503,0.04782218230803772,0.6491296694699785,0.1871345029239766,0.36826750448833034
3,0.4028,0.4028,0.36361336032388664,0.17861557478368356,0.24507042253521127,0.0744336569579288,0.3184931506849315,0.11214953271028037,0.7567148760330579,0.32062780269058294,0.6856561546286877,0.2892561983471074,0.32788559754851887,0.8328690807799443,0.40428713858424725,0.2717391304347826,0.10953197745650575,0.5588191881918819,0.08307139649753031,0.6847252102483865,0.22807017543859648,0.5217684021543986
4,0.437,0.437,0.3848684210526316,0.2073547589616811,0.344037558685446,0.10032362459546926,0.3698630136986301,0.13457943925233645,0.7830578512396694,0.33800448430493274,0.7179552390640895,0.35537190082644626,0.3350357507660878,0.8105849582172702,0.4122632103688933,0.32065217391304346,0.1379563832394021,0.6121033210332103,0.10844185002245173,0.704478779581459,0.25146198830409355,0.5677737881508079
5,0.4617,0.4617,0.4147267206477733,0.2323856613102596,0.3442253521126761,0.13268608414239483,0.3458904109589041,0.15327102803738318,0.78099173553719,0.3419282511210762,0.7352492370295015,0.39669421487603307,0.37895812053115424,0.8161559888579387,0.44167497507477566,0.3423913043478261,0.1352609654496447,0.589520295202952,0.14907947911989222,0.7527870134950128,0.2631578947368421,0.6882854578096947
6,0.4916,0.4916,0.4248481781376518,0.2469097651421508,0.4060093896713615,0.15857605177993528,0.4075342465753425,0.19065420560747665,0.7933884297520661,0.3598654708520179,0.7657680569684638,0.4214876033057851,0.41470888661899896,0.7994428969359332,0.48554336989032904,0.40217391304347827,0.17030139671649105,0.6171217712177122,0.224517287831163,0.7582632505378447,0.3333333333333333,0.704443447037702
7,0.5135,0.5135,0.4418016194331984,0.2703955500618047,0.48582159624413146,0.17475728155339806,0.4178082191780822,0.2261682242990654,0.7964876033057852,0.36827354260089684,0.7644964394710071,0.4380165289256198,0.40960163432073543,0.8133704735376045,0.5004985044865404,0.4076086956521739,0.183043371722617,0.6391143911439114,0.2568477772788505,0.7504400547623704,0.3684210526315789,0.72262118491921
8,0.5421,0.5421,0.4473684210526316,0.29295426452410384,0.5380281690140845,0.22006472491909385,0.4486301369863014,0.2411214953271028,0.8011363636363636,0.4147982062780269,0.7756866734486266,0.4628099173553719,0.42594484167517876,0.7855153203342619,0.522432701894317,0.44021739130434784,0.24307767703994118,0.6521033210332103,0.308486753480018,0.7643262272638373,0.4093567251461988,0.7477558348294434
9,0.5455,0.5455,0.4605263157894737,0.29758961681087764,0.4955868544600939,0.22006472491909385,0.4280821917808219,0.2560747663551402,0.8161157024793388,0.41591928251121074,0.7866225839267549,0.4628099173553719,0.4453524004085802,0.8105849582172702,0.5418743768693918,0.44565217391304346,0.24283263905905417,0.6521033210332103,0.3062415806017063,0.7764521807158224,0.4093567251461988,0.7755834829443446
10,0.5728,0.5728,0.4706477732793522,0.33250927070457353,0.5630046948356807,0.24919093851132687,0.4623287671232877,0.3102803738317757,0.806301652892562,0.4344170403587444,0.789674465920651,0.5041322314049587,0.49540347293156284,0.7938718662952646,0.5897308075772681,0.5,0.27542269051703017,0.6783763837638377,0.40188594521778176,0.7698024643066693,0.47953216374269003,0.770197486535009
11,0.5808,0.5808,0.48279352226720645,0.3430160692212608,0.5609389671361502,0.2912621359223301,0.4520547945205479,0.2841121495327103,0.8176652892561983,0.4523542600896861,0.8107833163784334,0.5371900826446281,0.49846782431052095,0.7855153203342619,0.6001994017946162,0.5217391304347826,0.3048272482234746,0.6727675276752767,0.3998652896273013,0.7801681987091726,0.4619883040935672,0.7865798922800719
12,0.5961,0.5961,0.4815283400809717,0.32663782447466005,0.5894835680751174,0.32362459546925565,0.4691780821917808,0.2953271028037383,0.8145661157024794,0.48374439461883406,0.8107833163784334,0.5289256198347108,0.5229826353421859,0.7883008356545961,0.6266201395812563,0.532608695652174,0.340112717471208,0.6761623616236162,0.44656488549618323,0.7895560336397418,0.49707602339181284,0.7978007181328546
13,0.5949,0.5949,0.49063765182186236,0.3541409147095179,0.6105164319248826,0.2750809061488673,0.476027397260274,0.3177570093457944,0.8295454545454546,0.4349775784753363,0.788911495422177,0.5454545454545454,0.5045965270684372,0.8050139275766016,0.6246261216350947,0.5380434782608695,0.2888997794658172,0.6999261992619926,0.4295015716210148,0.7846665362800704,0.49707602339181284,0.8094703770197487
14,0.6106,0.6106,0.49898785425101216,0.3535228677379481,0.6011267605633803,0.3592233009708738,0.4828767123287671,0.3252336448598131,0.8259297520661157,0.49887892376681614,0.8056968463886063,0.5454545454545454,0.54341164453524,0.7910863509749304,0.6465603190428714,0.5380434782608695,0.35726537613330067,0.7006642066420664,0.4768747193533902,0.7952278505769607,0.5380116959064327,0.796229802513465
15,0.6191,0.6191,0.5217611336032388,0.3819530284301607,0.5954929577464789,0.36893203883495146,0.5136986301369864,0.3383177570093458,0.8243801652892562,0.492152466367713,0.8166327568667345,0.5289256198347108,0.5812053115423902,0.7799442896935933,0.6719840478564307,0.5489130434782609,0.3589806419995099,0.692250922509225,0.5181859003143242,0.8038333659299824,0.5380116959064327,0.7921903052064632
16,0.6299,0.6299,0.5263157894736842,0.40636588380716937,0.6540845070422535,0.3365695792880259,0.5205479452054794,0.36074766355140186,0.8326446280991735,0.4585201793721973,0.8046795523906409,0.5619834710743802,0.5648621041879469,0.7827298050139275,0.6769690927218345,0.5597826086956522,0.326880666503308,0.7080442804428044,0.5240233497979344,0.7985527087815373,0.5614035087719298,0.827423698384201
17,0.6378,0.6378,0.5321356275303644,0.4072929542645241,0.6289201877934272,0.36893203883495146,0.5376712328767124,0.36074766355140186,0.8285123966942148,0.5067264573991032,0.8219735503560529,0.5537190082644629,0.5740551583248212,0.7799442896935933,0.672482552342971,0.5597826086956522,0.38274932614555257,0.7222140221402215,0.5343511450381679,0.7956190103657343,0.5730994152046783,0.801391382405745
18,0.6402,0.6402,0.52834008097166,0.40451174289245984,0.6507042253521127,0.343042071197411,0.5171232876712328,0.3514018691588785,0.8254132231404959,0.47477578475336324,0.8189216683621566,0.5537190082644629,0.5812053115423902,0.7910863509749304,0.6889332003988036,0.5543478260869565,0.3472188189169321,0.7383025830258303,0.5603951504265828,0.7979659690983767,0.5906432748538012,0.8245062836624776
19,0.6504,0.6504,0.5450404858299596,0.4326328800988875,0.6925821596244132,0.3818770226537217,0.5513698630136986,0.38691588785046727,0.8362603305785123,0.4798206278026906,0.7978128179043744,0.5619834710743802,0.5689479060265578,0.7855153203342619,0.6979062811565304,0.6032608695652174,0.36192109777015435,0.7515867158671586,0.5669061517736865,0.797574809309603,0.5730994152046783,0.8323608617594255
20,0.6486,0.6486,0.5379554655870445,0.4131644004944376,0.6495774647887324,0.37540453074433655,0.5273972602739726,0.3514018691588785,0.8553719008264463,0.5201793721973094,0.8293489318413021,0.5867768595041323,0.5781409601634321,0.8050139275766016,0.69740777666999,0.5869565217391305,0.39230580740014703,0.7571955719557195,0.5588235294117647,0.8052024251906904,0.5847953216374269,0.8112657091561939
21,0.6531,0.6531,0.5528846153846154,0.4363411619283066,0.6546478873239436,0.36245954692556637,0.5342465753424658,0.38878504672897196,0.8455578512396694,0.4971973094170404,0.8034079348931842,0.5867768595041323,0.5944841675178754,0.8022284122562674,0.7208374875373879,0.592391304347826,0.36902719921587845,0.7521771217712178,0.5806017063313875,0.8126344611773909,0.6198830409356725,0.8267504488330341
