round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
20,0.6436,0.712094093582204,0.6328293736501079,0.6696713615023474,0.5275080906148867,0.6182389937106918,0.5973053892215568,0.7879432624113475,0.581739666872301,0.6858638743455497,0.6339285714285714,0.6833534378769602,0.8072625698324022,0.7407407407407407,0.5039370078740157,0.44080044469149526,0.5780672759090025,0.6983164983164983,0.8321924506160767,0.6961325966850829,0.5271637317347321,0.712094093582204,0.6328293736501079,0.6696713615023474,0.5275080906148867,0.6182389937106918,0.5973053892215568,0.7879432624113475,0.581739666872301,0.6858638743455497,0.6339285714285714,0.6833534378769602,0.8072625698324022,0.7407407407407407,0.5039370078740157,0.44080044469149526,0.5780672759090025,0.6983164983164983,0.8321924506160767,0.6961325966850829,0.5271637317347321
21,0.6488,0.7141396062388136,0.6479481641468683,0.6743661971830985,0.5242718446601942,0.60062893081761,0.6092814371257484,0.7921985815602837,0.5928439235040098,0.7001427891480247,0.6428571428571429,0.6737032569360676,0.7988826815642458,0.7640791476407914,0.5118110236220472,0.4544191217342968,0.5566789811394128,0.7102132435465769,0.84255818501858,0.6961325966850829,0.5535781191457475,0.7141396062388136,0.6479481641468683,0.6743661971830985,0.5242718446601942,0.60062893081761,0.6092814371257484,0.7921985815602837,0.5928439235040098,0.7001427891480247,0.6428571428571429,0.6737032569360676,0.7988826815642458,0.7640791476407914,0.5118110236220472,0.4544191217342968,0.5566789811394128,0.7102132435465769,0.84255818501858,0.6961325966850829,0.5535781191457475
22,0.6519,0.7261569930963948,0.6538105522986732,0.6955868544600939,0.5372168284789643,0.6452830188679245,0.6182634730538922,0.775886524822695,0.5959284392350401,0.6872917658257972,0.6517857142857143,0.7050663449939686,0.8044692737430168,0.7483510908168443,0.5275590551181102,0.4669260700389105,0.5280964417655065,0.7102132435465769,0.8437316643849012,0.6961325966850829,0.5451479955039341,0.7261569930963948,0.6538105522986732,0.6955868544600939,0.5372168284789643,0.6452830188679245,0.6182634730538922,0.775886524822695,0.5959284392350401,0.6872917658257972,0.6517857142857143,0.7050663449939686,0.8044692737430168,0.7483510908168443,0.5275590551181102,0.4669260700389105,0.5280964417655065,0.7102132435465769,0.8437316643849012,0.6961325966850829,0.5451479955039341
23,0.6539,0.722577345947328,0.6541190990435051,0.6784976525821597,0.5469255663430421,0.6339622641509434,0.6167664670658682,0.7773049645390071,0.6107341147439852,0.7049024274155165,0.6339285714285714,0.6896863691194209,0.7905027932960894,0.7376966007102993,0.5511811023622047,0.48526959421901056,0.5397627843671009,0.7090909090909091,0.8497946411108938,0.6961325966850829,0.5826152116897715,0.722577345947328,0.6541190990435051,0.6784976525821597,0.5469255663430421,0.6339622641509434,0.6167664670658682,0.7773049645390071,0.6107341147439852,0.7049024274155165,0.6339285714285714,0.6896863691194209,0.7905027932960894,0.7376966007102993,0.5511811023622047,0.48526959421901056,0.5397627843671009,0.7090909090909091,0.8497946411108938,0.6961325966850829,0.5826152116897715
24,0.6505,0.7220659677831757,0.6306695464362851,0.6820657276995306,0.5048543689320388,0.6528301886792452,0.6122754491017964,0.7900709219858156,0.581739666872301,0.7010947168015231,0.6339285714285714,0.7132086851628469,0.8100558659217877,0.7656012176560122,0.47244094488188976,0.434130072262368,0.5617343962667704,0.7270482603815938,0.8574222569919813,0.7182320441988951,0.5414012738853503,0.7220659677831757,0.6306695464362851,0.6820657276995306,0.5048543689320388,0.6528301886792452,0.6122754491017964,0.7900709219858156,0.581739666872301,0.7010947168015231,0.6339285714285714,0.7132086851628469,0.8100558659217877,0.7656012176560122,0.47244094488188976,0.434130072262368,0.5617343962667704,0.7270482603815938,0.8574222569919813,0.7182320441988951,0.5414012738853503
25,0.6558,0.746100741498338,0.6769515581610615,0.6901408450704225,0.5436893203883495,0.6238993710691824,0.6392215568862275,0.8085106382978723,0.6095003084515731,0.6944312232270348,0.6517857142857143,0.6803377563329313,0.8156424581005587,0.7640791476407914,0.5590551181102362,0.48610339077265147,0.5656231771339685,0.7041526374859708,0.8544885585761783,0.6795580110497238,0.5303484451105283,0.746100741498338,0.6769515581610615,0.6901408450704225,0.5436893203883495,0.6238993710691824,0.6392215568862275,0.8085106382978723,0.6095003084515731,0.6944312232270348,0.6517857142857143,0.6803377563329313,0.8156424581005587,0.7640791476407914,0.5590551181102362,0.48610339077265147,0.5656231771339685,0.7041526374859708,0.8544885585761783,0.6795580110497238,0.5303484451105283
26,0.6578,0.7294809511633853,0.6467139771675409,0.6942723004694835,0.5598705501618123,0.6509433962264151,0.6212574850299402,0.7801418439716312,0.6267735965453424,0.7039504997620181,0.6651785714285714,0.7029553679131484,0.7988826815642458,0.747843734145104,0.5511811023622047,0.5136186770428015,0.543846004277659,0.722334455667789,0.8548797183649521,0.6685082872928176,0.5756837766953915,0.7294809511633853,0.6467139771675409,0.6942723004694835,0.5598705501618123,0.6509433962264151,0.6212574850299402,0.7801418439716312,0.6267735965453424,0.7039504997620181,0.6651785714285714,0.7029553679131484,0.7988826815642458,0.747843734145104,0.5511811023622047,0.5136186770428015,0.543846004277659,0.722334455667789,0.8548797183649521,0.6685082872928176,0.5756837766953915
27,0.6625,0.7517259013040143,0.6784942918852206,0.6910798122065728,0.5275080906148867,0.6132075471698113,0.6511976047904192,0.824822695035461,0.5990129549660703,0.7282246549262256,0.6383928571428571,0.6779252110977081,0.8379888268156425,0.7792998477929984,0.5905511811023622,0.47026125625347415,0.5864281547734785,0.7185185185185186,0.8580089966751417,0.6906077348066298,0.5764331210191083,0.7517259013040143,0.6784942918852206,0.6910798122065728,0.5275080906148867,0.6132075471698113,0.6511976047904192,0.824822695035461,0.5990129549660703,0.7282246549262256,0.6383928571428571,0.6779252110977081,0.8379888268156425,0.7792998477929984,0.5905511811023622,0.47026125625347415,0.5864281547734785,0.7185185185185186,0.8580089966751417,0.6906077348066298,0.5764331210191083
28,0.6642,0.7307593965737663,0.646405430422709,0.7021596244131455,0.5307443365695793,0.6509433962264151,0.6377245508982036,0.8014184397163121,0.6162862430598396,0.7063303188957639,0.65625,0.7138118214716526,0.8072625698324022,0.7696600710299341,0.5590551181102362,0.4724847137298499,0.5897336185105969,0.7423120089786757,0.8552708781537258,0.7016574585635359,0.5627575871112777,0.7307593965737663,0.646405430422709,0.7021596244131455,0.5307443365695793,0.6509433962264151,0.6377245508982036,0.8014184397163121,0.6162862430598396,0.7063303188957639,0.65625,0.7138118214716526,0.8072625698324022,0.7696600710299341,0.5590551181102362,0.4724847137298499,0.5897336185105969,0.7423120089786757,0.8552708781537258,0.7016574585635359,0.5627575871112777
29,0.672,0.7445666070058808,0.6701635297747609,0.6940845070422536,0.5566343042071198,0.6893081761006289,0.657185628742515,0.8163120567375887,0.6249228871067243,0.7344121846739647,0.6785714285714286,0.7340168878166465,0.8212290502793296,0.7696600710299341,0.5826771653543307,0.4988882712618121,0.5691230799144468,0.7108866442199776,0.8632896538235869,0.6906077348066298,0.6086549269389284,0.7445666070058808,0.6701635297747609,0.6940845070422536,0.5566343042071198,0.6893081761006289,0.657185628742515,0.8163120567375887,0.6249228871067243,0.7344121846739647,0.6785714285714286,0.7340168878166465,0.8212290502793296,0.7696600710299341,0.5826771653543307,0.4988882712618121,0.5691230799144468,0.7108866442199776,0.8632896538235869,0.6906077348066298,0.6086549269389284
