round,global_acc,per_client_gen_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
10,0.5734,0.5734,0.4683704453441296,0.33559950556242274,0.5579342723004694,0.22653721682847897,0.4657534246575342,0.2897196261682243,0.8052685950413223,0.4327354260089686,0.7886571719226857,0.47107438016528924,0.5137895812053116,0.7855153203342619,0.5967098703888335,0.483695652173913,0.26562117128154866,0.6853136531365314,0.4108666367310283,0.7662820262077058,0.5029239766081871,0.7587522441651705,0.4683704453441296,0.33559950556242274,0.5579342723004694,0.22653721682847897,0.4657534246575342,0.2897196261682243,0.8052685950413223,0.4327354260089686,0.7886571719226857,0.47107438016528924,0.5137895812053116,0.7855153203342619,0.5967098703888335,0.483695652173913,0.26562117128154866,0.6853136531365314,0.4108666367310283,0.7662820262077058,0.5029239766081871,0.7587522441651705
11,0.5799,0.5799,0.4810222672064777,0.3263288009888752,0.5434741784037559,0.2524271844660194,0.4520547945205479,0.27102803738317754,0.8125,0.460762331838565,0.8095116988809766,0.512396694214876,0.501532175689479,0.8050139275766016,0.5857427716849452,0.5,0.28938985542759127,0.6577121771217712,0.3877413560844185,0.785253275963231,0.47368421052631576,0.7991472172351886,0.4810222672064777,0.3263288009888752,0.5434741784037559,0.2524271844660194,0.4520547945205479,0.27102803738317754,0.8125,0.460762331838565,0.8095116988809766,0.512396694214876,0.501532175689479,0.8050139275766016,0.5857427716849452,0.5,0.28938985542759127,0.6577121771217712,0.3877413560844185,0.785253275963231,0.47368421052631576,0.7991472172351886
12,0.5975,0.5975,0.4891194331983806,0.3430160692212608,0.595868544600939,0.3074433656957929,0.4691780821917808,0.30280373831775703,0.8217975206611571,0.48374439461883406,0.801881993896236,0.5289256198347108,0.515832482124617,0.8105849582172702,0.6181455633100698,0.5054347826086957,0.3300661602548395,0.6857564575645756,0.4277054333183655,0.7834930569137493,0.47953216374269003,0.7933123877917415,0.4891194331983806,0.3430160692212608,0.595868544600939,0.3074433656957929,0.4691780821917808,0.30280373831775703,0.8217975206611571,0.48374439461883406,0.801881993896236,0.5289256198347108,0.515832482124617,0.8105849582172702,0.6181455633100698,0.5054347826086957,0.3300661602548395,0.6857564575645756,0.4277054333183655,0.7834930569137493,0.47953216374269003,0.7933123877917415
13,0.5925,0.5925,0.4876012145748988,0.34239802224969096,0.5830985915492958,0.2621359223300971,0.476027397260274,0.29345794392523367,0.8254132231404959,0.44730941704035876,0.7983214649033571,0.5289256198347108,0.5209397344228804,0.8133704735376045,0.6201395812562313,0.4945652173913043,0.2879196275422691,0.7006642066420664,0.42456219128872924,0.7823195775474281,0.4853801169590643,0.8094703770197487,0.4876012145748988,0.34239802224969096,0.5830985915492958,0.2621359223300971,0.476027397260274,0.29345794392523367,0.8254132231404959,0.44730941704035876,0.7983214649033571,0.5289256198347108,0.5209397344228804,0.8133704735376045,0.6201395812562313,0.4945652173913043,0.2879196275422691,0.7006642066420664,0.42456219128872924,0.7823195775474281,0.4853801169590643,0.8094703770197487
14,0.6161,0.6161,0.49544534412955465,0.3563040791100124,0.6349295774647887,0.3365695792880259,0.4828767123287671,0.31962616822429907,0.8264462809917356,0.4960762331838565,0.7985757884028484,0.5206611570247934,0.5413687436159347,0.7855153203342619,0.6520438683948155,0.5217391304347826,0.34893408478314136,0.7192619926199262,0.48697799730579255,0.7764521807158224,0.5380116959064327,0.776705565529623,0.49544534412955465,0.3563040791100124,0.6349295774647887,0.3365695792880259,0.4828767123287671,0.31962616822429907,0.8264462809917356,0.4960762331838565,0.7985757884028484,0.5206611570247934,0.5413687436159347,0.7855153203342619,0.6520438683948155,0.5217391304347826,0.34893408478314136,0.7192619926199262,0.48697799730579255,0.7764521807158224,0.5380116959064327,0.776705565529623
15,0.6208,0.6208,0.5237854251012146,0.3974042027194067,0.6073239436619718,0.3268608414239482,0.5205479452054794,0.34953271028037386,0.827995867768595,0.4943946188340807,0.8084944048830112,0.512396694214876,0.5730337078651685,0.7799442896935933,0.654037886340977,0.5434782608695652,0.34893408478314136,0.7036162361623616,0.4964077233947014,0.7911206727948367,0.5380116959064327,0.7964542190305206,0.5237854251012146,0.3974042027194067,0.6073239436619718,0.3268608414239482,0.5205479452054794,0.34953271028037386,0.827995867768595,0.4943946188340807,0.8084944048830112,0.512396694214876,0.5730337078651685,0.7799442896935933,0.654037886340977,0.5434782608695652,0.34893408478314136,0.7036162361623616,0.4964077233947014,0.7911206727948367,0.5380116959064327,0.7964542190305206
16,0.6256,0.6256,0.5215080971659919,0.380716934487021,0.6371830985915493,0.313915857605178,0.5,0.34766355140186916,0.8476239669421488,0.47701793721973096,0.8110376398779248,0.5206611570247934,0.5638406537282942,0.7966573816155988,0.6684945164506481,0.5434782608695652,0.3330066160254839,0.7254612546125462,0.5103277952402335,0.7905339331116761,0.5497076023391813,0.8101436265709157,0.5215080971659919,0.380716934487021,0.6371830985915493,0.313915857605178,0.5,0.34766355140186916,0.8476239669421488,0.47701793721973096,0.8110376398779248,0.5206611570247934,0.5638406537282942,0.7966573816155988,0.6684945164506481,0.5434782608695652,0.3330066160254839,0.7254612546125462,0.5103277952402335,0.7905339331116761,0.5497076023391813,0.8101436265709157
17,0.6361,0.6361,0.534665991902834,0.40667490729295425,0.6533333333333333,0.3559870550161812,0.5273972602739726,0.37570093457943926,0.8254132231404959,0.4943946188340807,0.8219735503560529,0.5371900826446281,0.5801838610827375,0.7799442896935933,0.6640079760717846,0.5434782608695652,0.3508943886302377,0.7241328413284133,0.5368208352043108,0.7915118325836104,0.5614035087719298,0.8018402154398564,0.534665991902834,0.40667490729295425,0.6533333333333333,0.3559870550161812,0.5273972602739726,0.37570093457943926,0.8254132231404959,0.4943946188340807,0.8219735503560529,0.5371900826446281,0.5801838610827375,0.7799442896935933,0.6640079760717846,0.5434782608695652,0.3508943886302377,0.7241328413284133,0.5368208352043108,0.7915118325836104,0.5614035087719298,0.8018402154398564
18,0.6382,0.6382,0.5184716599190283,0.3912237330037083,0.6783098591549296,0.3333333333333333,0.5171232876712328,0.3532710280373832,0.8300619834710744,0.4758968609865471,0.8143438453713123,0.5454545454545454,0.5597548518896833,0.7855153203342619,0.672482552342971,0.5489130434782609,0.3359470717961284,0.7533579335793358,0.5408621463852716,0.7926853119499315,0.5847953216374269,0.8166517055655296,0.5184716599190283,0.3912237330037083,0.6783098591549296,0.3333333333333333,0.5171232876712328,0.3532710280373832,0.8300619834710744,0.4758968609865471,0.8143438453713123,0.5454545454545454,0.5597548518896833,0.7855153203342619,0.672482552342971,0.5489130434782609,0.3359470717961284,0.7533579335793358,0.5408621463852716,0.7926853119499315,0.5847953216374269,0.8166517055655296
19,0.6495,0.6495,0.5344129554655871,0.4221260815822003,0.6816901408450704,0.36893203883495146,0.5273972602739726,0.3775700934579439,0.8352272727272727,0.4904708520179372,0.8051881993896236,0.5289256198347108,0.5893769152196119,0.7883008356545961,0.7073778664007976,0.5815217391304348,0.3629012496937025,0.7571955719557195,0.5889088459811406,0.7917074124779973,0.6081871345029239,0.815754039497307,0.5344129554655871,0.4221260815822003,0.6816901408450704,0.36893203883495146,0.5273972602739726,0.3775700934579439,0.8352272727272727,0.4904708520179372,0.8051881993896236,0.5289256198347108,0.5893769152196119,0.7883008356545961,0.7073778664007976,0.5815217391304348,0.3629012496937025,0.7571955719557195,0.5889088459811406,0.7917074124779973,0.6081871345029239,0.815754039497307
20,0.6491,0.6491,0.5268218623481782,0.3958590852904821,0.6676056338028169,0.39805825242718446,0.5171232876712328,0.35887850467289717,0.8491735537190083,0.5325112107623319,0.8257884028484231,0.5619834710743802,0.5893769152196119,0.807799442896936,0.6969092721834497,0.5489130434782609,0.4033325165400637,0.7555719557195572,0.5559048046699596,0.7993350283590847,0.5847953216374269,0.8090215439856373,0.5268218623481782,0.3958590852904821,0.6676056338028169,0.39805825242718446,0.5171232876712328,0.35887850467289717,0.8491735537190083,0.5325112107623319,0.8257884028484231,0.5619834710743802,0.5893769152196119,0.807799442896936,0.6969092721834497,0.5489130434782609,0.4033325165400637,0.7555719557195572,0.5559048046699596,0.7993350283590847,0.5847953216374269,0.8090215439856373
21,0.652,0.652,0.5490890688259109,0.4221260815822003,0.6484507042253521,0.37540453074433655,0.541095890410959,0.37383177570093457,0.8455578512396694,0.5106502242152466,0.8229908443540183,0.5454545454545454,0.599591419816139,0.7966573816155988,0.7128614157527418,0.5706521739130435,0.3798088703749081,0.7524723247232472,0.5713964975303099,0.8177195384314493,0.5847953216374269,0.7971274685816876,0.5490890688259109,0.4221260815822003,0.6484507042253521,0.37540453074433655,0.541095890410959,0.37383177570093457,0.8455578512396694,0.5106502242152466,0.8229908443540183,0.5454545454545454,0.599591419816139,0.7966573816155988,0.7128614157527418,0.5706521739130435,0.3798088703749081,0.7524723247232472,0.5713964975303099,0.8177195384314493,0.5847953216374269,0.7971274685816876
22,0.6623,0.6623,0.5321356275303644,0.41749072929542647,0.7143661971830986,0.42071197411003236,0.547945205479452,0.3850467289719626,0.8460743801652892,0.5426008968609866,0.8212105798575788,0.6115702479338843,0.5914198161389173,0.7938718662952646,0.7183449651046859,0.6086956521739131,0.4202401372212693,0.7716605166051661,0.5958688819039066,0.7877958145902602,0.6198830409356725,0.8117145421903053,0.5321356275303644,0.41749072929542647,0.7143661971830986,0.42071197411003236,0.547945205479452,0.3850467289719626,0.8460743801652892,0.5426008968609866,0.8212105798575788,0.6115702479338843,0.5914198161389173,0.7938718662952646,0.7183449651046859,0.6086956521739131,0.4202401372212693,0.7716605166051661,0.5958688819039066,0.7877958145902602,0.6198830409356725,0.8117145421903053
23,0.6602,0.6602,0.5589574898785425,0.43294190358467244,0.6942723004694835,0.43042071197411,0.5445205479452054,0.40373831775700936,0.8481404958677686,0.5515695067264574,0.8219735503560529,0.5950413223140496,0.5812053115423902,0.8189415041782729,0.6919242273180458,0.5760869565217391,0.4251408968390101,0.7542435424354244,0.5498428378985182,0.8110698220222962,0.5906432748538012,0.8224865350089766,0.5589574898785425,0.43294190358467244,0.6942723004694835,0.43042071197411,0.5445205479452054,0.40373831775700936,0.8481404958677686,0.5515695067264574,0.8219735503560529,0.5950413223140496,0.5812053115423902,0.8189415041782729,0.6919242273180458,0.5760869565217391,0.4251408968390101,0.7542435424354244,0.5498428378985182,0.8110698220222962,0.5906432748538012,0.8224865350089766
24,0.6661,0.6661,0.5561740890688259,0.44283065512978986,0.6893896713615023,0.4174757281553398,0.5787671232876712,0.44299065420560746,0.8414256198347108,0.5414798206278026,0.823499491353001,0.5950413223140496,0.5822267620020429,0.7883008356545961,0.7048853439680958,0.592391304347826,0.4295515804949767,0.7816974169741697,0.5806017063313875,0.7946411108938001,0.6140350877192983,0.8372980251346499,0.5561740890688259,0.44283065512978986,0.6893896713615023,0.4174757281553398,0.5787671232876712,0.44299065420560746,0.8414256198347108,0.5414798206278026,0.823499491353001,0.5950413223140496,0.5822267620020429,0.7883008356545961,0.7048853439680958,0.592391304347826,0.4295515804949767,0.7816974169741697,0.5806017063313875,0.7946411108938001,0.6140350877192983,0.8372980251346499
25,0.6693,0.6693,0.5602226720647774,0.4419035846724351,0.6967136150234742,0.45307443365695793,0.565068493150685,0.4130841121495327,0.8419421487603306,0.5616591928251121,0.8316378433367243,0.6198347107438017,0.6026557711950971,0.7966573816155988,0.7347956131605184,0.6032608695652174,0.44817446704239156,0.7586715867158672,0.6151773686573866,0.8149814199100333,0.6257309941520468,0.8343806104129264,0.5602226720647774,0.4419035846724351,0.6967136150234742,0.45307443365695793,0.565068493150685,0.4130841121495327,0.8419421487603306,0.5616591928251121,0.8316378433367243,0.6198347107438017,0.6026557711950971,0.7966573816155988,0.7347956131605184,0.6032608695652174,0.44817446704239156,0.7586715867158672,0.6151773686573866,0.8149814199100333,0.6257309941520468,0.8343806104129264
26,0.6655,0.6655,0.5736336032388664,0.4607540173053152,0.6888262910798122,0.42394822006472493,0.5787671232876712,0.4280373831775701,0.8414256198347108,0.5426008968609866,0.8288402848423194,0.6198347107438017,0.5985699693564862,0.8050139275766016,0.7233300099700898,0.6032608695652174,0.4219554030874786,0.7754981549815498,0.6100134710372699,0.8089184431840407,0.6432748538011696,0.8399910233393177,0.5736336032388664,0.4607540173053152,0.6888262910798122,0.42394822006472493,0.5787671232876712,0.4280373831775701,0.8414256198347108,0.5426008968609866,0.8288402848423194,0.6198347107438017,0.5985699693564862,0.8050139275766016,0.7233300099700898,0.6032608695652174,0.4219554030874786,0.7754981549815498,0.6100134710372699,0.8089184431840407,0.6432748538011696,0.8399910233393177
27,0.6673,0.6673,0.5612348178137652,0.4558096415327565,0.740093896713615,0.45307443365695793,0.5684931506849316,0.42429906542056073,0.8517561983471075,0.554932735426009,0.8336724313326551,0.6198347107438017,0.5873340143003064,0.7827298050139275,0.7243270189431705,0.6141304347826086,0.4462141631952953,0.7840590405904059,0.5969914683430624,0.8003129278310189,0.6374269005847953,0.8204667863554758,0.5612348178137652,0.4558096415327565,0.740093896713615,0.45307443365695793,0.5684931506849316,0.42429906542056073,0.8517561983471075,0.554932735426009,0.8336724313326551,0.6198347107438017,0.5873340143003064,0.7827298050139275,0.7243270189431705,0.6141304347826086,0.4462141631952953,0.7840590405904059,0.5969914683430624,0.8003129278310189,0.6374269005847953,0.8204667863554758
28,0.6714,0.6714,0.583502024291498,0.473114956736712,0.6888262910798122,0.44660194174757284,0.5753424657534246,0.4392523364485981,0.8502066115702479,0.5644618834080718,0.8346897253306206,0.6033057851239669,0.6302349336057201,0.8161559888579387,0.7412761714855434,0.5706521739130435,0.4425385934819897,0.753210332103321,0.6241580601706331,0.8210443966360258,0.6374269005847953,0.8359515260323159,0.583502024291498,0.473114956736712,0.6888262910798122,0.44660194174757284,0.5753424657534246,0.4392523364485981,0.8502066115702479,0.5644618834080718,0.8346897253306206,0.6033057851239669,0.6302349336057201,0.8161559888579387,0.7412761714855434,0.5706521739130435,0.4425385934819897,0.753210332103321,0.6241580601706331,0.8210443966360258,0.6374269005847953,0.8359515260323159
29,0.6709,0.6709,0.5738866396761133,0.46909765142150806,0.7098591549295775,0.42394822006472493,0.5684931506849316,0.43177570093457945,0.8662190082644629,0.5426008968609866,0.8397761953204476,0.6198347107438017,0.6118488253319714,0.8022284122562674,0.7457627118644068,0.6086956521739131,0.42048517520215634,0.7781549815498155,0.616973506960036,0.8188930177977704,0.6374269005847953,0.8206912028725314,0.5738866396761133,0.46909765142150806,0.7098591549295775,0.42394822006472493,0.5684931506849316,0.43177570093457945,0.8662190082644629,0.5426008968609866,0.8397761953204476,0.6198347107438017,0.6118488253319714,0.8022284122562674,0.7457627118644068,0.6086956521739131,0.42048517520215634,0.7781549815498155,0.616973506960036,0.8188930177977704,0.6374269005847953,0.8206912028725314
30,0.6789,0.6789,0.5928643724696356,0.49134734239802225,0.6950234741784037,0.5048543689320388,0.5821917808219178,0.4672897196261682,0.8589876033057852,0.5818385650224215,0.8257884028484231,0.6198347107438017,0.6332992849846782,0.807799442896936,0.7452642073778664,0.592391304347826,0.4888507718696398,0.7635424354243543,0.6180960933991917,0.8204576569528652,0.6198830409356725,0.8429084380610413,0.5928643724696356,0.49134734239802225,0.6950234741784037,0.5048543689320388,0.5821917808219178,0.4672897196261682,0.8589876033057852,0.5818385650224215,0.8257884028484231,0.6198347107438017,0.6332992849846782,0.807799442896936,0.7452642073778664,0.592391304347826,0.4888507718696398,0.7635424354243543,0.6180960933991917,0.8204576569528652,0.6198830409356725,0.8429084380610413
31,0.6744,0.6744,0.5771761133603239,0.47095179233621753,0.7243192488262911,0.459546925566343,0.5616438356164384,0.44299065420560746,0.859504132231405,0.5661434977578476,0.8440996948118006,0.628099173553719,0.6200204290091931,0.8050139275766016,0.7452642073778664,0.625,0.45969125214408235,0.7859778597785978,0.6331387516838797,0.8114609818110698,0.631578947368421,0.8202423698384201,0.5771761133603239,0.47095179233621753,0.7243192488262911,0.459546925566343,0.5616438356164384,0.44299065420560746,0.859504132231405,0.5661434977578476,0.8440996948118006,0.628099173553719,0.6200204290091931,0.8050139275766016,0.7452642073778664,0.625,0.45969125214408235,0.7859778597785978,0.6331387516838797,0.8114609818110698,0.631578947368421,0.8202423698384201
32,0.6767,0.6767,0.590334008097166,0.476823238566131,0.7134272300469483,0.4692556634304207,0.565068493150685,0.45794392523364486,0.8584710743801653,0.5852017937219731,0.8367243133265514,0.6363636363636364,0.6322778345250255,0.8133704735376045,0.7387836490528414,0.6086956521739131,0.47929429061504536,0.7884870848708487,0.6203412662775034,0.8132212008605515,0.6257309941520468,0.8240574506283662,0.590334008097166,0.476823238566131,0.7134272300469483,0.4692556634304207,0.565068493150685,0.45794392523364486,0.8584710743801653,0.5852017937219731,0.8367243133265514,0.6363636363636364,0.6322778345250255,0.8133704735376045,0.7387836490528414,0.6086956521739131,0.47929429061504536,0.7884870848708487,0.6203412662775034,0.8132212008605515,0.6257309941520468,0.8240574506283662
33,0.6806,0.6806,0.6055161943319838,0.49660074165636586,0.6805633802816902,0.47249190938511326,0.571917808219178,0.4504672897196262,0.8579545454545454,0.5795964125560538,0.8535096642929807,0.6115702479338843,0.6414708886618999,0.7966573816155988,0.755234297108674,0.6086956521739131,0.47096299926488605,0.7626568265682657,0.647507858105074,0.8292587522002738,0.6666666666666666,0.8099192100538599,0.6055161943319838,0.49660074165636586,0.6805633802816902,0.47249190938511326,0.571917808219178,0.4504672897196262,0.8579545454545454,0.5795964125560538,0.8535096642929807,0.6115702479338843,0.6414708886618999,0.7966573816155988,0.755234297108674,0.6086956521739131,0.47096299926488605,0.7626568265682657,0.647507858105074,0.8292587522002738,0.6666666666666666,0.8099192100538599
34,0.6775,0.6775,0.5769230769230769,0.46940667490729293,0.72,0.46601941747572817,0.565068493150685,0.45607476635514016,0.862603305785124,0.5554932735426009,0.8456256358087487,0.6198347107438017,0.5955056179775281,0.8133704735376045,0.730309072781655,0.6032608695652174,0.46165155599117863,0.8079704797047971,0.6100134710372699,0.8179151183258361,0.6257309941520468,0.8312387791741472,0.5769230769230769,0.46940667490729293,0.72,0.46601941747572817,0.565068493150685,0.45607476635514016,0.862603305785124,0.5554932735426009,0.8456256358087487,0.6198347107438017,0.5955056179775281,0.8133704735376045,0.730309072781655,0.6032608695652174,0.46165155599117863,0.8079704797047971,0.6100134710372699,0.8179151183258361,0.6257309941520468,0.8312387791741472
35,0.6873,0.6873,0.6163967611336032,0.5231767614338689,0.7226291079812207,0.5016181229773463,0.5787671232876712,0.4803738317757009,0.8760330578512396,0.5874439461883408,0.8367243133265514,0.628099173553719,0.6220633299284984,0.8189415041782729,0.7422731804586241,0.6304347826086957,0.490320999754962,0.788929889298893,0.6255051638976201,0.8220222961079601,0.6608187134502924,0.8191202872531418,0.6163967611336032,0.5231767614338689,0.7226291079812207,0.5016181229773463,0.5787671232876712,0.4803738317757009,0.8760330578512396,0.5874439461883408,0.8367243133265514,0.628099173553719,0.6220633299284984,0.8189415041782729,0.7422731804586241,0.6304347826086957,0.490320999754962,0.788929889298893,0.6255051638976201,0.8220222961079601,0.6608187134502924,0.8191202872531418
