round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp_new,B_norm,ratio_norm,scaled_delta_norm,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
33,0.6168,0.6168,0.6416002511978149,0.3053346872329712,1.049800157546997,0.027618281543254852,0.02628309611955842,1.1203155517578125,1598.93310546875,0.02709820866584778,0.6205574021989261,0.5047824745448936,0.6553990610328638,0.5275080906148867,0.6050314465408805,0.49251497005988026,0.750354609929078,0.5940777297964219,0.675392670157068,0.6205357142857143,0.6839565741857659,0.7430167597765364,0.732623033992897,0.4330708661417323,0.49583101723179546,0.5409294186272604,0.7200897867564534,0.8085272833952669,0.6850828729281768,0.5327838141626077
34,0.6209,0.6209,0.652635395526886,0.29893437027931213,1.0465748310089111,0.027142051607370377,0.02590941554144641,1.1199454069137573,1585.0264892578125,0.026619477197527885,0.6238813602659167,0.5069423017587165,0.6584037558685446,0.5048543689320388,0.6050314465408805,0.5074850299401198,0.7588652482269503,0.6002467612584824,0.6782484531175631,0.6160714285714286,0.6857659831121834,0.7402234636871509,0.7366818873668188,0.4251968503937008,0.4983324068927182,0.5518180050554151,0.7212121212121212,0.8087228632896538,0.6961325966850829,0.5451479955039341
35,0.6242,0.6242,0.606763482093811,0.29015451669692993,1.0430951118469238,0.026624267920851707,0.025499849217525242,1.1195496320724487,1372.263916015625,0.02610894665122032,0.64919457939146,0.5353286022832459,0.656150234741784,0.49514563106796117,0.6075471698113207,0.5209580838323353,0.7695035460992907,0.5928439235040098,0.6777724892908139,0.6205357142857143,0.6836550060313631,0.7374301675977654,0.7346524606798579,0.48031496062992124,0.4947192884936076,0.5543457126190939,0.7113355780022447,0.8128300410717778,0.7071823204419889,0.5588235294117647
36,0.627,0.627,0.6136569380760193,0.28122711181640625,1.0396790504455566,0.02620161883533001,0.025177425090004497,1.1191579103469849,1329.0909423828125,0.025773396715521812,0.6681155714650985,0.5637149028077754,0.6505164319248826,0.47572815533980584,0.6163522012578616,0.5434131736526946,0.7780141843971631,0.5829734731647132,0.6768205616373155,0.625,0.6890832328106152,0.7402234636871509,0.7321156773211568,0.5275590551181102,0.481378543635353,0.5578456153995722,0.6989898989898989,0.8147858400156464,0.7071823204419889,0.5700636942675159
37,0.6299,0.6299,0.6632857918739319,0.27696919441223145,1.03659188747406,0.025666572153568268,0.0247366738921327,1.1187949180603027,1561.3372802734375,0.02505381591618061,0.6826898491434416,0.5880900956494909,0.6461971830985915,0.4854368932038835,0.6251572327044025,0.5703592814371258,0.776595744680851,0.5860579888957433,0.6887196573060448,0.6205357142857143,0.6966224366706876,0.7513966480446927,0.7255200405885337,0.5433070866141733,0.4663702056698166,0.5444293214077387,0.6902356902356902,0.8206532368472521,0.7071823204419889,0.5859872611464968
38,0.6303,0.6303,0.6417931914329529,0.2718247175216675,1.0333908796310425,0.025189990177750587,0.02435248673763986,1.1184195280075073,1443.819091796875,0.024677980691194534,0.6918946560981846,0.5982721382289417,0.6405633802816901,0.48220064724919093,0.6339622641509434,0.5733532934131736,0.7652482269503547,0.580505860579889,0.6977629700142789,0.6160714285714286,0.7056694813027744,0.7430167597765364,0.7234906139015728,0.5590551181102362,0.4705391884380211,0.5286797588955863,0.6859708193041526,0.8308233913553686,0.6961325966850829,0.6007868115399025
39,0.6312,0.6312,0.6709824800491333,0.268339067697525,1.030397891998291,0.024801943451166153,0.02404692082811359,1.1180615425109863,1500.6734619140625,0.02435930259525776,0.6987982613142418,0.6038259796359149,0.6428169014084507,0.49838187702265374,0.6364779874213836,0.5823353293413174,0.7652482269503547,0.5761875385564467,0.695383150880533,0.6160714285714286,0.7047647768395657,0.7430167597765364,0.7265347539320142,0.5433070866141733,0.46470261256253476,0.5292630760256659,0.6884399551066218,0.8366907881869744,0.6906077348066298,0.6035968527538403
40,0.6309,0.6309,0.6427587866783142,0.2633604407310486,1.0272458791732788,0.024343540892004967,0.02367482465534163,1.1176872253417969,1356.22802734375,0.02389833703637123,0.6939401687547941,0.5988892317186054,0.6565258215962442,0.5016181229773463,0.6484276729559748,0.5778443113772455,0.7645390070921986,0.580505860579889,0.6944312232270348,0.6339285714285714,0.7150180940892642,0.7458100558659218,0.7311009639776763,0.5354330708661418,0.4633129516397999,0.5409294186272604,0.6978675645342312,0.8404068061803247,0.6850828729281768,0.5947920569501686
41,0.6314,0.6314,0.6840643882751465,0.26084625720977783,1.0243834257125854,0.023938341066241264,0.02334574605553569,1.117337703704834,1432.0926513671875,0.023456430062651634,0.6816670928151368,0.5840789879666769,0.6747417840375587,0.5080906148867314,0.6465408805031446,0.5688622754491018,0.7787234042553192,0.5731030228254164,0.6944312232270348,0.6383928571428571,0.7138118214716526,0.7653631284916201,0.7361745306950787,0.5275590551181102,0.4563646470261256,0.5564845420960529,0.7068462401795735,0.8374731077645218,0.7016574585635359,0.5863619333083552
42,0.6361,0.6361,0.6700082421302795,0.25796180963516235,1.0214483737945557,0.023426590487360954,0.022912247784618364,1.1169798374176025,1392.7374267578125,0.02287982776761055,0.6783431347481462,0.5754396791113854,0.6764319248826292,0.5016181229773463,0.6396226415094339,0.5568862275449101,0.7936170212765957,0.5774213448488588,0.7010947168015231,0.6473214285714286,0.7071773220747889,0.776536312849162,0.7417554540842212,0.49606299212598426,0.4555308504724847,0.5683453237410072,0.7129068462401795,0.8407979659690984,0.7016574585635359,0.5805545147995504
