round,global_acc,per_client_gen_acc,lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
61,0.7004,0.7004,0.01,0.7772948095116339,0.6945387226164764,0.735962441314554,0.5242718446601942,0.7018867924528301,0.6811377245508982,0.8723404255319149,0.6317088217149908,0.7658257972394098,0.7321428571428571,0.7509047044632087,0.8072625698324022,0.8249619482496194,0.6456692913385826,0.5011117287381879,0.6496208438654482,0.7768799102132435,0.8805006845296304,0.7237569060773481,0.6637317347321094
62,0.7065,0.7065,0.01,0.767067246228586,0.6920703486578217,0.7316431924882629,0.5792880258899676,0.7163522012578616,0.6781437125748503,0.8326241134751773,0.6699568167797656,0.7610661589719181,0.7455357142857143,0.7590470446320868,0.7988826815642458,0.8178589548452562,0.6299212598425197,0.5605892162312396,0.6264825977056193,0.7833894500561167,0.872873068648543,0.7513812154696132,0.6701011614837018
63,0.702,0.702,0.01,0.8054206085400153,0.7297130515273064,0.72018779342723,0.5436893203883495,0.6842767295597484,0.7005988023952096,0.8439716312056738,0.6397285626156693,0.7643979057591623,0.7053571428571429,0.7406513872135102,0.8016759776536313,0.8077118214104515,0.6850393700787402,0.5166759310728183,0.6008166439821117,0.7723905723905724,0.8906708390377469,0.7348066298342542,0.6597976770325965
64,0.7043,0.7043,0.01,0.7824085911531578,0.7071891391545819,0.7145539906103286,0.5825242718446602,0.689937106918239,0.687125748502994,0.8453900709219858,0.6668723010487353,0.7682056163731557,0.7053571428571429,0.7409529553679132,0.7932960893854749,0.8112633181126332,0.6614173228346457,0.5514174541411896,0.6264825977056193,0.788327721661055,0.885194601994915,0.7403314917127072,0.679280629449232
65,0.7072,0.7072,0.01,0.7770391204295577,0.6948472693613083,0.7419718309859155,0.5760517799352751,0.6968553459119496,0.6826347305389222,0.8524822695035461,0.6644046884639112,0.7710613993336506,0.71875,0.7466827503015682,0.8072625698324022,0.8148148148148148,0.6456692913385826,0.5508615897720957,0.6169550845809839,0.7833894500561167,0.8834343829454332,0.7458563535911602,0.6790932933683027
66,0.7055,0.7055,0.01,0.780107389414472,0.6985498302992903,0.7423474178403756,0.5631067961165048,0.6949685534591195,0.6856287425149701,0.8638297872340426,0.662553979025293,0.7615421227986673,0.7366071428571429,0.7331121833534379,0.8240223463687151,0.8290208016235413,0.6456692913385826,0.5439132851584213,0.6420377211744118,0.7867564534231201,0.878153725796988,0.7513812154696132,0.6498688647433496
67,0.7046,0.7046,0.01,0.7982613142418818,0.7189139154581919,0.7175586854460094,0.5436893203883495,0.6849056603773584,0.6961077844311377,0.8539007092198582,0.6576187538556446,0.7734412184673964,0.71875,0.7397466827503015,0.8016759776536313,0.8097412480974124,0.6456692913385826,0.5258476931628683,0.6023721563289909,0.7735129068462402,0.8912575787209075,0.7292817679558011,0.6781566129636568
68,0.7046,0.7046,0.01,0.789312196369215,0.7099660598580685,0.7166197183098592,0.5598705501618123,0.6861635220125786,0.6796407185628742,0.8453900709219858,0.6631708821714991,0.7810566396953832,0.7142857142857143,0.7370325693606755,0.8016759776536313,0.8107559614408929,0.6456692913385826,0.5386325736520289,0.6266770367489792,0.7831649831649832,0.8877371406219441,0.7292817679558011,0.6940801798426377
69,0.7099,0.7099,0.01,0.8038864740475582,0.7210737426720149,0.7171830985915493,0.5598705501618123,0.6842767295597484,0.6916167664670658,0.8574468085106383,0.6693399136335595,0.7677296525464065,0.6830357142857143,0.7319059107358263,0.8016759776536313,0.808726534753932,0.6535433070866141,0.5408560311284046,0.6360101108302547,0.7775533108866443,0.8877371406219441,0.7458563535911602,0.6755339078306482
70,0.709,0.709,0.01,0.7974942469956533,0.7164455414995372,0.7380281690140845,0.5663430420711975,0.70062893081761,0.688622754491018,0.8595744680851064,0.6582356570018507,0.7739171822941456,0.7008928571428571,0.7503015681544029,0.8100558659217877,0.8234398782343988,0.6535433070866141,0.5322401334074486,0.608399766673148,0.7898989898989899,0.8953647565030315,0.7679558011049724,0.6800299737729487
71,0.7041,0.7041,0.01,0.7880337509588341,0.7081147793890774,0.72,0.540453074433657,0.7257861635220125,0.6841317365269461,0.8588652482269503,0.6533004318322023,0.7620180866254165,0.75,0.764475271411339,0.8016759776536313,0.8082191780821918,0.6299212598425197,0.5202890494719289,0.6572039665564845,0.7820426487093154,0.8832388030510464,0.7403314917127072,0.6551142750093668
72,0.7049,0.7049,0.01,0.8018409613909486,0.7235421166306696,0.7263849765258216,0.5436893203883495,0.7150943396226415,0.6991017964071856,0.8609929078014185,0.634176434299815,0.766301761066159,0.7232142857142857,0.7590470446320868,0.7877094972067039,0.8188736681887366,0.6377952755905512,0.5125069483046136,0.6414544040443321,0.7860830527497195,0.8936045374535497,0.7513812154696132,0.6781566129636568
73,0.7037,0.7037,0.01,0.7969828688315009,0.7213822894168467,0.7222535211267606,0.5242718446601942,0.7276729559748427,0.7035928143712575,0.8588652482269503,0.6249228871067243,0.7672536887196573,0.7276785714285714,0.7638721351025332,0.8156424581005587,0.8234398782343988,0.6614173228346457,0.5036131183991106,0.6313435737896169,0.7773288439955106,0.8918443184040681,0.7403314917127072,0.6901461221431248
74,0.706,0.706,0.01,0.7921247762720531,0.7179882752236963,0.7260093896713615,0.5792880258899676,0.7194968553459119,0.6946107784431138,0.8581560283687943,0.67550894509562,0.7648738695859115,0.7366071428571429,0.7659831121833535,0.7877094972067039,0.8310502283105022,0.6614173228346457,0.5755975541967759,0.6115107913669064,0.7881032547699215,0.8830432231566595,0.7237569060773481,0.6847133757961783
75,0.7071,0.7071,0.01,0.7864996164663769,0.7161369947547054,0.743849765258216,0.5275080906148867,0.710691823899371,0.7035928143712575,0.8539007092198582,0.6292412091301666,0.7591623036649214,0.7410714285714286,0.7599517490952955,0.7988826815642458,0.8249619482496194,0.6456692913385826,0.5033351862145636,0.6445654287380906,0.7955106621773288,0.8838255427342069,0.7624309392265194,0.6815286624203821
76,0.7064,0.7064,0.01,0.7944259780107389,0.7118173403270596,0.7215023474178404,0.5533980582524272,0.6949685534591195,0.6826347305389222,0.8524822695035461,0.6471314003701419,0.7682056163731557,0.71875,0.7496984318455971,0.8016759776536313,0.8163368848300355,0.6535433070866141,0.5244580322401334,0.6420377211744118,0.7988776655443323,0.8959514961861921,0.7348066298342542,0.6822780067440989
77,0.7077,0.7077,0.01,0.8020966504730248,0.7309472385066338,0.7113615023474178,0.5825242718446602,0.7132075471698113,0.7080838323353293,0.8439716312056738,0.6674892041949414,0.7734412184673964,0.7276785714285714,0.7620627261761158,0.7905027932960894,0.8143074581430746,0.6692913385826772,0.5550305725403002,0.6064553762395489,0.7831649831649832,0.8930177977703893,0.7403314917127072,0.7030723117272387
78,0.7061,0.7061,0.01,0.7992840705701867,0.7216908361616785,0.7282629107981221,0.5469255663430421,0.7194968553459119,0.6961077844311377,0.8666666666666667,0.6391116594694632,0.7691575440266539,0.7232142857142857,0.7632689987937273,0.8044692737430168,0.8168442415017757,0.6299212598425197,0.5172317954419122,0.6365934279603345,0.7793490460157126,0.8943868570310972,0.7458563535911602,0.6772199325590109
79,0.7055,0.7055,0.01,0.7974942469956533,0.726627584078988,0.7134272300469483,0.5566343042071198,0.7226415094339622,0.7020958083832335,0.8397163120567376,0.6391116594694632,0.7686815801999048,0.7232142857142857,0.7602533172496985,0.7849162011173184,0.8244545915778793,0.6220472440944882,0.5177876598110062,0.6292047443126579,0.802020202020202,0.8939956972423235,0.7624309392265194,0.701386286998876
80,0.7069,0.7069,0.01,0.8031194068013295,0.7287874112928109,0.7387793427230047,0.5760517799352751,0.6949685534591195,0.7080838323353293,0.8524822695035461,0.6588525601480567,0.7586863398381724,0.7276785714285714,0.747285886610374,0.7988826815642458,0.8158295281582952,0.6614173228346457,0.547526403557532,0.6363989889169746,0.7928170594837262,0.8926266379816155,0.7513812154696132,0.6837766953915324
81,0.7021,0.7021,0.01,0.8020966504730248,0.716754088244369,0.7017840375586855,0.5857605177993528,0.7037735849056603,0.6856287425149701,0.8617021276595744,0.6730413325107958,0.7848643503093765,0.7098214285714286,0.7503015681544029,0.8100558659217877,0.806697108066971,0.6377952755905512,0.5486381322957199,0.608399766673148,0.7611672278338945,0.9076862898494035,0.712707182320442,0.7068190333458224
82,0.708,0.708,0.01,0.7875223727946816,0.7179882752236963,0.7453521126760564,0.5792880258899676,0.6811320754716981,0.687125748502994,0.8659574468085106,0.6644046884639112,0.7563065207044265,0.7232142857142857,0.7346200241254524,0.8072625698324022,0.8244545915778793,0.6456692913385826,0.5608671484157866,0.6439821116080109,0.784736251402918,0.8920398982984549,0.7348066298342542,0.6820906706631698
83,0.7063,0.7063,0.01,0.7972385579135771,0.7210737426720149,0.7462910798122065,0.56957928802589,0.7031446540880503,0.7065868263473054,0.851063829787234,0.6631708821714991,0.7696335078534031,0.7232142857142857,0.7506031363088058,0.7960893854748603,0.8127853881278538,0.6614173228346457,0.5505836575875487,0.6340657203966557,0.77665544332211,0.8941912771367103,0.7403314917127072,0.6922068190333458
84,0.7046,0.7046,0.01,0.791869087189977,0.7065720456649183,0.7190610328638498,0.5663430420711975,0.6867924528301886,0.6781437125748503,0.8773049645390071,0.6588525601480567,0.7829604950023799,0.7053571428571429,0.73854041013269,0.8072625698324022,0.8335870116692035,0.6220472440944882,0.5419677598665925,0.6317324518763368,0.7858585858585858,0.9041658517504401,0.7403314917127072,0.6875234170101161
85,0.707,0.707,0.01,0.8095116338532344,0.7374267201481024,0.7145539906103286,0.5663430420711975,0.7113207547169811,0.7140718562874252,0.8652482269503546,0.6570018507094386,0.7686815801999048,0.7366071428571429,0.752714113389626,0.7960893854748603,0.8214104515474379,0.6535433070866141,0.5347415230683713,0.6552595761228854,0.7762065095398428,0.8910619988265206,0.7071823204419889,0.6764705882352942
86,0.7096,0.7096,0.01,0.7744822296087958,0.6871336007405122,0.740093896713615,0.5857605177993528,0.7182389937106918,0.6781437125748503,0.85177304964539,0.6644046884639112,0.7753450737743931,0.75,0.764475271411339,0.7932960893854749,0.8274987316083207,0.6141732283464567,0.556698165647582,0.6239548901419405,0.7946127946127947,0.8994719342851555,0.7348066298342542,0.7060696890221057
87,0.7077,0.7077,0.01,0.7939145998465865,0.7201481024375193,0.7477934272300469,0.5825242718446602,0.730817610062893,0.6976047904191617,0.8602836879432624,0.6650215916101172,0.763445978105664,0.7633928571428571,0.775934861278649,0.7960893854748603,0.8188736681887366,0.6377952755905512,0.546692607003891,0.6319268909196967,0.774635241301908,0.8943868570310972,0.7182320441988951,0.6886474334956912
88,0.7083,0.7083,0.01,0.7941702889286627,0.7201481024375193,0.7256338028169014,0.5825242718446602,0.6968553459119496,0.7020958083832335,0.850354609929078,0.6588525601480567,0.772013326987149,0.7276785714285714,0.7433655006031363,0.7877094972067039,0.8122780314561137,0.6535433070866141,0.5594774874930517,0.633287964223216,0.7732884399551067,0.8990807744963818,0.7348066298342542,0.6978269014612214
89,0.7091,0.7091,0.01,0.7977499360777295,0.7223079296513422,0.7107981220657277,0.5598705501618123,0.6993710691823899,0.7035928143712575,0.8617021276595744,0.6563849475632326,0.792003807710614,0.7053571428571429,0.75,0.7960893854748603,0.8209030948756976,0.6771653543307087,0.537520844913841,0.6150106941473847,0.7773288439955106,0.9074907099550166,0.7348066298342542,0.718433870363432
90,0.7113,0.7113,0.01,0.7903349526975199,0.7173711817340327,0.7350234741784037,0.6310679611650486,0.7150943396226415,0.6931137724550899,0.8595744680851064,0.689080814312153,0.7620180866254165,0.7633928571428571,0.7626658624849216,0.8100558659217877,0.8310502283105022,0.6692913385826772,0.6067259588660366,0.6159828893641843,0.7907968574635241,0.8916487385096812,0.7458563535911602,0.6766579243162233
91,0.7097,0.7097,0.01,0.7962158015852723,0.7290959580376427,0.7271361502347418,0.5372168284789643,0.710062893081761,0.7125748502994012,0.8666666666666667,0.6236890808143122,0.7753450737743931,0.7276785714285714,0.755729794933655,0.8072625698324022,0.8193810248604769,0.6614173228346457,0.49332962757087273,0.668870309158079,0.7874298540965208,0.8930177977703893,0.7403314917127072,0.6961408767328587
92,0.7081,0.7081,0.01,0.7903349526975199,0.7204566491823511,0.7252582159624413,0.6181229773462783,0.7056603773584905,0.7020958083832335,0.8432624113475178,0.6933991363355954,0.7710613993336506,0.7276785714285714,0.7484921592279855,0.8044692737430168,0.8168442415017757,0.6535433070866141,0.5906058921623124,0.6070386933696286,0.7948372615039282,0.8981028750244475,0.7569060773480663,0.7025103034844511
93,0.7114,0.7114,0.01,0.7890565072871388,0.7099660598580685,0.7524882629107981,0.5631067961165048,0.7094339622641509,0.7020958083832335,0.8446808510638298,0.6508328192473781,0.7710613993336506,0.7455357142857143,0.758745476477684,0.8072625698324022,0.8320649416539827,0.6456692913385826,0.5322401334074486,0.635426793700175,0.8125701459034792,0.8992763543907686,0.7679558011049724,0.6852753840389659
94,0.7124,0.7124,0.01,0.7732037841984147,0.6886763344646714,0.7551173708920188,0.56957928802589,0.6968553459119496,0.6691616766467066,0.8560283687943262,0.64898210980876,0.7786768205616373,0.7276785714285714,0.7496984318455971,0.8072625698324022,0.8335870116692035,0.6377952755905512,0.5272373540856031,0.6468986972584095,0.8033670033670034,0.9031879522785058,0.7458563535911602,0.7092544023979018
95,0.7099,0.7099,0.01,0.806187675786244,0.7244677568651651,0.7218779342723005,0.5307443365695793,0.6987421383647798,0.6901197604790419,0.8773049645390071,0.6286243059839605,0.7881960970966206,0.71875,0.7424607961399277,0.7988826815642458,0.8183663115169965,0.6692913385826772,0.509449694274597,0.6496208438654482,0.7797979797979798,0.9092509290044983,0.7403314917127072,0.704383664293743
96,0.7103,0.7103,0.01,0.7974942469956533,0.7130515273063869,0.732018779342723,0.5825242718446602,0.7,0.6856287425149701,0.8588652482269503,0.6551511412708205,0.7791527843883865,0.7142857142857143,0.75,0.8100558659217877,0.8214104515474379,0.6535433070866141,0.5369649805447471,0.6371767450904141,0.7934904601571269,0.905534911011148,0.7292817679558011,0.7126264518546273
97,0.7119,0.7119,0.01,0.7903349526975199,0.714902807775378,0.740093896713615,0.5307443365695793,0.6911949685534591,0.6781437125748503,0.8617021276595744,0.6415792720542874,0.774869109947644,0.71875,0.7427623642943305,0.7905027932960894,0.8305428716387621,0.6614173228346457,0.5236242356864925,0.654092941862726,0.7966329966329966,0.8959514961861921,0.7403314917127072,0.6950168602472836
98,0.7058,0.7058,0.01,0.8107900792636155,0.7340327059549522,0.7254460093896714,0.5469255663430421,0.7213836477987421,0.7170658682634731,0.8574468085106383,0.6329426280074029,0.7672536887196573,0.7321428571428571,0.7650784077201448,0.7932960893854749,0.8269913749365804,0.6535433070866141,0.5180655919955531,0.6433987944779311,0.8002244668911336,0.8998630940739292,0.7458563535911602,0.6845260397152492
99,0.712,0.712,0.01,0.8020966504730248,0.726627584078988,0.7414084507042253,0.5598705501618123,0.689937106918239,0.7035928143712575,0.8446808510638298,0.6384947563232573,0.7653498334126606,0.7142857142857143,0.7433655006031363,0.7849162011173184,0.8209030948756976,0.6850393700787402,0.5222345747637577,0.6579817227299242,0.8062850729517396,0.9049481713279874,0.7403314917127072,0.6858373922817534
100,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
101,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
102,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
103,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
104,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
105,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
106,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
107,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
108,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
109,0.1,0.1,0.05,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
110,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
111,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
112,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
113,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
114,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
115,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
116,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
117,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
118,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
119,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
120,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
121,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
122,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
123,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
124,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
125,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
126,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
127,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
128,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
129,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
130,0.1,0.1,0.01,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
