round,global_acc,per_client_gen_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
76,0.7028,0.7028,0.00994920451194048,0.803630784965482,0.73033014501697,0.6952112676056338,0.5728155339805825,0.6849056603773584,0.6826347305389222,0.8468085106382979,0.6656384947563233,0.7682056163731557,0.6696428571428571,0.7451749095295537,0.7932960893854749,0.8127853881278538,0.6535433070866141,0.5405780989438577,0.6327046470931363,0.788327721661055,0.8996675141795424,0.7569060773480663,0.6770325964780817
77,0.6982,0.6982,0.009981276467442513,0.8141140373306059,0.7405121875964209,0.6974647887323944,0.5631067961165048,0.6993710691823899,0.7095808383233533,0.8382978723404255,0.6637877853177051,0.7601142313184198,0.6741071428571429,0.7548250904704463,0.7960893854748603,0.8112633181126332,0.6535433070866141,0.5347415230683713,0.6136496208438654,0.7784511784511785,0.8953647565030315,0.7513812154696132,0.6717871862120645
78,0.6964,0.6964,0.01,0.7852211710559959,0.7155199012650416,0.7113615023474178,0.5857605177993528,0.679874213836478,0.6601796407185628,0.8553191489361702,0.6853793954349168,0.7701094716801523,0.6875,0.7418576598311218,0.8100558659217877,0.8092338914256723,0.6456692913385826,0.5619788771539744,0.6408710869142524,0.7692480359147026,0.8928222178760024,0.7182320441988951,0.6686024728362683
79,0.697,0.697,0.009993531741201878,0.7923804653541294,0.7229250231410058,0.6965258215962441,0.5339805825242718,0.6622641509433962,0.6661676646706587,0.8553191489361702,0.6458975940777298,0.7739171822941456,0.6607142857142857,0.72708082026538,0.7988826815642458,0.8203957382039574,0.6220472440944882,0.5063924402445803,0.6727590900252771,0.7896745230078563,0.8981028750244475,0.7348066298342542,0.6847133757961783
80,0.7023,0.7023,0.009980635717511177,0.7821529020710816,0.701018204257945,0.7064788732394366,0.598705501618123,0.70062893081761,0.6631736526946108,0.8489361702127659,0.6915484268969772,0.7786768205616373,0.7321428571428571,0.7626658624849216,0.8016759776536313,0.8183663115169965,0.6299212598425197,0.5769872151195108,0.6155940112774645,0.7771043771043771,0.8998630940739292,0.7403314917127072,0.7000749344323717
81,0.7013,0.7013,0.009986587800085545,0.8059319867041678,0.7417463745757482,0.7107981220657277,0.5857605177993528,0.6918238993710691,0.7035928143712575,0.8631205673758865,0.6600863664404688,0.7705854355069015,0.7098214285714286,0.7518094089264173,0.8044692737430168,0.8229325215626585,0.6929133858267716,0.5461367426347971,0.6325102080497764,0.7789001122334456,0.8939956972423235,0.7458563535911602,0.6702884975646309
82,0.7035,0.7035,0.01,0.7923804653541294,0.7195310089478556,0.7222535211267606,0.5825242718446602,0.6817610062893081,0.6811377245508982,0.8546099290780141,0.6613201727328809,0.7739171822941456,0.6919642857142857,0.7466827503015682,0.7960893854748603,0.8224251648909183,0.6771653543307087,0.5380767092829349,0.6350379156134551,0.7898989898989899,0.8967338157637395,0.7569060773480663,0.6937055076807793
83,0.703,0.703,0.01,0.7928918435182818,0.716754088244369,0.7017840375586855,0.6084142394822006,0.680503144654088,0.6736526946107785,0.850354609929078,0.6822948797038865,0.7715373631603998,0.71875,0.7478890229191797,0.8072625698324022,0.817351598173516,0.6771653543307087,0.5591995553085047,0.6397044526540929,0.7836139169472502,0.8934089575591629,0.7569060773480663,0.6850880479580367
84,0.7041,0.7041,0.01,0.7995397596522629,0.7115087935822277,0.7066666666666667,0.5857605177993528,0.6867924528301886,0.6631736526946108,0.8581560283687943,0.6613201727328809,0.777724892908139,0.6785714285714286,0.7509047044632087,0.8044692737430168,0.823947234906139,0.6456692913385826,0.5300166759310728,0.6451487458681703,0.7838383838383839,0.9037746919616664,0.7403314917127072,0.6901461221431248
85,0.6973,0.6973,0.009977505542337894,0.8130912810023012,0.7423634680654119,0.707981220657277,0.5663430420711975,0.6855345911949685,0.688622754491018,0.8439716312056738,0.6687230104873535,0.7620180866254165,0.7053571428571429,0.7503015681544029,0.8100558659217877,0.8046676813800101,0.6850393700787402,0.5505836575875487,0.6397044526540929,0.7719416386083052,0.8959514961861921,0.7348066298342542,0.6637317347321094
