round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
26,0.5996,0.5996,0.611114501953125,0.353221595287323,1.0720657110214233,0.03656240552663803,0.03407284861598572,0.6006136537969828,0.4912064177722925,0.6623474178403755,0.47896440129449835,0.6358490566037736,0.4940119760479042,0.7262411347517731,0.5626156693399136,0.6830080913850547,0.6607142857142857,0.6884800965018094,0.729050279329609,0.6971080669710806,0.3858267716535433,0.4424680377987771,0.47773672953529067,0.6399551066217732,0.7717582632505379,0.6408839779005525,0.5295991007868115
27,0.6029,0.6029,0.6491599082946777,0.34447532892227173,1.0686655044555664,0.036131326109170914,0.0337781539730599,0.6103298389158783,0.5004628201172477,0.6480751173708921,0.48220064724919093,0.640251572327044,0.5,0.7198581560283688,0.5626156693399136,0.6834840552118039,0.6651785714285714,0.6890832328106152,0.7346368715083799,0.708777270421106,0.4015748031496063,0.4555308504724847,0.47540346101497183,0.6545454545454545,0.772931742616859,0.6629834254143646,0.5402772573997752
28,0.6022,0.6022,0.6476009488105774,0.33561110496520996,1.0652790069580078,0.03592739999294281,0.03369418300322751,0.6213244694451547,0.513730330145017,0.6341784037558685,0.49838187702265374,0.6389937106918239,0.5149700598802395,0.7219858156028369,0.566933991363356,0.6863398381722989,0.65625,0.6930036188178529,0.7430167597765364,0.7148655504819889,0.4251968503937008,0.45330739299610895,0.47987555901224965,0.6650953984287318,0.7805593584979464,0.6574585635359116,0.5457100037467216
29,0.6031,0.6031,0.6300272941589355,0.3264717161655426,1.06181001663208,0.03557666763663292,0.033474155380442495,0.6356430580414216,0.5303918543659364,0.632112676056338,0.511326860841424,0.6339622641509434,0.5329341317365269,0.7078014184397163,0.5558297347316471,0.6844359828653023,0.6383928571428571,0.6936067551266586,0.7402234636871509,0.7224759005580923,0.4251968503937008,0.4385769872151195,0.4890141940501653,0.6799102132435466,0.7881869743790338,0.6519337016574586,0.5526414387411015
30,0.609,0.609,0.663731575012207,0.32033082842826843,1.058570384979248,0.035204846411943436,0.0332255854929665,0.6555868064433649,0.5522986732489972,0.6366197183098592,0.49838187702265374,0.6163522012578616,0.5419161676646707,0.7134751773049646,0.5428747686613201,0.6782484531175631,0.6383928571428571,0.6896863691194209,0.7374301675977654,0.7219685438863521,0.4409448818897638,0.4188438021122846,0.510402488819755,0.6958473625140292,0.8026598865636613,0.6353591160220995,0.5547021356313226
31,0.6158,0.6158,0.6592980027198792,0.3150583505630493,1.0553257465362549,0.03486454114317894,0.033005482690828584,0.6599335208386602,0.5612465288491206,0.6501408450704226,0.4919093851132686,0.6062893081761006,0.5494011976047904,0.7269503546099291,0.5434916718075262,0.6768205616373155,0.6339285714285714,0.6752110977080821,0.7458100558659218,0.7275494672754946,0.4409448818897638,0.4127292940522512,0.5356795644565429,0.7019079685746352,0.8083317035008801,0.6353591160220995,0.5575121768452604
32,0.6171,0.6171,0.6514761447906494,0.3086743950843811,1.05205500125885,0.03449886292219162,0.032760741728542916,0.6555868064433649,0.5569268744214748,0.6642253521126761,0.47572815533980584,0.5987421383647799,0.5404191616766467,0.7418439716312056,0.5478099938309685,0.6720609233698239,0.6116071428571429,0.6655609167671894,0.7486033519553073,0.7265347539320142,0.4251968503937008,0.41356309060589214,0.5485125413182967,0.6994388327721661,0.8128300410717778,0.6574585635359116,0.5616335706257025
33,0.62,0.62,0.6082706451416016,0.29903164505958557,1.0485472679138184,0.03427700698375702,0.03265885018393628,0.6571209409358221,0.5572354211663066,0.6713615023474179,0.49514563106796117,0.5924528301886792,0.5389221556886228,0.7524822695035461,0.5595311536088834,0.6768205616373155,0.6071428571428571,0.6634499396863691,0.7625698324022346,0.7148655504819889,0.41732283464566927,0.4282934963868816,0.5518180050554151,0.6931537598204265,0.8212399765304127,0.6464088397790055,0.5695016860247284
34,0.6253,0.6253,0.6637920141220093,0.2940119504928589,1.0454009771347046,0.033994972705841064,0.03248752003168748,0.6535412937867553,0.5553841406973157,0.6726760563380282,0.517799352750809,0.6081761006289308,0.5434131736526946,0.7609929078014185,0.5743368291178285,0.6863398381722989,0.6116071428571429,0.6779252110977081,0.7681564245810056,0.7148655504819889,0.41732283464566927,0.4566425792106726,0.5397627843671009,0.692929292929293,0.8202620770584784,0.6795580110497238,0.5747470962907456
35,0.6263,0.6263,0.665081262588501,0.28967517614364624,1.0422848463058472,0.033612459897994995,0.03221791250684115,0.6560981846075172,0.5584696081456341,0.6683568075117371,0.517799352750809,0.6169811320754717,0.5538922155688623,0.7602836879432624,0.5928439235040098,0.695383150880533,0.6205357142857143,0.6854644149577804,0.7681564245810056,0.7179096905124303,0.4409448818897638,0.4794330183435242,0.5191522457709508,0.7001122334455668,0.8233913553686681,0.6740331491712708,0.5799925065567628
