round,flagged_count,flagged_layer3_count,flagged_layer4_count,flagged_client_ids,flagged_layer3_ids,flagged_layer4_ids,global_acc
67,0,0,0,,,,0.73
68,0,0,0,,,,0.7252
69,0,0,0,,,,0.7275
70,0,0,0,,,,0.7297
71,0,0,0,,,,0.7269
72,0,0,0,,,,0.7323
73,0,0,0,,,,0.7267
74,0,0,0,,,,0.7273
75,0,0,0,,,,0.7264
76,0,0,0,,,,0.7292
77,0,0,0,,,,0.7282
78,0,0,0,,,,0.7316
79,0,0,0,,,,0.73
80,0,0,0,,,,0.7341
81,0,0,0,,,,0.7311
82,0,0,0,,,,0.7256
83,0,0,0,,,,0.7319
84,0,0,0,,,,0.7307
85,0,0,0,,,,0.7372
86,0,0,0,,,,0.7324
87,0,0,0,,,,0.7349
88,0,0,0,,,,0.7308
89,0,0,0,,,,0.7359
90,0,0,0,,,,0.7321
91,0,0,0,,,,0.7314
92,0,0,0,,,,0.7342
93,0,0,0,,,,0.7346
94,0,0,0,,,,0.7356
95,0,0,0,,,,0.737
96,0,0,0,,,,0.7347
97,0,0,0,,,,0.7321
98,0,0,0,,,,0.733
99,0,0,0,,,,0.7352
100,6,6,6,3;4;5;9;13;14,3;4;5;9;13;14,3;4;5;9;13;14,0.6522
101,6,6,6,3;4;5;9;13;14,3;4;5;9;13;14,3;4;5;9;13;14,0.6659
102,6,6,6,3;4;5;9;13;14,3;4;5;9;13;14,3;4;5;9;13;14,0.6525
103,6,5,6,3;4;5;9;13;14,3;4;9;13;14,3;4;5;9;13;14,0.651
104,4,2,4,3;4;9;13,9;13,3;4;9;13,0.6548
105,1,1,1,9,9,9,0.6358
106,1,0,1,9,,9,0.6275
107,0,0,0,,,,0.6428
108,0,0,0,,,,0.6372
109,0,0,0,,,,0.6368
110,0,0,0,,,,0.626
111,0,0,0,,,,0.6406
112,0,0,0,,,,0.6321
113,0,0,0,,,,0.6372
114,0,0,0,,,,0.6316
115,0,0,0,,,,0.6308
116,0,0,0,,,,0.6414
117,0,0,0,,,,0.6327
118,0,0,0,,,,0.6312
119,0,0,0,,,,0.6346
120,0,0,0,,,,0.6462
121,0,0,0,,,,0.6308
122,0,0,0,,,,0.6393
123,0,0,0,,,,0.6325
124,0,0,0,,,,0.6316
125,0,0,0,,,,0.6349
126,0,0,0,,,,0.6468
127,0,0,0,,,,0.6389
128,0,0,0,,,,0.6448
129,0,0,0,,,,0.6323
130,0,0,0,,,,0.6337
131,0,0,0,,,,0.6435
132,0,0,0,,,,0.6325
133,0,0,0,,,,0.6311
134,0,0,0,,,,0.6336
135,0,0,0,,,,0.6399
136,0,0,0,,,,0.6268
137,0,0,0,,,,0.6384
138,0,0,0,,,,0.6233
139,0,0,0,,,,0.6388
140,0,0,0,,,,0.6406
141,0,0,0,,,,0.6342
142,0,0,0,,,,0.6395
143,0,0,0,,,,0.6342
144,0,0,0,,,,0.6353
145,0,0,0,,,,0.6356
146,0,0,0,,,,0.6338
147,0,0,0,,,,0.6413
148,0,0,0,,,,0.6364
149,0,0,0,,,,0.6464
150,0,0,0,,,,0.6402
151,0,0,0,,,,0.6312
152,0,0,0,,,,0.6267
153,0,0,0,,,,0.6404
154,0,0,0,,,,0.6491
155,0,0,0,,,,0.637
156,0,0,0,,,,0.6412
157,0,0,0,,,,0.6318
158,0,0,0,,,,0.6399
159,0,0,0,,,,0.6402
160,0,0,0,,,,0.6306
161,0,0,0,,,,0.6479
162,0,0,0,,,,0.6308
163,0,0,0,,,,0.6454
164,0,0,0,,,,0.6391
165,0,0,0,,,,0.6398
166,0,0,0,,,,0.6367
167,0,0,0,,,,0.6397
168,0,0,0,,,,0.6375
169,0,0,0,,,,0.6391
170,0,0,0,,,,0.6491
171,0,0,0,,,,0.6331
172,0,0,0,,,,0.6425
173,0,0,0,,,,0.6409
174,0,0,0,,,,0.6371
175,0,0,0,,,,0.638
176,0,0,0,,,,0.6377
177,0,0,0,,,,0.6401
178,0,0,0,,,,0.6353
179,0,0,0,,,,0.6449
180,0,0,0,,,,0.6318
181,0,0,0,,,,0.6321
182,0,0,0,,,,0.6337
183,0,0,0,,,,0.6294
184,0,0,0,,,,0.6367
185,0,0,0,,,,0.6354
186,0,0,0,,,,0.6425
187,0,0,0,,,,0.6309
188,0,0,0,,,,0.6374
189,0,0,0,,,,0.6375
190,0,0,0,,,,0.6332
191,0,0,0,,,,0.6335
192,0,0,0,,,,0.6387
193,0,0,0,,,,0.6313
194,0,0,0,,,,0.6336
195,0,0,0,,,,0.6338
196,0,0,0,,,,0.6371
197,0,0,0,,,,0.6382
198,0,0,0,,,,0.6439
199,0,0,0,,,,0.63
