round,global_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
20,0.5046,0.0004189678293187171,0.40308704453441296,0.23022249690976515,0.47342723004694837,0.15210355987055016,0.3904109589041096,0.18878504672897195,0.7267561983471075,0.35874439461883406,0.7540691759918616,0.34710743801652894,0.4463738508682329,0.7325905292479109,0.5254237288135594,0.375,0.17471208037245772,0.6445756457564575,0.35226762460709476,0.731859964795619,0.4678362573099415,0.7019748653500898
21,0.5074,0.00040093465941026807,0.4056174089068826,0.2326946847960445,0.48544600938967136,0.1488673139158576,0.3972602739726027,0.1925233644859813,0.7252066115702479,0.36434977578475336,0.7606815869786369,0.371900826446281,0.44228804902962204,0.724233983286908,0.522432701894317,0.391304347826087,0.17765253614310217,0.6397047970479705,0.35047148630444547,0.7371406219440642,0.45614035087719296,0.7033213644524237
22,0.5085,0.00038421867066062987,0.4066295546558704,0.23393077873918416,0.492018779342723,0.17475728155339806,0.3904109589041096,0.1925233644859813,0.7339876033057852,0.3721973094170404,0.7545778229908443,0.34710743801652894,0.4402451481103167,0.7325905292479109,0.5333998005982054,0.3967391304347826,0.18279833374172996,0.6608118081180812,0.356757970363718,0.7336201838451007,0.47368421052631576,0.6898563734290843
23,0.5138,0.00036946972250007093,0.4061234817813765,0.23331273176761433,0.49577464788732395,0.15857605177993528,0.3904109589041096,0.19813084112149532,0.7262396694214877,0.3626681614349776,0.7599186164801628,0.371900826446281,0.449438202247191,0.724233983286908,0.53938185443669,0.3858695652173913,0.1778975741239892,0.6518081180811808,0.3735967669510552,0.7361627224721299,0.4678362573099415,0.7221723518850988
24,0.5174,0.0003561527410056442,0.4106781376518219,0.2357849196538937,0.503849765258216,0.16828478964401294,0.3904109589041096,0.20373831775700935,0.7277892561983471,0.36771300448430494,0.7589013224821973,0.38016528925619836,0.45352400408580185,0.7270194986072424,0.543369890329013,0.391304347826087,0.18255329576084292,0.6470848708487085,0.3738212842388864,0.7392920007823196,0.4678362573099415,0.7235188509874326
25,0.517,0.00034411571687087417,0.409919028340081,0.23980222496909764,0.49314553990610327,0.19093851132686085,0.3835616438356164,0.20186915887850468,0.7463842975206612,0.359304932735426,0.7520345879959308,0.34710743801652894,0.4484167517875383,0.7381615598885793,0.5458624127617149,0.375,0.17863268806665034,0.6631734317343173,0.3697799730579255,0.7390964208879327,0.47368421052631576,0.7259874326750448
26,0.5197,0.0003329636820126325,0.41194331983805665,0.24196538936959208,0.49765258215962443,0.20064724919093851,0.3835616438356164,0.20186915887850468,0.7412190082644629,0.3693946188340807,0.753560528992879,0.34710743801652894,0.449438202247191,0.7381615598885793,0.5498504486540379,0.40217391304347827,0.18524871355060035,0.6702583025830259,0.38325101032779524,0.7396831605710933,0.5029239766081871,0.71745960502693
27,0.5217,0.000322445499477908,0.41624493927125505,0.24412855377008652,0.49370892018779344,0.19093851132686085,0.3938356164383562,0.20373831775700935,0.737603305785124,0.37331838565022424,0.7624618514750763,0.36363636363636365,0.4637385086823289,0.7381615598885793,0.5543369890329013,0.3858695652173913,0.18598382749326145,0.6569741697416974,0.3902110462505613,0.7471151965577939,0.47953216374269003,0.7161131059245961
28,0.5228,0.00031268244492821395,0.4147267206477733,0.24381953028430162,0.503849765258216,0.1941747572815534,0.386986301369863,0.20186915887850468,0.7370867768595041,0.3755605381165919,0.7571210579857579,0.36363636363636365,0.4647599591419816,0.7353760445682451,0.5543369890329013,0.3858695652173913,0.1854937515314874,0.6577121771217712,0.3920071845532106,0.7473107764521807,0.47368421052631576,0.7320466786355476
29,0.5265,0.0003037634596694261,0.41776315789473684,0.2469097651421508,0.5017840375586854,0.1941747572815534,0.3972602739726027,0.20747663551401868,0.7350206611570248,0.3755605381165919,0.7624618514750763,0.36363636363636365,0.47191011235955055,0.7298050139275766,0.557826520438684,0.3967391304347826,0.18720901739769663,0.6585977859778598,0.39829366861248316,0.7484842558185019,0.4853801169590643,0.7378815080789947
30,0.526,0.00029493001056835055,0.4159919028340081,0.24412855377008652,0.5111737089201878,0.18446601941747573,0.3801369863013699,0.205607476635514,0.7370867768595041,0.37331838565022424,0.7550864699898271,0.38016528925619836,0.46578140960163433,0.7325905292479109,0.5643070787637089,0.3858695652173913,0.18402352364616514,0.6702583025830259,0.40368208352043106,0.7443770780363779,0.5321637426900585,0.7275583482944344
