round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
10,0.5483,0.6266939401687548,0.5226781857451404,0.616150234741784,0.3786407766990291,0.48553459119496856,0.46107784431137727,0.6794326241134752,0.4743985194324491,0.6163731556401714,0.5,0.5310615199034981,0.6927374301675978,0.5920852359208524,0.36220472440944884,0.28932740411339636,0.4647093136301769,0.5485970819304152,0.7965969098376687,0.5359116022099447,0.43349569127013865,0.6266939401687548,0.5226781857451404,0.616150234741784,0.3786407766990291,0.48553459119496856,0.46107784431137727,0.6794326241134752,0.4743985194324491,0.6163731556401714,0.5,0.5310615199034981,0.6927374301675978,0.5920852359208524,0.36220472440944884,0.28932740411339636,0.4647093136301769,0.5485970819304152,0.7965969098376687,0.5359116022099447,0.43349569127013865
11,0.5548,0.6223472257734595,0.5084850354828756,0.6229107981220657,0.39805825242718446,0.4817610062893082,0.44011976047904194,0.7056737588652482,0.48982109808760027,0.6244645406949072,0.5089285714285714,0.5464414957780458,0.7150837988826816,0.6133942161339422,0.3700787401574803,0.3274041133963313,0.48143107135912894,0.5524130190796858,0.8089184431840407,0.5414364640883977,0.43724241288872234,0.6223472257734595,0.5084850354828756,0.6229107981220657,0.39805825242718446,0.4817610062893082,0.44011976047904194,0.7056737588652482,0.48982109808760027,0.6244645406949072,0.5089285714285714,0.5464414957780458,0.7150837988826816,0.6133942161339422,0.3700787401574803,0.3274041133963313,0.48143107135912894,0.5524130190796858,0.8089184431840407,0.5414364640883977,0.43724241288872234
12,0.5675,0.6397340833546408,0.5427337241592102,0.6101408450704225,0.4077669902912621,0.5477987421383648,0.49251497005988026,0.7120567375886525,0.49413942011104256,0.6511185149928606,0.5401785714285714,0.6028347406513872,0.7122905027932961,0.6306443429731101,0.4015748031496063,0.3185102834908282,0.4720979972778534,0.5764309764309764,0.8149814199100333,0.5524861878453039,0.4874484825777445,0.6397340833546408,0.5427337241592102,0.6101408450704225,0.4077669902912621,0.5477987421383648,0.49251497005988026,0.7120567375886525,0.49413942011104256,0.6511185149928606,0.5401785714285714,0.6028347406513872,0.7122905027932961,0.6306443429731101,0.4015748031496063,0.3185102834908282,0.4720979972778534,0.5764309764309764,0.8149814199100333,0.5524861878453039,0.4874484825777445
13,0.5782,0.6438251086678599,0.5501388460351744,0.6375586854460094,0.3948220064724919,0.5534591194968553,0.49550898203592814,0.7432624113475177,0.4780999383096854,0.638267491670633,0.5446428571428571,0.6058504221954162,0.7374301675977654,0.6570268899036023,0.4251968503937008,0.30711506392440246,0.5275131246354268,0.6157126823793491,0.7993350283590847,0.569060773480663,0.46759085799925065,0.6438251086678599,0.5501388460351744,0.6375586854460094,0.3948220064724919,0.5534591194968553,0.49550898203592814,0.7432624113475177,0.4780999383096854,0.638267491670633,0.5446428571428571,0.6058504221954162,0.7374301675977654,0.6570268899036023,0.4251968503937008,0.30711506392440246,0.5275131246354268,0.6157126823793491,0.7993350283590847,0.569060773480663,0.46759085799925065
14,0.5808,0.671439529532089,0.5806849737735267,0.5859154929577465,0.4077669902912621,0.5874213836477987,0.5404191616766467,0.7063829787234043,0.49660703269586676,0.6482627320323655,0.5982142857142857,0.6335946924004825,0.7262569832402235,0.669710806697108,0.4566929133858268,0.3193440800444691,0.46879253354073497,0.6390572390572391,0.8259338939956973,0.6022099447513812,0.49344323716747845,0.671439529532089,0.5806849737735267,0.5859154929577465,0.4077669902912621,0.5874213836477987,0.5404191616766467,0.7063829787234043,0.49660703269586676,0.6482627320323655,0.5982142857142857,0.6335946924004825,0.7262569832402235,0.669710806697108,0.4566929133858268,0.3193440800444691,0.46879253354073497,0.6390572390572391,0.8259338939956973,0.6022099447513812,0.49344323716747845
15,0.5956,0.6660700588084889,0.5748225856217217,0.6341784037558685,0.42071197411003236,0.5540880503144654,0.5329341317365269,0.7262411347517731,0.5077112893275756,0.6777724892908139,0.5758928571428571,0.614897466827503,0.7346368715083799,0.6615930999492643,0.4409448818897638,0.3538076709282935,0.5129301963834338,0.6260381593714927,0.8200664971640915,0.585635359116022,0.5316597976770326,0.6660700588084889,0.5748225856217217,0.6341784037558685,0.42071197411003236,0.5540880503144654,0.5329341317365269,0.7262411347517731,0.5077112893275756,0.6777724892908139,0.5758928571428571,0.614897466827503,0.7346368715083799,0.6615930999492643,0.4409448818897638,0.3538076709282935,0.5129301963834338,0.6260381593714927,0.8200664971640915,0.585635359116022,0.5316597976770326
16,0.6047,0.6553311173612887,0.5615550755939525,0.6630985915492957,0.47249190938511326,0.5955974842767295,0.5134730538922155,0.7269503546099291,0.5521283158544109,0.6882436934792956,0.6026785714285714,0.6486731001206273,0.7541899441340782,0.6707255200405885,0.4409448818897638,0.4171762090050028,0.5035971223021583,0.6305274971941639,0.8165460590651281,0.6132596685082873,0.5374672161858374,0.6553311173612887,0.5615550755939525,0.6630985915492957,0.47249190938511326,0.5955974842767295,0.5134730538922155,0.7269503546099291,0.5521283158544109,0.6882436934792956,0.6026785714285714,0.6486731001206273,0.7541899441340782,0.6707255200405885,0.4409448818897638,0.4171762090050028,0.5035971223021583,0.6305274971941639,0.8165460590651281,0.6132596685082873,0.5374672161858374
17,0.5981,0.6627461007414983,0.5584696081456341,0.6114553990610329,0.47572815533980584,0.5710691823899371,0.5074850299401198,0.7177304964539007,0.5595311536088834,0.6958591147072822,0.6071428571428571,0.643848009650181,0.7541899441340782,0.6773211567732116,0.41732283464566927,0.4163424124513619,0.46198716702313825,0.6511784511784512,0.8353217289262663,0.6022099447513812,0.5466466841513675,0.6627461007414983,0.5584696081456341,0.6114553990610329,0.47572815533980584,0.5710691823899371,0.5074850299401198,0.7177304964539007,0.5595311536088834,0.6958591147072822,0.6071428571428571,0.643848009650181,0.7541899441340782,0.6773211567732116,0.41732283464566927,0.4163424124513619,0.46198716702313825,0.6511784511784512,0.8353217289262663,0.6022099447513812,0.5466466841513675
18,0.6139,0.6893377652774226,0.5991977784634372,0.6307981220657277,0.49838187702265374,0.5943396226415094,0.5464071856287425,0.7468085106382979,0.5737199259716225,0.6939552594002856,0.6294642857142857,0.6468636911942099,0.7569832402234636,0.6844241501775749,0.5118110236220472,0.44107837687604223,0.5185689286408711,0.6300785634118967,0.8288675924115001,0.6077348066298343,0.5511427500936681,0.6893377652774226,0.5991977784634372,0.6307981220657277,0.49838187702265374,0.5943396226415094,0.5464071856287425,0.7468085106382979,0.5737199259716225,0.6939552594002856,0.6294642857142857,0.6468636911942099,0.7569832402234636,0.6844241501775749,0.5118110236220472,0.44107837687604223,0.5185689286408711,0.6300785634118967,0.8288675924115001,0.6077348066298343,0.5511427500936681
19,0.6258,0.6878036307849655,0.5995063252082691,0.6642253521126761,0.49514563106796117,0.6113207547169811,0.5568862275449101,0.7368794326241135,0.5663170882171499,0.6868158019990481,0.6383928571428571,0.6625452352231604,0.7458100558659218,0.700152207001522,0.5275590551181102,0.43162868260144527,0.5240132218549485,0.677665544332211,0.8245648347349892,0.6629834254143646,0.5562008242787561,0.6878036307849655,0.5995063252082691,0.6642253521126761,0.49514563106796117,0.6113207547169811,0.5568862275449101,0.7368794326241135,0.5663170882171499,0.6868158019990481,0.6383928571428571,0.6625452352231604,0.7458100558659218,0.700152207001522,0.5275590551181102,0.43162868260144527,0.5240132218549485,0.677665544332211,0.8245648347349892,0.6629834254143646,0.5562008242787561
