round,global_acc,per_client_gen_acc,base_lr,mean_client_lr,min_client_lr,max_client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
42,0.1,0.1,0.0649102628368402,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
43,0.1,0.1,0.06426116020847181,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
44,0.1,0.1,0.06361854860638709,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
45,0.1,0.1,0.06298236312032322,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
46,0.1,0.1,0.06235253948911999,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
47,0.1,0.1,0.06172901409422879,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
48,0.1,0.1,0.061111723953286505,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
49,0.1,0.1,0.06050060671375364,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
50,0.1,0.1,0.0598956006466161,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
51,0.1,0.1,0.05929664464014994,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
52,0.1,0.1,0.05870367819374844,0.10000000000000002,0.1,0.1,0.002045512656609563,0.004319654427645789,0.0009389671361502347,0.016181229773462782,0.8805031446540881,0.20658682634730538,0.0070921985815602835,0.0030845157310302285,0.002379819133745835,0.5223214285714286,0.7062726176115802,0.013966480446927373,0.0025367833587011668,0.03937007874015748,0.0019455252918287938,0.0009721952167995333,0.0013468013468013469,0.0009778994719342852,0.08287292817679558,0.1682278006744099
