round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
14,0.6172,0.5172064777327935,0.4094561186650185,0.6460093896713615,0.36245954692556637,0.4863013698630137,0.37570093457943926,0.8274793388429752,0.4758968609865471,0.7840793489318413,0.5041322314049587,0.4902962206332993,0.8105849582172702,0.6111665004985045,0.5163043478260869,0.36241117373192844,0.7591143911439114,0.45038167938931295,0.7641306473694505,0.52046783625731,0.7892728904847397
15,0.6296,0.5189777327935222,0.41656365883807167,0.6657276995305165,0.4174757281553398,0.5171232876712328,0.40373831775700936,0.8295454545454546,0.5039237668161435,0.7980671414038657,0.5867768595041323,0.5056179775280899,0.8133704735376045,0.634097706879362,0.5163043478260869,0.411663807890223,0.7533579335793358,0.48450830713964976,0.7670643457852533,0.5263157894736842,0.8049820466786356
16,0.6359,0.5217611336032388,0.4100741656365884,0.6783098591549296,0.3883495145631068,0.5376712328767124,0.38691588785046727,0.8161157024793388,0.49551569506726456,0.8031536113936928,0.5537190082644629,0.5383043922369765,0.807799442896936,0.656530408773679,0.5054347826086957,0.3871600098015192,0.7456826568265683,0.531656937584194,0.7762566008214355,0.5497076023391813,0.8043087971274686
17,0.6412,0.5313765182186235,0.41903584672435107,0.6392488262910798,0.4401294498381877,0.5308219178082192,0.38691588785046727,0.8274793388429752,0.5442825112107623,0.8092573753814852,0.5619834710743802,0.5546475995914198,0.8245125348189415,0.6535393818544367,0.5163043478260869,0.44498897329086007,0.7343173431734318,0.5188594521778177,0.7862311754351653,0.52046783625731,0.8171005385996409
18,0.6528,0.5273279352226721,0.4276885043263288,0.6950234741784037,0.459546925566343,0.5342465753424658,0.38878504672897196,0.8305785123966942,0.5341928251121076,0.8062054933875891,0.5867768595041323,0.5485188968335035,0.8217270194986073,0.6764705882352942,0.5163043478260869,0.438127909826023,0.7654612546125461,0.5563538392456219,0.7709759436729904,0.5789473684210527,0.7957809694793537
19,0.6573,0.5366902834008097,0.4419035846724351,0.6892018779342723,0.4563106796116505,0.5376712328767124,0.4130841121495327,0.8388429752066116,0.5336322869955157,0.8201932858596134,0.5702479338842975,0.5474974463738509,0.8245125348189415,0.6829511465603191,0.5434782608695652,0.44719431511884344,0.7619188191881919,0.5601706331387517,0.7772345002933698,0.5614035087719298,0.8090215439856373
20,0.6543,0.542004048582996,0.4369592088998764,0.6908920187793427,0.4174757281553398,0.541095890410959,0.4074766355140187,0.8331611570247934,0.5336322869955157,0.8173957273652085,0.5867768595041323,0.5669050051072523,0.8245125348189415,0.6719840478564307,0.5,0.4190149473168341,0.7598523985239852,0.5516389762011675,0.7919029923723842,0.5555555555555556,0.8256283662477558
21,0.6569,0.5465587044534413,0.43448702101359704,0.6544600938967137,0.46601941747572817,0.541095890410959,0.411214953271028,0.8398760330578512,0.5610986547085202,0.8268056968463886,0.5785123966942148,0.5699693564862104,0.83008356545961,0.6834496510468594,0.5489130434782609,0.4550355305072286,0.7783025830258302,0.5628648405927257,0.7836886368081362,0.5730994152046783,0.8162028725314183
22,0.664,0.5665485829959515,0.47342398022249693,0.6856338028169014,0.48220064724919093,0.547945205479452,0.44485981308411215,0.8445247933884298,0.5521300448430493,0.8059511698880977,0.5785123966942148,0.5669050051072523,0.83008356545961,0.6949152542372882,0.5543478260869565,0.45135996079392304,0.7847970479704797,0.5693758419398294,0.7844709563856835,0.5730994152046783,0.7942100538599641
23,0.6686,0.5683198380566802,0.46508034610630405,0.6717370892018779,0.47896440129449835,0.5513698630136986,0.4411214953271028,0.8357438016528925,0.5487668161434978,0.8260427263479145,0.5867768595041323,0.585291113381001,0.83008356545961,0.715852442671984,0.5652173913043478,0.4403332516540064,0.7731365313653137,0.6041760215536597,0.7881869743790338,0.6432748538011696,0.8404398563734291
