round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
26,0.617,0.617,0.6827437877655029,0.2922177016735077,0.4961206018924713,0.004609009128190975,0.00927141041961467,0.7036563538736896,0.6158593026843567,0.6234741784037559,0.4077669902912621,0.6113207547169811,0.5898203592814372,0.7283687943262411,0.5342381246144355,0.7101380295097572,0.6026785714285714,0.6700844390832328,0.7486033519553073,0.7209538305428717,0.5984251968503937,0.3602001111728738,0.5072914641259965,0.6819304152637486,0.8235869352630549,0.6850828729281768,0.5955414012738853
27,0.619,0.619,0.6799136400222778,0.28720608353614807,0.4982942044734955,0.004390194019560711,0.008792799876758352,0.7034006647916135,0.6099969145325517,0.631924882629108,0.4336569579288026,0.6044025157232704,0.5703592814371258,0.7411347517730497,0.5552128315854411,0.7001427891480247,0.6071428571428571,0.6706875753920386,0.7402234636871509,0.7346524606798579,0.5669291338582677,0.3849360755975542,0.5078747812560762,0.6868686868686869,0.8329747701936241,0.6795580110497238,0.5809291869614087
28,0.6209,0.6209,0.670168936252594,0.2808358073234558,0.5003052353858948,0.004292491267718662,0.008562630039988287,0.7034006647916135,0.6072199938290651,0.6373708920187794,0.4627831715210356,0.5968553459119497,0.5523952095808383,0.7560283687943262,0.5768044417026527,0.6987148976677773,0.625,0.6685765983112183,0.7597765363128491,0.7387113140537798,0.5669291338582677,0.43274041133963315,0.510402488819755,0.6947250280583613,0.8349305691374926,0.6740331491712708,0.5738104158860997
29,0.6242,0.6242,0.6639283299446106,0.27485764026641846,0.502205491065979,0.004163882182788851,0.008274715313555458,0.6934287905906418,0.6041345263807467,0.6354929577464788,0.5016181229773463,0.590566037735849,0.5508982035928144,0.7723404255319148,0.5983960518198643,0.7039504997620181,0.6160714285714286,0.661037394451146,0.7905027932960894,0.7447995941146626,0.5590551181102362,0.4794330183435242,0.5131246354267937,0.6839506172839506,0.8368863680813612,0.6795580110497238,0.5695016860247284
30,0.6273,0.6273,0.6902362704277039,0.27098995447158813,0.5044328570365906,0.004196664887016344,0.00830311054889043,0.694962925083099,0.6106140080222153,0.6375586854460094,0.5307443365695793,0.6050314465408805,0.562874251497006,0.7836879432624113,0.6236890808143122,0.7106139933365064,0.6383928571428571,0.6679734620024126,0.7821229050279329,0.7483510908168443,0.5511811023622047,0.5102834908282379,0.5170134162939918,0.674074074074074,0.8380598474476824,0.6685082872928176,0.5786811539902585
31,0.628,0.628,0.6747049689292908,0.26678553223609924,0.5064191222190857,0.004058477617490571,0.007998274877268547,0.7010994630529276,0.6260413452638075,0.6388732394366197,0.540453074433657,0.6289308176100629,0.5778443113772455,0.7865248226950354,0.6273904996915485,0.7163255592574964,0.6473214285714286,0.6833534378769602,0.776536312849162,0.7432775240994419,0.5905511811023622,0.5166759310728183,0.5214855142912697,0.6653198653198653,0.8362996283982007,0.6574585635359116,0.5934807043836643
32,0.6325,0.6325,0.6699371337890625,0.2620254456996918,0.5083147287368774,0.003993691616396918,0.007841303993507994,0.7126054717463565,0.6436285097192225,0.6460093896713615,0.5339805825242718,0.6528301886792452,0.5898203592814372,0.7858156028368795,0.6132017273288094,0.7191813422179915,0.6517857142857143,0.6990349819059107,0.770949720670391,0.7397260273972602,0.6062992125984252,0.49777654252362424,0.5275131246354268,0.6632996632996633,0.834539409348719,0.6629834254143646,0.6064068939677782
33,0.6359,0.6359,0.6781793832778931,0.2583743631839752,0.5102933049201965,0.003950253401749885,0.007726002597210708,0.730248018409614,0.6531934588090096,0.643943661971831,0.5080906148867314,0.6540880503144654,0.6017964071856288,0.776595744680851,0.595311536088834,0.7182294145644931,0.6473214285714286,0.7065741857659831,0.7458100558659218,0.7483510908168443,0.6220472440944882,0.4735964424680378,0.5259576122885475,0.6801346801346801,0.8376686876589087,0.6795580110497238,0.620269763956538
34,0.6364,0.6364,0.6869814395904541,0.25511714816093445,0.5123618841171265,0.0039932145732624914,0.007778556797472359,0.736895934543595,0.6652267818574514,0.6450704225352113,0.47249190938511326,0.6465408805031446,0.6152694610778443,0.7702127659574468,0.5737199259716225,0.7253688719657306,0.6517857142857143,0.7056694813027744,0.7653631284916201,0.745814307458143,0.6377952755905512,0.43746525847693163,0.5319852226327046,0.6987654320987654,0.8423626051241933,0.6740331491712708,0.6247658298988386
35,0.6372,0.6372,0.6908981800079346,0.25187593698501587,0.5144540667533875,0.003978827202468437,0.007719072288107597,0.7389414472002046,0.6605985806849738,0.6373708920187794,0.47572815533980584,0.640251572327044,0.6062874251497006,0.7702127659574468,0.5687847008019741,0.7315564017134698,0.6294642857142857,0.6972255729794934,0.7681564245810056,0.7407407407407407,0.6535433070866141,0.42662590327959976,0.5399572234104608,0.705050505050505,0.8472521024838646,0.6740331491712708,0.623267141251405
