round,global_acc,per_client_gen_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
55,0.5207,0.5207,0.00017037674842868,0.4950140628995142,0.34186979327368094,0.5740845070422536,0.33980582524271846,0.48364779874213837,0.3338323353293413,0.6687943262411348,0.46452806909315236,0.6492146596858639,0.49107142857142855,0.5476477683956574,0.6983240223463687,0.6133942161339422,0.31496062992125984,0.311284046692607,0.4965973167412016,0.5620650953984287,0.7445726579307648,0.56353591160221,0.4638441363806669
56,0.5267,0.5267,0.00016751259681768715,0.4996164663768857,0.3542116630669546,0.5834741784037558,0.36245954692556637,0.4930817610062893,0.3383233532934132,0.6773049645390071,0.47748303516347934,0.6501665873393622,0.49107142857142855,0.5497587454764777,0.6955307262569832,0.6139015728056824,0.3228346456692913,0.330183435241801,0.5024304880419989,0.557351290684624,0.7406610600430276,0.574585635359116,0.47321094042712625
57,0.5258,0.5258,0.00016457412857562304,0.4945026847353618,0.34773218142548595,0.584037558685446,0.3592233009708738,0.4949685534591195,0.3383233532934132,0.6822695035460993,0.47254780999383095,0.658257972394098,0.48660714285714285,0.5500603136308806,0.7067039106145251,0.6154236428209031,0.31496062992125984,0.3257365202890495,0.5037915613455182,0.5468013468013468,0.7351848230001956,0.569060773480663,0.4792056950168602
58,0.5299,0.5299,0.00016188806330319494,0.5014062899514191,0.355445850046282,0.5907981220657277,0.37216828478964403,0.48742138364779874,0.34281437125748504,0.6801418439716312,0.4805675508945096,0.6539742979533556,0.4955357142857143,0.5506634499396864,0.6983240223463687,0.6184677828513445,0.33070866141732286,0.3337965536409116,0.5014582928251993,0.5616161616161616,0.7420301193037355,0.580110497237569,0.48070438366429374
59,0.5269,0.5269,0.00015932902169879526,0.4998721554589619,0.3480407281703178,0.5808450704225352,0.37216828478964403,0.4830188679245283,0.3338323353293413,0.6822695035460993,0.47871684145589144,0.6592099000475964,0.49107142857142855,0.5470446320868516,0.7039106145251397,0.6154236428209031,0.31496062992125984,0.3346303501945525,0.497958390044721,0.5515151515151515,0.7461372970858595,0.56353591160221,0.479955039340577
60,0.5302,0.5302,0.00015687734412495047,0.5003835336231143,0.3563714902807775,0.5936150234741784,0.36893203883495146,0.4968553459119497,0.3383233532934132,0.6815602836879433,0.4873534855027761,0.6544502617801047,0.4955357142857143,0.5551869722557298,0.7011173184357542,0.6139015728056824,0.33858267716535434,0.34296831573096165,0.4987361462181606,0.5535353535353535,0.7340113436338744,0.56353591160221,0.47602098164106404
61,0.5304,0.5304,0.00015469199570361525,0.49603681922781895,0.3539031163221228,0.5953051643192488,0.37216828478964403,0.4968553459119497,0.3398203592814371,0.6964539007092199,0.4842689697717458,0.6577820085673489,0.4955357142857143,0.5530759951749096,0.7122905027932961,0.6123795027904617,0.33858267716535434,0.3432462479155086,0.5069025860392767,0.5429854096520763,0.7342069235282613,0.5580110497237569,0.4801423754215062
62,0.5312,0.5312,0.0001525628613308072,0.5034518026080287,0.35914841098426414,0.5904225352112676,0.37540453074433655,0.5037735849056604,0.3458083832335329,0.6829787234042554,0.4892041949413942,0.6549262256068539,0.5044642857142857,0.5569963811821471,0.7011173184357542,0.6199898528665652,0.33070866141732286,0.34463590883824347,0.4921252187439238,0.557351290684624,0.7416389595149618,0.56353591160221,0.4820157362307981
63,0.5309,0.5309,0.0001506497064838186,0.4996164663768857,0.355445850046282,0.596244131455399,0.37540453074433655,0.4911949685534591,0.3458083832335329,0.6829787234042554,0.4904380012338063,0.6587339362208472,0.49107142857142855,0.5542822677925211,0.7039106145251397,0.6149162861491628,0.33070866141732286,0.3460255697609783,0.49620843865448183,0.5551066217732884,0.7365538822609036,0.56353591160221,0.4846384413638067
64,0.5322,0.5322,0.0001484102540416643,0.5034518026080287,0.35698858377044124,0.5825352112676057,0.3656957928802589,0.49559748427672956,0.34281437125748504,0.6822695035460993,0.4811844540407156,0.6587339362208472,0.5044642857142857,0.5536791314837153,0.7039106145251397,0.6164383561643836,0.33070866141732286,0.3362979433018344,0.5030138051720785,0.5600448933782267,0.7445726579307648,0.56353591160221,0.48763581865867367
