round,global_acc,per_client_gen_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
0,0.1833,0.1833,0.22039473684210525,0.004324992276799506,0.00244085617724371,0.032362459546925564,0.032989003665444855,0.016666666666666666,0.17861409796893668,0.29596412556053814,0.6270669040956499,0.14049586776859505,0.3633136094674556,0.28133704735376047,0.07422266800401203,0.19393939393939394,0.1345258515069836,0.24306375442739078,0.0197869101978691,0.3054285146152317,0.12048192771084337,0.036347318824321295
1,0.2492,0.2492,0.23152834008097167,0.05220883534136546,0.004130679684566279,0.038834951456310676,0.03532155948017328,0.027777777777777776,0.3697729988052569,0.2836322869955157,0.688120071228695,0.17355371900826447,0.31715976331360946,0.584958217270195,0.5667001003009027,0.20606060606060606,0.1391815731438373,0.40289256198347106,0.01902587519025875,0.3821833366474448,0.1566265060240964,0.05339914740857079
2,0.3527,0.3527,0.30516194331983804,0.1692925548347235,0.07566654149455501,0.05825242718446602,0.03898700433188937,0.04861111111111111,0.45101553166069297,0.27914798206278024,0.6840498600864919,0.19834710743801653,0.25680473372781065,0.6768802228412256,0.7291875626880642,0.21515151515151515,0.13379073756432247,0.6884592680047226,0.3226788432267884,0.5321137403062239,0.5301204819277109,0.16535786403410366
3,0.4074,0.4074,0.37955465587044535,0.2548656163113994,0.1002628614344724,0.06796116504854369,0.09896701099633455,0.11388888888888889,0.46176821983273597,0.288677130044843,0.7265326888832359,0.23140495867768596,0.32662721893491126,0.6545961002785515,0.6559679037111334,0.2636363636363636,0.13575104141141878,0.7162042502951594,0.3919330289193303,0.6546033008550408,0.6024096385542169,0.3681848777204398
4,0.4375,0.4375,0.38309716599190285,0.26536916898362684,0.13086744273375892,0.08737864077669903,0.1186271242919027,0.11388888888888889,0.5002986857825568,0.2942825112107623,0.7244975833121343,0.2644628099173554,0.336094674556213,0.6908077994428969,0.7271815446339017,0.26666666666666666,0.1426121048762558,0.8299881936245572,0.5136986301369864,0.6607675482203221,0.6506024096385542,0.3834417769800314
5,0.4812,0.4812,0.42105263157894735,0.3083101637318505,0.20484416072099138,0.11326860841423948,0.19126957680773077,0.20833333333333334,0.5310633213859021,0.3066143497757848,0.7397608750953956,0.30578512396694213,0.3810650887573965,0.724233983286908,0.7602808425275828,0.296969696969697,0.15780445969125215,0.8472550177095631,0.5570776255707762,0.6758798965997216,0.6867469879518072,0.47812429885573254
6,0.5021,0.5021,0.45394736842105265,0.3453815261044177,0.29233946676680433,0.15210355987055016,0.2339220259913362,0.24583333333333332,0.5522700119474313,0.336322869955157,0.7512083439328415,0.371900826446281,0.41183431952662725,0.7409470752089137,0.7763289869608826,0.33636363636363636,0.18083802989463366,0.8469598583234947,0.5707762557077626,0.6854245376814476,0.6746987951807228,0.4985416199237155
7,0.5343,0.5343,0.47596153846153844,0.38770466481309857,0.31092752534735263,0.1488673139158576,0.2912362545818061,0.29305555555555557,0.5851254480286738,0.3312780269058296,0.7631645891630628,0.38016528925619836,0.43550295857988164,0.724233983286908,0.7783350050150452,0.35454545454545455,0.18524871355060035,0.8696871310507674,0.6270928462709284,0.7112746072777888,0.6867469879518072,0.5882880861566075
8,0.5563,0.5563,0.5118927125506073,0.41241890639481,0.3056702966579046,0.19093851132686085,0.34488503832055983,0.32222222222222224,0.6018518518518519,0.35818385650224216,0.7840244212668532,0.4049586776859504,0.48994082840236686,0.766016713091922,0.7743229689067201,0.4212121212121212,0.20289144817446705,0.8596517119244392,0.621765601217656,0.7122688407238019,0.7228915662650602,0.660758357639668
9,0.5696,0.5696,0.5237854251012146,0.4454742045103491,0.3481036425084491,0.22330097087378642,0.4041986004665112,0.37777777777777777,0.6364994026284349,0.3570627802690583,0.7926736199440346,0.4214876033057851,0.49940828402366866,0.7576601671309192,0.7963891675025075,0.4666666666666667,0.2195540308747856,0.8618654073199528,0.6293759512937596,0.7065022867369258,0.7590361445783133,0.654027372672201
