round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
10,0.5695,0.4709008097165992,0.32014833127317677,0.5526760563380282,0.23948220064724918,0.4691780821917808,0.2803738317757009,0.8140495867768595,0.43890134529147984,0.7924720244150559,0.48760330578512395,0.5045965270684372,0.7910863509749304,0.5922233300099701,0.5163043478260869,0.2751776525361431,0.6760147601476014,0.3935788055680287,0.7688245648347349,0.4619883040935672,0.75516157989228
11,0.579,0.486082995951417,0.3405438813349815,0.5476056338028169,0.2621359223300971,0.476027397260274,0.2897196261682243,0.8197314049586777,0.44730941704035876,0.8008646998982706,0.5206611570247934,0.5035750766087844,0.807799442896936,0.5942173479561316,0.532608695652174,0.2933104631217839,0.6705535055350553,0.3915581499775483,0.7780168198709173,0.49707602339181284,0.7903949730700179
12,0.5949,0.48861336032388664,0.33250927070457353,0.584037558685446,0.3333333333333333,0.476027397260274,0.30280373831775703,0.8212809917355371,0.4882286995515695,0.8028992878942014,0.5289256198347108,0.5270684371807968,0.8105849582172702,0.6370887337986042,0.5271739130434783,0.34305317324185247,0.6779335793357933,0.44387067804220925,0.7877958145902602,0.47953216374269003,0.7901705565529623
13,0.5993,0.493168016194332,0.3510506798516687,0.6193427230046948,0.2750809061488673,0.476027397260274,0.33457943925233646,0.8285123966942148,0.44506726457399104,0.8023906408952187,0.5206611570247934,0.508682328907048,0.8161559888579387,0.6166500498504487,0.5489130434782609,0.2891448174467042,0.7030258302583026,0.4290525370453525,0.7829063172305887,0.4619883040935672,0.8146319569120287
14,0.614,0.49949392712550605,0.34919653893695923,0.6063849765258216,0.35275080906148865,0.4863013698630137,0.32149532710280376,0.8300619834710744,0.5033632286995515,0.8102746693794507,0.5289256198347108,0.557711950970378,0.8022284122562674,0.6620139581256231,0.5489130434782609,0.3472188189169321,0.7025830258302583,0.4995509654243377,0.7901427733229024,0.52046783625731,0.770870736086176
15,0.6192,0.5215080971659919,0.3779357231149567,0.6,0.343042071197411,0.5205479452054794,0.3401869158878505,0.8217975206611571,0.4904708520179372,0.8240081383519837,0.5206611570247934,0.5893769152196119,0.7827298050139275,0.6719840478564307,0.5489130434782609,0.3513844645920118,0.6870848708487085,0.5226762460709474,0.8032466262468219,0.543859649122807,0.7946588868940754
16,0.6278,0.5182186234817814,0.38442521631644005,0.6492018779342723,0.32038834951456313,0.523972602739726,0.34953271028037386,0.84349173553719,0.46860986547085204,0.8128179043743642,0.5454545454545454,0.5556690500510725,0.7855153203342619,0.6674975074775673,0.5815217391304348,0.33227150208282286,0.7318081180811808,0.50965424337674,0.787991394484647,0.5672514619883041,0.822262118491921
17,0.6361,0.5328947368421053,0.3964771322620519,0.6452582159624413,0.37540453074433655,0.5342465753424658,0.35887850467289717,0.8331611570247934,0.5089686098654709,0.8237538148524923,0.5619834710743802,0.5842696629213483,0.7771587743732591,0.6819541375872383,0.5760869565217391,0.38152413624111736,0.7182287822878228,0.5424337674000899,0.7940543712106396,0.5847953216374269,0.8049820466786356
18,0.6364,0.5253036437246964,0.39060568603213847,0.6647887323943662,0.3365695792880259,0.5273972602739726,0.3663551401869159,0.8331611570247934,0.4792600896860987,0.811291963377416,0.5785123966942148,0.5709908069458631,0.7827298050139275,0.6849451645064806,0.5760869565217391,0.34942416074491545,0.743321033210332,0.5455770094297261,0.7928808918443184,0.5847953216374269,0.8258527827648114
19,0.6436,0.5328947368421053,0.41409147095179233,0.664037558685446,0.3559870550161812,0.5171232876712328,0.3925233644859813,0.8403925619834711,0.4826233183856502,0.7970498474059003,0.5537190082644629,0.5832482124616956,0.7966573816155988,0.7123629112662014,0.5815217391304348,0.35873560401862287,0.7530627306273062,0.5691513246519982,0.8034422061412086,0.5906432748538012,0.8188958707360862
20,0.6505,0.53415991902834,0.4168726823238566,0.6706103286384977,0.39805825242718446,0.5445205479452054,0.3775700934579439,0.8543388429752066,0.5297085201793722,0.8245167853509664,0.5950413223140496,0.5842696629213483,0.8105849582172702,0.6989032901296112,0.6032608695652174,0.40357755452095073,0.7570479704797048,0.5525370453524922,0.7993350283590847,0.5730994152046783,0.7995960502692998
