round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
29,0.6443,0.5872975708502024,0.48547589616810877,0.6424413145539906,0.4627831715210356,0.5821917808219178,0.4803738317757009,0.831095041322314,0.531390134529148,0.8077314343845371,0.6033057851239669,0.6067415730337079,0.7353760445682451,0.7233300099700898,0.6413043478260869,0.43469737809360454,0.7512915129151292,0.6228109564436461,0.7795814590260122,0.6666666666666666,0.7903949730700179
30,0.645,0.5865384615384616,0.49660074165636586,0.6574647887323943,0.46601941747572817,0.571917808219178,0.4616822429906542,0.8388429752066116,0.523542600896861,0.8031536113936928,0.6033057851239669,0.5903983656792645,0.754874651810585,0.7188434695912264,0.6195652173913043,0.4202401372212693,0.7546863468634686,0.6178715761113606,0.7844709563856835,0.6491228070175439,0.7906193895870736
31,0.6499,0.5905870445344129,0.48918417799752784,0.6837558685446009,0.47249190938511326,0.5616438356164384,0.45981308411214955,0.8450413223140496,0.5224215246636771,0.801119023397762,0.6115702479338843,0.5709908069458631,0.7576601671309192,0.7148554336989033,0.6086956521739131,0.41607449154618964,0.7583763837638376,0.5987876066457117,0.7885781341678075,0.6198830409356725,0.7883752244165171
32,0.649,0.5890688259109311,0.4799134734239802,0.7002816901408451,0.47572815533980584,0.5616438356164384,0.4485981308411215,0.8522727272727273,0.5207399103139013,0.8074771108850458,0.6115702479338843,0.5740551583248212,0.766016713091922,0.7053838484546361,0.5978260869565217,0.41509433962264153,0.7554243542435425,0.5765603951504266,0.794836690788187,0.631578947368421,0.7859066427289049
33,0.6488,0.5721153846153846,0.45519159456118663,0.7231924882629108,0.4627831715210356,0.5547945205479452,0.4392523364485981,0.8610537190082644,0.5285874439461884,0.8138351983723296,0.6115702479338843,0.5781409601634321,0.7855153203342619,0.7003988035892323,0.592391304347826,0.4094584660622396,0.7560147601476015,0.5615177368657387,0.8069626442401721,0.5964912280701754,0.7894973070017953
34,0.6502,0.5700910931174089,0.446229913473424,0.7275117370892019,0.47249190938511326,0.5547945205479452,0.4336448598130841,0.8610537190082644,0.5437219730941704,0.8240081383519837,0.6033057851239669,0.5791624106230848,0.7910863509749304,0.7058823529411765,0.5978260869565217,0.4187699093359471,0.7577859778597786,0.5594970812752582,0.8102875024447487,0.5964912280701754,0.7903949730700179
35,0.6526,0.5675607287449392,0.43819530284301605,0.7246948356807512,0.46601941747572817,0.5753424657534246,0.43177570093457945,0.8558884297520661,0.5532511210762332,0.8336724313326551,0.628099173553719,0.5903983656792645,0.7938718662952646,0.7143569292123629,0.5978260869565217,0.4322469982847341,0.7604428044280442,0.5687022900763359,0.8075493839233326,0.5906432748538012,0.7917414721723519
36,0.6553,0.5746457489878543,0.4453028430160692,0.7010328638497653,0.46601941747572817,0.5753424657534246,0.43177570093457945,0.8574380165289256,0.5644618834080718,0.8362156663275687,0.6198347107438017,0.6006128702757916,0.7771587743732591,0.7233300099700898,0.5978260869565217,0.4528301886792453,0.7694464944649446,0.5731926358329591,0.8022687267748876,0.5964912280701754,0.7998204667863554
37,0.6608,0.590080971659919,0.46508034610630405,0.6813145539906104,0.4854368932038835,0.5856164383561644,0.4485981308411215,0.8502066115702479,0.5751121076233184,0.8362156663275687,0.6363636363636364,0.6108273748723186,0.7715877437325905,0.7293120638085743,0.5815217391304348,0.46116148002940455,0.7756457564575646,0.5850920520880107,0.7952278505769607,0.6198830409356725,0.8112657091561939
38,0.6618,0.5976720647773279,0.4857849196538937,0.655774647887324,0.5016181229773463,0.6164383561643836,0.4542056074766355,0.8476239669421488,0.57847533632287,0.8334181078331638,0.6446280991735537,0.6118488253319714,0.7688022284122563,0.7422731804586241,0.6195652173913043,0.4716981132075472,0.7759409594095941,0.6113605747642569,0.7926853119499315,0.6374269005847953,0.8162028725314183
39,0.6642,0.6060222672064778,0.496291718170581,0.6416901408450705,0.4854368932038835,0.6164383561643836,0.47102803738317756,0.8388429752066116,0.577354260089686,0.8290946083418108,0.6446280991735537,0.6108273748723186,0.7493036211699164,0.748753738783649,0.6358695652173914,0.4665523156089194,0.7762361623616236,0.6324651998203862,0.7958145902601212,0.6374269005847953,0.8240574506283662
40,0.665,0.604251012145749,0.49752781211372066,0.648262910798122,0.46601941747572817,0.6027397260273972,0.4654205607476635,0.8398760330578512,0.5723094170403588,0.8265513733468972,0.6446280991735537,0.6220633299284984,0.7409470752089137,0.7442671984047856,0.6358695652173914,0.45699583435432495,0.7738745387453875,0.6430175123484508,0.803051046352435,0.6432748538011696,0.8289946140035906
41,0.6674,0.5989372469635628,0.49134734239802225,0.6709859154929577,0.4563106796116505,0.5821917808219178,0.4542056074766355,0.8424586776859504,0.5639013452914798,0.8273143438453713,0.6528925619834711,0.6159346271705822,0.7353760445682451,0.7402791625124626,0.6195652173913043,0.45135996079392304,0.7737269372693727,0.6398742703188145,0.8077449638177195,0.6257309941520468,0.8370736086175943
42,0.6726,0.5986842105263158,0.48640296662546356,0.6995305164319249,0.44660194174757284,0.5787671232876712,0.4616822429906542,0.8460743801652892,0.5610986547085202,0.8324008138351984,0.6446280991735537,0.6220633299284984,0.7381615598885793,0.7407776669990029,0.625,0.4501347708894879,0.7687084870848708,0.6403233048944769,0.8104830823391356,0.631578947368421,0.8415619389587073
43,0.6714,0.5964068825910931,0.47867737948084055,0.7175586854460094,0.44660194174757284,0.5821917808219178,0.4654205607476635,0.8455578512396694,0.5594170403587444,0.8374872838250255,0.6611570247933884,0.6200204290091931,0.7437325905292479,0.7397806580259222,0.6141304347826086,0.44988973290860085,0.7666420664206642,0.6320161652447238,0.8192841775865441,0.6198830409356725,0.8377468581687613
44,0.6729,0.5918522267206477,0.4762051915945612,0.7340845070422535,0.4401294498381877,0.5958904109589042,0.45981308411214955,0.8548553719008265,0.5661434977578476,0.8440996948118006,0.6776859504132231,0.6067415730337079,0.7493036211699164,0.7397806580259222,0.6086956521739131,0.4550355305072286,0.7641328413284133,0.615626403233049,0.8226090357911207,0.6140350877192983,0.8348294434470377
45,0.6755,0.6019736842105263,0.4783683559950556,0.7397183098591549,0.44660194174757284,0.5924657534246576,0.4616822429906542,0.8610537190082644,0.5762331838565022,0.8481688708036622,0.6694214876033058,0.6057201225740552,0.7743732590529248,0.7372881355932204,0.625,0.4702278853222249,0.767380073800738,0.6095644364616075,0.8218267162135733,0.5964912280701754,0.8197935368043088
46,0.676,0.6082995951417004,0.49134734239802225,0.7337089201877934,0.459546925566343,0.5958904109589042,0.45794392523364486,0.8662190082644629,0.5891255605381166,0.8499491353001017,0.6694214876033058,0.5944841675178754,0.7883008356545961,0.7397806580259222,0.6358695652173914,0.4849301641754472,0.7694464944649446,0.6066457117198024,0.818110698220223,0.5906432748538012,0.8081238779174147
47,0.6745,0.6126012145748988,0.5037082818294191,0.7209389671361502,0.48220064724919093,0.5993150684931506,0.4616822429906542,0.8698347107438017,0.600896860986547,0.8499491353001017,0.6776859504132231,0.5944841675178754,0.7966573816155988,0.7427716849451645,0.6304347826086957,0.4890958098505268,0.7787453874538746,0.611585092052088,0.816741638959515,0.5906432748538012,0.7928635547576302
48,0.6753,0.6229757085020243,0.519159456118665,0.7096713615023474,0.49838187702265374,0.6301369863013698,0.4672897196261682,0.8672520661157025,0.600896860986547,0.8489318413021363,0.6694214876033058,0.5965270684371808,0.7938718662952646,0.7497507477567298,0.6358695652173914,0.496691987258025,0.7867158671586716,0.6151773686573866,0.8132212008605515,0.6140350877192983,0.7863554757630161
49,0.6778,0.6356275303643725,0.526885043263288,0.7008450704225352,0.5016181229773463,0.6198630136986302,0.4803738317757009,0.8651859504132231,0.5997757847533632,0.848677517802645,0.6446280991735537,0.6057201225740552,0.7938718662952646,0.7562313060817547,0.6413043478260869,0.5050232786081843,0.7881918819188192,0.625280646609789,0.8116565617054566,0.6140350877192983,0.7852333931777379
50,0.6758,0.6341093117408907,0.5404820766378244,0.6955868544600939,0.5048543689320388,0.6438356164383562,0.4934579439252336,0.859504132231405,0.5964125560538116,0.8468972533062055,0.6528925619834711,0.6118488253319714,0.7938718662952646,0.7597208374875374,0.6467391304347826,0.49963244302866944,0.788339483394834,0.6295464750785811,0.809896342655975,0.6140350877192983,0.7894973070017953
51,0.6774,0.6275303643724697,0.5293572311495673,0.6950234741784037,0.49838187702265374,0.6472602739726028,0.491588785046729,0.8569214876033058,0.5919282511210763,0.8463886063072228,0.6528925619834711,0.6149131767109295,0.7855153203342619,0.7602193419740778,0.6630434782608695,0.4947316834109287,0.7874538745387454,0.6409968567579704,0.816741638959515,0.6257309941520468,0.8009425493716338
52,0.6788,0.6088056680161943,0.5049443757725587,0.6991549295774648,0.5048543689320388,0.6335616438356164,0.4654205607476635,0.8553719008264463,0.5958520179372198,0.8491861648016277,0.6776859504132231,0.6159346271705822,0.7715877437325905,0.7597208374875374,0.6358695652173914,0.4984072531242343,0.7917343173431735,0.6531207903008531,0.8163504791707412,0.631578947368421,0.8153052064631957
53,0.6818,0.6012145748987854,0.48331273176761436,0.7111737089201878,0.5307443365695793,0.6198630136986302,0.4542056074766355,0.8507231404958677,0.6059417040358744,0.8527466937945066,0.6776859504132231,0.6230847803881512,0.7799442896935933,0.7647058823529411,0.6195652173913043,0.5109041901494732,0.7920295202952029,0.6656937584193983,0.8228046156855076,0.6491228070175439,0.8251795332136446
54,0.6811,0.5948886639676113,0.4672435105067985,0.7213145539906103,0.5469255663430421,0.6232876712328768,0.4411214953271028,0.8496900826446281,0.6227578475336323,0.8514750762970499,0.6611570247933884,0.627170582226762,0.7743732590529248,0.7676969092721835,0.6141304347826086,0.5192354814996324,0.7915867158671587,0.6641221374045801,0.824955994523763,0.6549707602339181,0.8339317773788151
55,0.6836,0.5933704453441295,0.46817058096415326,0.739906103286385,0.5663430420711975,0.613013698630137,0.44672897196261685,0.8574380165289256,0.6210762331838565,0.8517293997965412,0.6859504132231405,0.6220633299284984,0.7827298050139275,0.7582253240279162,0.6141304347826086,0.5207057093849546,0.7868634686346864,0.661203412662775,0.8325836104048504,0.6549707602339181,0.8334829443447038
56,0.6879,0.6034919028340081,0.47713226205191595,0.7513615023474178,0.5501618122977346,0.6164383561643836,0.44672897196261685,0.8672520661157025,0.6221973094170403,0.8519837232960326,0.6942148760330579,0.6179775280898876,0.7910863509749304,0.7537387836490529,0.625,0.5246263170791473,0.7862730627306274,0.6544678940278401,0.8359084686094269,0.6374269005847953,0.8269748653500898
57,0.6875,0.6156376518218624,0.5003090234857849,0.7477934272300469,0.5533980582524272,0.6301369863013698,0.4542056074766355,0.8698347107438017,0.6216367713004485,0.8509664292980671,0.6942148760330579,0.6159346271705822,0.7883008356545961,0.7507477567298105,0.6304347826086957,0.5234011271747121,0.7892250922509225,0.6567130669061517,0.8368863680813612,0.6432748538011696,0.8213644524236984
58,0.6897,0.6371457489878543,0.5219406674907293,0.7352112676056338,0.5598705501618123,0.6438356164383562,0.4822429906542056,0.8682851239669421,0.6205156950672646,0.8512207527975585,0.6859504132231405,0.6138917262512769,0.7855153203342619,0.7522432701894317,0.6358695652173914,0.5243812790982603,0.7949815498154982,0.6466097889537494,0.8339526696655584,0.631578947368421,0.8193447037701975
