round,global_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
145,0.5341,6.699242658214644e-05,0.3076923076923077,0.3445611866501854,0.7284507042253521,0.18770226537216828,0.4041095890410959,0.21869158878504674,0.7773760330578512,0.33239910313901344,0.7596642929806714,0.34710743801652894,0.3105209397344229,0.5292479108635098,0.6814556331006979,0.40217391304347827,0.19701053663317813,0.6429520295202952,0.5231252806466098,0.7328378642675533,0.5730994152046783,0.7378815080789947
146,0.5315,6.663815292995423e-05,0.30389676113360325,0.3399258343634116,0.7333333333333333,0.19093851132686085,0.4041095890410959,0.21682242990654205,0.7825413223140496,0.3312780269058296,0.762207527975585,0.35537190082644626,0.3054136874361593,0.532033426183844,0.6809571286141576,0.40217391304347827,0.19921587846116148,0.6426568265682657,0.5202065559048047,0.7332290240563271,0.5730994152046783,0.7356373429084381
147,0.5348,6.61969679640606e-05,0.3092105263157895,0.3479604449938195,0.7254460093896714,0.18770226537216828,0.4006849315068493,0.21682242990654205,0.7763429752066116,0.3301569506726457,0.7581383519837233,0.34710743801652894,0.3105209397344229,0.5292479108635098,0.6814556331006979,0.40217391304347827,0.20019603038470962,0.6466420664206642,0.5244723843735968,0.7297085859573635,0.5730994152046783,0.7403500897666068
148,0.5343,6.572654092451558e-05,0.3092105263157895,0.3479604449938195,0.7246948356807512,0.18770226537216828,0.4041095890410959,0.21682242990654205,0.7758264462809917,0.33183856502242154,0.7614445574771109,0.34710743801652894,0.3084780388151175,0.5264623955431755,0.6814556331006979,0.4076086956521739,0.1987258024993874,0.6466420664206642,0.526268522676246,0.7338157637394875,0.5730994152046783,0.7374326750448833
149,0.5327,6.52320304652676e-05,0.3026315789473684,0.3405438813349815,0.7303286384976526,0.18770226537216828,0.4006849315068493,0.21869158878504674,0.7727272727272727,0.33239910313901344,0.762970498474059,0.34710743801652894,0.30439223697650664,0.5236768802228412,0.6809571286141576,0.40217391304347827,0.19750061259495222,0.6447232472324723,0.5269420745397395,0.7353804028945824,0.5730994152046783,0.7372082585278277
150,0.4896,0.00021630991250276566,0.19281376518218624,0.20673671199011126,0.7609389671361503,0.07766990291262135,0.4246575342465753,0.1308411214953271,0.2556818181818182,0.5100896860986547,0.7016785350966429,0.2975206611570248,0.2696629213483146,0.2757660167130919,0.5324027916251246,0.375,0.12447929429061505,0.48974169741697415,0.552312528064661,0.3731664384901232,0.5146198830409356,0.7170107719928187
151,0.4734,0.00020820605277549475,0.1791497975708502,0.20550061804697156,0.7370892018779343,0.0744336569579288,0.4589041095890411,0.14953271028037382,0.26911157024793386,0.554932735426009,0.7082909460834181,0.3140495867768595,0.26455566905005107,0.24233983286908078,0.4690927218344965,0.3804347826086957,0.12864493996569468,0.46730627306273065,0.5217781769196228,0.37570897711715234,0.47953216374269003,0.6851436265709157
152,0.4609,0.0001727318303892389,0.16270242914979757,0.18603213844252164,0.739906103286385,0.07766990291262135,0.4280821917808219,0.14579439252336449,0.2649793388429752,0.5448430493273543,0.7011698880976602,0.3305785123966942,0.26149131767109296,0.2200557103064067,0.4576271186440678,0.3858695652173913,0.12423425630972801,0.4525461254612546,0.5305343511450382,0.3905730490905535,0.4853801169590643,0.7228456014362658
153,0.4483,0.00014052166079636663,0.14903846153846154,0.16749072929542647,0.7370892018779343,0.07119741100323625,0.4280821917808219,0.14766355140186915,0.27479338842975204,0.5504484304932735,0.7087995930824008,0.33884297520661155,0.2665985699693565,0.1977715877437326,0.44865403788634095,0.391304347826087,0.1269296740994854,0.44723247232472324,0.5343511450381679,0.3987874046548015,0.5029239766081871,0.704443447037702
154,0.4474,0.00011511479533510283,0.14777327935222673,0.16872682323856614,0.728075117370892,0.0744336569579288,0.4246575342465753,0.14953271028037382,0.2742768595041322,0.5414798206278026,0.7037131230925737,0.34710743801652894,0.2665985699693565,0.1894150417827298,0.43270189431704886,0.3858695652173913,0.12423425630972801,0.4361623616236162,0.5298607992815447,0.40719734011343633,0.4853801169590643,0.7351885098743267
155,0.441,9.588859393261373e-05,0.13638663967611336,0.15605686032138444,0.7370892018779343,0.07119741100323625,0.4212328767123288,0.14392523364485982,0.27737603305785125,0.5358744394618834,0.7039674465920651,0.35537190082644626,0.2665985699693565,0.19220055710306408,0.4307078763708873,0.3804347826086957,0.12398921832884097,0.4351291512915129,0.5285136955545577,0.4165851750440055,0.47953216374269003,0.7365350089766607
156,0.4436,8.178233838407323e-05,0.13638663967611336,0.15976514215080345,0.7293896713615023,0.0744336569579288,0.4246575342465753,0.14766355140186915,0.2897727272727273,0.5375560538116592,0.7019328585961343,0.35537190082644626,0.2676200204290092,0.19498607242339833,0.43768693918245266,0.375,0.12374418034795394,0.44678966789667895,0.5395150426582846,0.4289067083903775,0.49122807017543857,0.7266606822262118
157,0.4382,7.159427332226187e-05,0.12449392712550607,0.1430778739184178,0.735962441314554,0.07119741100323625,0.4212328767123288,0.14018691588785046,0.2830578512396694,0.5302690582959642,0.7014242115971516,0.33884297520661155,0.2676200204290092,0.1894150417827298,0.4356929212362911,0.3804347826086957,0.12374418034795394,0.4397047970479705,0.5345756623259991,0.4347741052219832,0.4853801169590643,0.7446140035906643
158,0.4391,6.43479434074834e-05,0.1257591093117409,0.14678615574783682,0.728075117370892,0.07119741100323625,0.4178082191780822,0.14392523364485982,0.29545454545454547,0.5280269058295964,0.7029501525940997,0.34710743801652894,0.2686414708886619,0.19220055710306408,0.43469591226321036,0.375,0.12300906640529283,0.4445756457564576,0.5327795240233498,0.4414238216311363,0.47953216374269003,0.7473070017953322
159,0.4373,5.935887020314112e-05,0.12474696356275304,0.14555006180469715,0.7316431924882629,0.07119741100323625,0.4178082191780822,0.14205607476635515,0.30010330578512395,0.5302690582959642,0.7001525940996948,0.35537190082644626,0.26557711950970375,0.1894150417827298,0.4356929212362911,0.3804347826086957,0.12251899044351874,0.44664206642066423,0.5325550067355186,0.44396636025816544,0.49707602339181284,0.7468581687612208
