round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
10,0.5432,0.6292508309895167,0.5180499845726627,0.5996244131455399,0.3592233009708738,0.4767295597484277,0.44011976047904194,0.675177304964539,0.47069710055521286,0.6211327939076631,0.47767857142857145,0.5298552472858866,0.6955307262569832,0.589041095890411,0.3858267716535433,0.27959977765425237,0.4573206299825005,0.5456790123456791,0.8063759045570116,0.5303867403314917,0.43911577369801424,0.6292508309895167,0.5180499845726627,0.5996244131455399,0.3592233009708738,0.4767295597484277,0.44011976047904194,0.675177304964539,0.47069710055521286,0.6211327939076631,0.47767857142857145,0.5298552472858866,0.6955307262569832,0.589041095890411,0.3858267716535433,0.27959977765425237,0.4573206299825005,0.5456790123456791,0.8063759045570116,0.5303867403314917,0.43911577369801424
11,0.5526,0.6264382510866786,0.5109534094415303,0.6345539906103287,0.36893203883495146,0.5006289308176101,0.43263473053892215,0.7219858156028369,0.47069710055521286,0.6396953831508805,0.5178571428571429,0.5533775633293124,0.729050279329609,0.6164383561643836,0.3937007874015748,0.28904947192884933,0.4837643398794478,0.559371492704826,0.8097007627615881,0.5193370165745856,0.4400524541026602,0.6264382510866786,0.5109534094415303,0.6345539906103287,0.36893203883495146,0.5006289308176101,0.43263473053892215,0.7219858156028369,0.47069710055521286,0.6396953831508805,0.5178571428571429,0.5533775633293124,0.729050279329609,0.6164383561643836,0.3937007874015748,0.28904947192884933,0.4837643398794478,0.559371492704826,0.8097007627615881,0.5193370165745856,0.4400524541026602
12,0.5629,0.641268217847098,0.5418080839247146,0.6020657276995305,0.4110032362459547,0.5616352201257861,0.49550898203592814,0.724822695035461,0.5027760641579272,0.6515944788196097,0.5714285714285714,0.6085645355850422,0.7541899441340782,0.6235413495687468,0.4251968503937008,0.32684824902723736,0.46743146023721566,0.5586980920314254,0.8161548992763544,0.5469613259668509,0.47751967028849757,0.641268217847098,0.5418080839247146,0.6020657276995305,0.4110032362459547,0.5616352201257861,0.49550898203592814,0.724822695035461,0.5027760641579272,0.6515944788196097,0.5714285714285714,0.6085645355850422,0.7541899441340782,0.6235413495687468,0.4251968503937008,0.32684824902723736,0.46743146023721566,0.5586980920314254,0.8161548992763544,0.5469613259668509,0.47751967028849757
13,0.5766,0.6417795960112503,0.5501388460351744,0.6368075117370892,0.3948220064724919,0.5433962264150943,0.4820359281437126,0.7397163120567376,0.47871684145589144,0.6430271299381247,0.5535714285714286,0.5907720144752714,0.7458100558659218,0.6494165398274987,0.4094488188976378,0.29683157309616454,0.5382072720202217,0.6127946127946128,0.8034422061412086,0.6077348066298343,0.4866991382540277,0.6417795960112503,0.5501388460351744,0.6368075117370892,0.3948220064724919,0.5433962264150943,0.4820359281437126,0.7397163120567376,0.47871684145589144,0.6430271299381247,0.5535714285714286,0.5907720144752714,0.7458100558659218,0.6494165398274987,0.4094488188976378,0.29683157309616454,0.5382072720202217,0.6127946127946128,0.8034422061412086,0.6077348066298343,0.4866991382540277
14,0.5809,0.6742521094349271,0.5816106140080222,0.5861032863849766,0.39805825242718446,0.6069182389937107,0.5374251497005988,0.700709219858156,0.48982109808760027,0.6401713469776297,0.59375,0.6489746682750301,0.7374301675977654,0.6641298833079655,0.48031496062992124,0.30906058921623125,0.4837643398794478,0.6415263748597082,0.8269117934676316,0.5966850828729282,0.4771449981266392,0.6742521094349271,0.5816106140080222,0.5861032863849766,0.39805825242718446,0.6069182389937107,0.5374251497005988,0.700709219858156,0.48982109808760027,0.6401713469776297,0.59375,0.6489746682750301,0.7374301675977654,0.6641298833079655,0.48031496062992124,0.30906058921623125,0.4837643398794478,0.6415263748597082,0.8269117934676316,0.5966850828729282,0.4771449981266392
15,0.5925,0.6653029915622602,0.5726627584078988,0.6251643192488263,0.39158576051779936,0.5522012578616352,0.5119760479041916,0.7198581560283688,0.4910549043800123,0.6792003807710614,0.5714285714285714,0.6100723763570567,0.7318435754189944,0.6524606798579401,0.4645669291338583,0.3157309616453585,0.531207466459265,0.6379349046015713,0.8239780950518286,0.5966850828729282,0.5342825028100412,0.6653029915622602,0.5726627584078988,0.6251643192488263,0.39158576051779936,0.5522012578616352,0.5119760479041916,0.7198581560283688,0.4910549043800123,0.6792003807710614,0.5714285714285714,0.6100723763570567,0.7318435754189944,0.6524606798579401,0.4645669291338583,0.3157309616453585,0.531207466459265,0.6379349046015713,0.8239780950518286,0.5966850828729282,0.5342825028100412
16,0.6039,0.6665814369726413,0.5686516507250848,0.667793427230047,0.47249190938511326,0.5949685534591195,0.5059880239520959,0.7340425531914894,0.5582973473164713,0.6787244169443122,0.625,0.6480699638118215,0.7569832402234636,0.6722475900558093,0.48031496062992124,0.4291272929405225,0.5051526346490375,0.6345679012345679,0.8161548992763544,0.6243093922651933,0.5288497564630948,0.6665814369726413,0.5686516507250848,0.667793427230047,0.47249190938511326,0.5949685534591195,0.5059880239520959,0.7340425531914894,0.5582973473164713,0.6787244169443122,0.625,0.6480699638118215,0.7569832402234636,0.6722475900558093,0.48031496062992124,0.4291272929405225,0.5051526346490375,0.6345679012345679,0.8161548992763544,0.6243093922651933,0.5288497564630948
17,0.5984,0.6678598823830223,0.560629435359457,0.5986854460093897,0.4563106796116505,0.5666666666666667,0.49850299401197606,0.7198581560283688,0.5595311536088834,0.6991908614945264,0.6026785714285714,0.6399276236429433,0.7625698324022346,0.6702181633688483,0.4566929133858268,0.40522512506948305,0.47248687536457323,0.6451178451178451,0.84255818501858,0.6298342541436464,0.5524541026601724,0.6678598823830223,0.560629435359457,0.5986854460093897,0.4563106796116505,0.5666666666666667,0.49850299401197606,0.7198581560283688,0.5595311536088834,0.6991908614945264,0.6026785714285714,0.6399276236429433,0.7625698324022346,0.6702181633688483,0.4566929133858268,0.40522512506948305,0.47248687536457323,0.6451178451178451,0.84255818501858,0.6298342541436464,0.5524541026601724
18,0.6146,0.6934287905906418,0.6081456340635606,0.6377464788732394,0.49514563106796117,0.6056603773584905,0.5374251497005988,0.7439716312056738,0.5829734731647132,0.6853879105188005,0.6339285714285714,0.6577201447527141,0.7653631284916201,0.6829020801623541,0.5433070866141733,0.4613674263479711,0.516624538207272,0.6480359147025814,0.8204576569528652,0.6353591160220995,0.5329711502435369,0.6934287905906418,0.6081456340635606,0.6377464788732394,0.49514563106796117,0.6056603773584905,0.5374251497005988,0.7439716312056738,0.5829734731647132,0.6853879105188005,0.6339285714285714,0.6577201447527141,0.7653631284916201,0.6829020801623541,0.5433070866141733,0.4613674263479711,0.516624538207272,0.6480359147025814,0.8204576569528652,0.6353591160220995,0.5329711502435369
19,0.6244,0.6970084377397086,0.6022832459117556,0.676056338028169,0.47249190938511326,0.6358490566037736,0.5464071856287425,0.7531914893617021,0.5484268969771746,0.6977629700142789,0.6473214285714286,0.6770205066344994,0.7569832402234636,0.710806697108067,0.5511811023622047,0.3977209560867148,0.5339296130663037,0.6781144781144781,0.8278896929395658,0.6850828729281768,0.5522667665792431,0.6970084377397086,0.6022832459117556,0.676056338028169,0.47249190938511326,0.6358490566037736,0.5464071856287425,0.7531914893617021,0.5484268969771746,0.6977629700142789,0.6473214285714286,0.6770205066344994,0.7569832402234636,0.710806697108067,0.5511811023622047,0.3977209560867148,0.5339296130663037,0.6781144781144781,0.8278896929395658,0.6850828729281768,0.5522667665792431
