round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
10,0.536,0.536,0.9088676571846008,0.4758172929286957,0.47948500514030457,0.011425875305014415,0.023779879044670684,0.4731781376518219,0.3711372064276885,0.5034741784037559,0.3106796116504854,0.4589041095890411,0.34953271028037386,0.7045454545454546,0.40358744394618834,0.6528484231943031,0.4628099173553719,0.4821246169560776,0.713091922005571,0.5677966101694916,0.45652173913043476,0.2837539818671894,0.5828782287822878,0.4353390211046251,0.6986113827498533,0.49122807017543857,0.7632405745062837
11,0.5505,0.5505,0.873778223991394,0.4680396318435669,0.48501724004745483,0.010070213598859385,0.020719869109738016,0.4610323886639676,0.3368355995055624,0.5569953051643193,0.32362459546925565,0.4726027397260274,0.3252336448598131,0.71849173553719,0.437780269058296,0.6892166836215666,0.4628099173553719,0.48416751787538304,0.713091922005571,0.5742771684945165,0.4673913043478261,0.313893653516295,0.6063468634686346,0.4497081275258195,0.7015450811656562,0.49707602339181284,0.7504488330341114
12,0.558,0.558,0.8314386010169983,0.45682743191719055,0.48969602584838867,0.008307364191206241,0.016929756414560782,0.4501518218623482,0.3179851668726823,0.5658215962441314,0.32362459546925565,0.476027397260274,0.30654205607476637,0.7536157024793388,0.45123318385650224,0.7299084435401831,0.4793388429752066,0.4882533197139939,0.7186629526462396,0.5872382851445663,0.4782608695652174,0.31977456505758395,0.6377859778597786,0.44521778176919624,0.7142577743008018,0.4853801169590643,0.7199281867145422
13,0.5561,0.5561,0.8365883231163025,0.44537463784217834,0.49437129497528076,0.007932181118041955,0.016012597416323392,0.4590080971659919,0.3158220024721879,0.5695774647887324,0.2912621359223301,0.476027397260274,0.30467289719626167,0.78099173553719,0.4405829596412556,0.7487283825025433,0.45454545454545453,0.4902962206332993,0.7632311977715878,0.6071784646061814,0.45652173913043476,0.300416564567508,0.6535793357933579,0.4333183655141446,0.735967142577743,0.4853801169590643,0.6880610412926391
14,0.561,0.561,0.8114582300186157,0.43278419971466064,0.4985414743423462,0.007124612934644049,0.014262305134971441,0.4648279352226721,0.31860321384425216,0.5770892018779342,0.2459546925566343,0.4589041095890411,0.3177570093457944,0.7975206611570248,0.4248878923766816,0.7507629704984741,0.47107438016528924,0.5066394279877426,0.7883008356545961,0.6345962113659023,0.46195652173913043,0.2766478804214653,0.6645018450184502,0.4555455770094297,0.7461372970858595,0.5321637426900585,0.7013016157989228
15,0.5686,0.5686,0.8136661052703857,0.4207030236721039,0.5026715397834778,0.007401457986834009,0.014695009350768172,0.47191295546558704,0.34085290482076636,0.5789671361502348,0.2297734627831715,0.4452054794520548,0.31962616822429907,0.7913223140495868,0.414237668161435,0.7507629704984741,0.49586776859504134,0.5321756894790602,0.7771587743732591,0.6570289132602194,0.45652173913043476,0.2685616270521931,0.6642066420664207,0.4939380332285586,0.756503031488363,0.5847953216374269,0.7268850987432675
16,0.5784,0.5784,0.8073627352714539,0.408790647983551,0.5066263675689697,0.007092550520899341,0.013971989979294558,0.4815283400809717,0.36093943139678614,0.5855399061032864,0.24271844660194175,0.4554794520547945,0.34392523364485983,0.7949380165289256,0.42937219730941706,0.7446592065106816,0.512396694214876,0.550561797752809,0.7743732590529248,0.6804586241276172,0.44565217391304346,0.27885322224944864,0.672619926199262,0.5188594521778177,0.7535693330725601,0.6257309941520468,0.7657091561938959
17,0.5936,0.5936,0.790985107421875,0.3970162272453308,0.510254979133606,0.0061846717941359325,0.012097039728819337,0.4982287449392713,0.37453646477132263,0.5868544600938967,0.29449838187702265,0.4897260273972603,0.37009345794392523,0.7902892561983471,0.44562780269058294,0.7400813835198372,0.5041322314049587,0.5689479060265578,0.7743732590529248,0.6944167497507477,0.4891304347826087,0.3038470962999265,0.6774907749077491,0.5475976650202066,0.7478975161353413,0.6432748538011696,0.7944344703770198
18,0.6012,0.6012,0.7815840244293213,0.3851464092731476,0.5136781930923462,0.005971855355485257,0.01160308603635312,0.5167004048582996,0.4103831891223733,0.5887323943661972,0.313915857605178,0.523972602739726,0.41869158878504675,0.7820247933884298,0.46356502242152464,0.7436419125127162,0.5371900826446281,0.5709908069458631,0.7688022284122563,0.6949152542372882,0.5108695652173914,0.33325165400637097,0.6825092250922509,0.5482712168837001,0.7383141013103853,0.6257309941520468,0.808572710951526
19,0.6042,0.6042,0.7773685455322266,0.3744344115257263,0.516981303691864,0.005708058557531255,0.01101981580579761,0.534665991902834,0.438504326328801,0.5814084507042253,0.3268608414239482,0.5376712328767124,0.4485981308411215,0.7866735537190083,0.4826233183856502,0.7527975584944049,0.5619834710743802,0.5587334014300307,0.7520891364902507,0.6729810568295115,0.5543478260869565,0.3543249203626562,0.6949077490774908,0.5233497979344409,0.7406610600430276,0.5964912280701754,0.809245960502693
