round,global_acc,per_client_gen_acc,lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
26,0.6265,0.6265,0.03,0.7136282280746612,0.6238815180499846,0.6469483568075117,0.3106796116504854,0.589937106918239,0.5778443113772455,0.7858156028368795,0.458975940777298,0.709662065683008,0.5758928571428571,0.6649577804583836,0.7793296089385475,0.7579908675799086,0.5826771653543307,0.2509727626459144,0.6303713785728174,0.7373737373737373,0.8509681204772149,0.6795580110497238,0.563132259273136
27,0.6346,0.6346,0.03,0.7253899258501662,0.6275840789879666,0.6548356807511737,0.36245954692556637,0.5937106918238994,0.5838323353293413,0.8106382978723404,0.5052436767427514,0.7163255592574964,0.5892857142857143,0.6592279855247286,0.8100558659217877,0.7711821410451547,0.5826771653543307,0.321011673151751,0.6095664009333074,0.7191919191919192,0.8576178368863681,0.7016574585635359,0.5835518920944174
28,0.6354,0.6354,0.03,0.7274354385067757,0.6390003085467448,0.6446948356807511,0.36245954692556637,0.6213836477987421,0.5838323353293413,0.7595744680851064,0.5089450956199877,0.709186101856259,0.59375,0.6872738238841978,0.7821229050279329,0.7453069507864029,0.5826771653543307,0.31100611450806004,0.593816838421155,0.7308641975308642,0.8535106591042441,0.6795580110497238,0.586174597227426
29,0.6375,0.6375,0.03,0.7399642035285093,0.6618327676643011,0.644131455399061,0.4110032362459547,0.620125786163522,0.6032934131736527,0.7886524822695036,0.5311536088834053,0.7015706806282722,0.6205357142857143,0.6930036188178529,0.7905027932960894,0.7559614408929477,0.5826771653543307,0.35436353529738746,0.5959556678981139,0.7358024691358025,0.8607471151965578,0.6961325966850829,0.575121768452604
30,0.6435,0.6435,0.03,0.7361288672973664,0.6451712434433817,0.6666666666666666,0.4401294498381877,0.6163522012578616,0.6077844311377245,0.7900709219858156,0.5293028994447871,0.7106139933365064,0.625,0.6827503015681544,0.8016759776536313,0.7711821410451547,0.6062992125984252,0.35519733185102836,0.6064553762395489,0.7445566778900112,0.8548797183649521,0.7016574585635359,0.572124391157737
31,0.6472,0.6472,0.03,0.714650984402966,0.6319037334156125,0.6726760563380282,0.40129449838187703,0.6364779874213836,0.6032934131736527,0.8028368794326242,0.5219000616903147,0.7168015230842456,0.6339285714285714,0.6936067551266586,0.8044692737430168,0.7696600710299341,0.5669291338582677,0.3507504168982768,0.6210383044915418,0.7539842873176207,0.8492079014277333,0.6795580110497238,0.5989134507306108
32,0.655,0.655,0.03,0.7274354385067757,0.6519592718296822,0.6691079812206573,0.4368932038834951,0.6408805031446541,0.6077844311377245,0.7794326241134751,0.5397902529302899,0.723940980485483,0.6383928571428571,0.7074788902291917,0.7821229050279329,0.7549467275494672,0.5984251968503937,0.3949416342412451,0.6015944001555512,0.7378226711560045,0.8509681204772149,0.6574585635359116,0.6060322218059199
33,0.6536,0.6536,0.03,0.7384300690360521,0.6584387534711509,0.6706103286384977,0.4627831715210356,0.6534591194968553,0.6227544910179641,0.7808510638297872,0.5552128315854411,0.7258448357924798,0.6473214285714286,0.718335343787696,0.7849162011173184,0.7447995941146626,0.6299212598425197,0.3921623123957754,0.5910946918141162,0.7351290684624018,0.8511637003716018,0.6740331491712708,0.6004121393780442
34,0.6511,0.6511,0.03,0.736895934543595,0.6556618327676643,0.6745539906103286,0.42394822006472493,0.6528301886792452,0.6272455089820359,0.8134751773049645,0.5397902529302899,0.7248929081389814,0.625,0.706875753920386,0.8184357541899442,0.7767630644342973,0.6141732283464567,0.3754863813229572,0.6255104024888197,0.7411896745230079,0.8597692157246235,0.6519337016574586,0.5916073435743724
35,0.6479,0.6479,0.03,0.7202761442086423,0.6235729713051528,0.6846948356807512,0.39805825242718446,0.6270440251572327,0.594311377245509,0.8141843971631205,0.5354719309068476,0.7553545930509281,0.5892857142857143,0.6951145958986731,0.8212290502793296,0.7696600710299341,0.6220472440944882,0.3540856031128405,0.6144273770173051,0.7418630751964085,0.8691570506551927,0.6187845303867403,0.6234544773323342
36,0.6544,0.6544,0.03,0.7489133214011762,0.6670780623264425,0.6574647887323943,0.41423948220064727,0.6748427672955974,0.6437125748502994,0.8191489361702128,0.5336212214682294,0.7334602570204665,0.625,0.7279855247285887,0.840782122905028,0.7701674277016742,0.6141732283464567,0.35352973874374655,0.6037332296325102,0.7265993265993266,0.8627029141404263,0.6187845303867403,0.6168977144998127
37,0.651,0.651,0.03,0.7320378419841472,0.6519592718296822,0.6642253521126761,0.4401294498381877,0.6433962264150943,0.6227544910179641,0.8212765957446808,0.5644663787785318,0.7277486910994765,0.59375,0.7008443908323281,0.8184357541899442,0.7671232876712328,0.6220472440944882,0.4021678710394664,0.6397044526540929,0.741638608305275,0.8560531977312732,0.6574585635359116,0.6039715249156987
38,0.6598,0.6598,0.03,0.7397085144464332,0.6612156741746374,0.6702347417840375,0.4627831715210356,0.6716981132075471,0.624251497005988,0.8212765957446808,0.5459592843923504,0.7125178486435031,0.6116071428571429,0.7138118214716526,0.8184357541899442,0.7706747843734145,0.5984251968503937,0.39271817676486936,0.6389266964806534,0.7679012345679013,0.8558576178368864,0.6685082872928176,0.6007868115399025
39,0.6576,0.6576,0.03,0.736895934543595,0.6501079913606912,0.6764319248826292,0.4627831715210356,0.6584905660377358,0.6362275449101796,0.8141843971631205,0.5650832819247378,0.7315564017134698,0.6026785714285714,0.7038600723763571,0.8296089385474861,0.7635717909690513,0.5748031496062992,0.4027237354085603,0.6171495236243437,0.7261503928170595,0.8654410326618424,0.6408839779005525,0.6270138628699887
40,0.6641,0.6641,0.03,0.7484019432370238,0.6713977167540882,0.6856338028169014,0.5080906148867314,0.6597484276729559,0.6616766467065869,0.8304964539007093,0.5897594077729796,0.7253688719657306,0.6428571428571429,0.7171290711700844,0.8044692737430168,0.7737189244038559,0.6141732283464567,0.4463590883824347,0.610538596150107,0.7423120089786757,0.8517504400547624,0.6353591160220995,0.6243911577369802
