round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
0,0.1736,0.3013663967611336,0.20729070126660487,0.0035674051821254224,0.03559870550161812,0.04031989336887704,0.18333333333333332,0.13620071684587814,0.23094170403587444,0.4886797252607479,0.09917355371900827,0.31124260355029587,0.20334261838440112,0.0641925777331996,0.22121212121212122,0.1078167115902965,0.19451003541912631,0.01750380517503805,0.2296679260290316,0.13253012048192772,0.028494503028943234
1,0.2003,0.229251012145749,0.019153537225826384,0.0030041306796845663,0.03559870550161812,0.031322892369210265,0.019444444444444445,0.22281959378733573,0.2937219730941704,0.6186720936148563,0.1322314049586777,0.3526627218934911,0.36768802228412256,0.2337011033099298,0.1787878787878788,0.13036020583190394,0.27582644628099173,0.0258751902587519,0.33267051103599127,0.1566265060240964,0.03903971281130805
2,0.2635,0.3064271255060729,0.13191226444238494,0.023469770935035675,0.045307443365695796,0.03632122625791403,0.029166666666666667,0.30316606929510154,0.2881165919282511,0.6212159755787331,0.17355371900826447,0.32662721893491126,0.479108635097493,0.36710130391173523,0.20303030303030303,0.13036020583190394,0.3795749704840614,0.1293759512937595,0.5034798170610459,0.2289156626506024,0.07561139780121158
3,0.3216,0.33375506072874495,0.19246215631757801,0.06627863312054075,0.05825242718446602,0.03532155948017328,0.03888888888888889,0.37216248506571087,0.27298206278026904,0.6219791401678962,0.17355371900826447,0.2828402366863905,0.5654596100278552,0.49648946840521563,0.20303030303030303,0.1269296740994854,0.5647874852420307,0.2983257229832572,0.5774507854444223,0.46987951807228917,0.1330491361902625
4,0.3705,0.3183198380566802,0.20852641334569044,0.11152835148328952,0.06796116504854369,0.034988337220926355,0.05416666666666667,0.42054958183990443,0.24551569506726456,0.6222335283642839,0.19834710743801653,0.22485207100591717,0.6183844011142061,0.6489468405215647,0.19393939393939394,0.11933349669198726,0.7449822904368358,0.4459665144596651,0.5651222907138597,0.5662650602409639,0.25510433026699575
5,0.4008,0.2973178137651822,0.23725671918443003,0.1915133308298911,0.09061488673139159,0.039986671109630126,0.10972222222222222,0.4387694145758662,0.22701793721973093,0.6072246247774103,0.2396694214876033,0.17988165680473372,0.637883008356546,0.720160481444333,0.2,0.11516785101690762,0.8053423848878394,0.530441400304414,0.5337045138198449,0.6024096385542169,0.4256226161094907
6,0.4272,0.3165485829959514,0.2795798578931109,0.26924521216672925,0.13915857605177995,0.08763745418193936,0.16527777777777777,0.46206690561529273,0.25448430493273544,0.5889086746374969,0.2396694214876033,0.20236686390532543,0.6518105849582173,0.7352056168505516,0.20606060606060606,0.15045332026464103,0.806965761511216,0.563165905631659,0.5317160469278186,0.6024096385542169,0.4830603544985416
7,0.4684,0.37196356275303644,0.3404386777880754,0.2874577544123169,0.18446601941747573,0.2675774741752749,0.25833333333333336,0.5292712066905615,0.3066143497757848,0.5975578733146782,0.2892561983471074,0.30414201183431955,0.6768802228412256,0.7251755265797393,0.3242424242424242,0.21465327125704484,0.7953069657615112,0.5837138508371386,0.563332670511036,0.6265060240963856,0.4859771146511106
8,0.4943,0.4258603238866397,0.3914118010503553,0.2825760420578295,0.23948220064724918,0.43285571476174606,0.3402777777777778,0.6117084826762246,0.3576233183856502,0.6316458916306283,0.34710743801652894,0.3952662721893491,0.6935933147632312,0.7301905717151455,0.42727272727272725,0.25459446214163195,0.7501475796930342,0.5494672754946728,0.6066812487572082,0.6506024096385542,0.4657841597487099
9,0.5105,0.46963562753036436,0.41427247451343835,0.2977844536237326,0.23300970873786409,0.47650783072309233,0.37222222222222223,0.6481481481481481,0.3649103139013453,0.6738743322309845,0.3884297520661157,0.44970414201183434,0.713091922005571,0.7422266800401204,0.4666666666666667,0.26317079147267824,0.737012987012987,0.528158295281583,0.6410817259892623,0.6024096385542169,0.5057213372223469
