round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp_new,B_norm,ratio_norm,scaled_delta_norm,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
42,0.6372,0.6372,0.6607956886291504,0.2608366012573242,1.022337555885315,0.02377494052052498,0.023232745034903645,1.1188132762908936,1389.3507080078125,0.023264681920409203,0.7097928918435182,0.6257327985189757,0.6867605633802817,0.5016181229773463,0.6264150943396226,0.5748502994011976,0.7808510638297872,0.6033312769895126,0.6853879105188005,0.6071428571428571,0.7017490952955368,0.7905027932960894,0.7498731608320649,0.5905511811023622,0.47304057809894384,0.5714563484347657,0.7232323232323232,0.8409935458634852,0.6961325966850829,0.5739977519670288
43,0.6394,0.6394,0.6785286068916321,0.25876492261886597,1.0194735527038574,0.023414449766278267,0.022944690437335782,1.1184594631195068,1439.87646484375,0.022994104772806168,0.7036563538736896,0.6099969145325517,0.687699530516432,0.5307443365695793,0.6314465408805031,0.5643712574850299,0.798581560283688,0.6187538556446638,0.695383150880533,0.6205357142857143,0.7047647768395657,0.7988826815642458,0.7493658041603247,0.5748031496062992,0.4955530850472485,0.5710674703480458,0.7124579124579125,0.8439272442792881,0.6961325966850829,0.5743724241288872
44,0.6413,0.6413,0.634898841381073,0.25383856892585754,1.0163483619689941,0.023003188893198967,0.022610926358281234,1.118080496788025,1234.156005859375,0.022591784596443176,0.6926617233444132,0.5893242826288183,0.6916431924882629,0.5339805825242718,0.6320754716981132,0.5598802395209581,0.8035460992907801,0.6329426280074029,0.6934792955735364,0.6294642857142857,0.7129071170084439,0.8016759776536313,0.7468290208016235,0.5590551181102362,0.5155642023346303,0.5702897141746063,0.7086419753086419,0.8447095638568355,0.6961325966850829,0.5805545147995504
45,0.641,0.641,0.6848645210266113,0.2527903616428375,1.0135703086853027,0.022647421807050705,0.022322180743094697,1.1177312135696411,1371.1806640625,0.022217875346541405,0.691127588851956,0.5831533477321814,0.6828169014084507,0.5372168284789643,0.6358490566037736,0.5538922155688623,0.8021276595744681,0.6280074028377545,0.7049024274155165,0.6428571428571429,0.7144149577804584,0.8100558659217877,0.7503805175038052,0.5196850393700787,0.5144524735964424,0.5679564456542874,0.7113355780022447,0.8519460199491492,0.6961325966850829,0.5991007868115399
46,0.6429,0.6429,0.6825195550918579,0.25109371542930603,1.0107965469360352,0.022176962345838547,0.02191840090084885,1.1173806190490723,1330.2379150390625,0.021650824695825577,0.6964970595755561,0.5896328293736501,0.6766197183098591,0.49838187702265374,0.630817610062893,0.5508982035928144,0.8014184397163121,0.608266502159161,0.709662065683008,0.6294642857142857,0.7117008443908324,0.8128491620111732,0.7503805175038052,0.5196850393700787,0.4866592551417454,0.5786505930390823,0.7185185185185186,0.8548797183649521,0.7016574585635359,0.6198950917946796
47,0.6466,0.6466,0.6863511800765991,0.24949334561824799,1.0080692768096924,0.021792098879814148,0.02159623663175316,1.1170326471328735,1306.162841796875,0.021345946937799454,0.7062132446944516,0.6047516198704104,0.6745539906103286,0.47249190938511326,0.6314465408805031,0.561377245508982,0.7964539007092198,0.5872917951881554,0.7191813422179915,0.625,0.7117008443908324,0.8156424581005587,0.7544393708777271,0.5196850393700787,0.4571984435797665,0.5837060081664398,0.7283950617283951,0.8607471151965578,0.6961325966850829,0.6376920194829524
48,0.6474,0.6474,0.678153395652771,0.2475680261850357,1.0053060054779053,0.02145727537572384,0.02132281359638071,1.1166799068450928,1287.0660400390625,0.021077945828437805,0.7210432114548708,0.6223387843258253,0.6647887323943662,0.44336569579288027,0.630188679245283,0.5748502994011976,0.7865248226950354,0.5737199259716225,0.7253688719657306,0.625,0.7192400482509047,0.8072625698324022,0.7529173008625063,0.5118110236220472,0.42690383546414673,0.5794283492125218,0.7342312008978675,0.8648542929786818,0.7016574585635359,0.646309479205695
49,0.6518,0.6518,0.6329558491706848,0.2418111115694046,1.0022677183151245,0.021132569760084152,0.02106373939308436,1.1163010597229004,1085.737548828125,0.02080615609884262,0.7330605983124521,0.6352977476087627,0.6659154929577464,0.44660194174757284,0.6396226415094339,0.5958083832335329,0.7815602836879433,0.5718692165330043,0.7215611613517373,0.625,0.72708082026538,0.7988826815642458,0.7600202942668696,0.5433070866141733,0.4255141745414119,0.5763173245187634,0.7443322109988777,0.8634852337179738,0.7182320441988951,0.6425627575871112
50,0.6547,0.6547,0.6319437026977539,0.23746147751808167,0.9992440342903137,0.020692473277449608,0.02068742483641124,1.1159217357635498,1056.8131103515625,0.02022775635123253,0.7402198926105855,0.6491823511261956,0.6707981220657278,0.44660194174757284,0.6415094339622641,0.6107784431137725,0.7737588652482269,0.5842072794571253,0.7120418848167539,0.625,0.7294933655006032,0.7932960893854749,0.7625570776255708,0.5275590551181102,0.4313507504168983,0.5714563484347657,0.7569023569023569,0.8609426950909447,0.7292817679558011,0.627201198950918
51,0.6541,0.6541,0.6738705635070801,0.23517096042633057,0.9965162873268127,0.020255405455827713,0.020305839326302155,1.1155669689178467,1175.7354736328125,0.019733469933271408,0.7389414472002046,0.6544276457883369,0.6882629107981221,0.47572815533980584,0.6522012578616352,0.6212574850299402,0.7822695035460993,0.5909932140653917,0.7034745359352689,0.6294642857142857,0.7313027744270205,0.7877094972067039,0.7676306443429731,0.5354330708661418,0.4602556976097832,0.5702897141746063,0.7627384960718294,0.8529239194210835,0.7458563535911602,0.6110902959910078
52,0.6537,0.6537,0.6885475516319275,0.23346596956253052,0.9939090013504028,0.0199199877679348,0.02002191933221746,1.115221619606018,1195.7803955078125,0.01951725408434868,0.7294809511633853,0.6393088552915767,0.6991549295774648,0.511326860841424,0.660377358490566,0.6107784431137725,0.7865248226950354,0.6101172115977791,0.7001427891480247,0.6517857142857143,0.7337153196622437,0.7821229050279329,0.7721968543886352,0.5354330708661418,0.4874930516953863,0.5716507874781256,0.7593714927048261,0.8460786231175436,0.7292817679558011,0.6065942300487074
53,0.6545,0.6545,0.6853986978530884,0.23200975358486176,0.9912993907928467,0.019569607451558113,0.01972147482215222,1.1148747205734253,1190.0614013671875,0.01916154846549034,0.7179749424699565,0.6306695464362851,0.7004694835680751,0.540453074433657,0.670440251572327,0.6167664670658682,0.8049645390070922,0.6175200493522517,0.7053783912422655,0.6607142857142857,0.7373341375150784,0.7932960893854749,0.7706747843734145,0.5354330708661418,0.4980544747081712,0.5718452265214855,0.75331088664422,0.846665362800704,0.7292817679558011,0.6116523042337955
54,0.6523,0.6523,0.7049509286880493,0.2313222736120224,0.9888463616371155,0.019230443984270096,0.019427705884037094,1.1145401000976562,1225.3995361328125,0.018795974552631378,0.7074916901048325,0.6186362233878433,0.704037558685446,0.5210355987055016,0.6691823899371069,0.6017964071856288,0.8156028368794326,0.6138186304750154,0.7144217039504998,0.6607142857142857,0.7391435464414958,0.8016759776536313,0.776255707762557,0.5275590551181102,0.490272373540856,0.579039471125802,0.741638608305275,0.8460786231175436,0.712707182320442,0.6234544773323342
55,0.6503,0.6503,0.6556789875030518,0.2281980663537979,0.9860720634460449,0.018861984834074974,0.019109025098151815,1.1141756772994995,1058.3900146484375,0.018475744873285294,0.7000767067246229,0.6106140080222153,0.7130516431924883,0.48220064724919093,0.670440251572327,0.5868263473053892,0.8226950354609929,0.6002467612584824,0.7263207996192289,0.6830357142857143,0.73854041013269,0.7988826815642458,0.7650938609842719,0.5433070866141733,0.46914952751528627,0.5963445459848338,0.7380471380471381,0.8503813807940543,0.7403314917127072,0.637317347321094
56,0.6516,0.6516,0.6851410269737244,0.2270433008670807,0.983518660068512,0.01850716769695282,0.01879818884861453,1.1138291358947754,1103.190673828125,0.018093552440404892,0.7051904883661467,0.6146251157050293,0.7096713615023474,0.48220064724919093,0.6572327044025157,0.5988023952095808,0.823404255319149,0.5909932140653917,0.7310804378867206,0.6830357142857143,0.7346200241254524,0.8072625698324022,0.7681380010147133,0.5275590551181102,0.44886047804335744,0.5988722535485126,0.7382716049382716,0.8539018188930177,0.7348066298342542,0.6423754215061821
57,0.6525,0.6525,0.6885718107223511,0.22577564418315887,0.9810082316398621,0.018243959173560143,0.01857821409815927,1.1134850978851318,1112.820556640625,0.017932234331965446,0.717207875223728,0.6272755322431348,0.6972769953051643,0.4854368932038835,0.6490566037735849,0.6062874251497006,0.8226950354609929,0.5885256014805675,0.7306044740599714,0.6919642857142857,0.7276839565741857,0.8044692737430168,0.7742262810755961,0.5669291338582677,0.43746525847693163,0.6013999611121913,0.7429854096520763,0.8562487776256601,0.7403314917127072,0.6378793555638816
58,0.6516,0.6516,0.7083800435066223,0.2255491018295288,0.9786580801010132,0.017984285950660706,0.018357717162712867,1.1131535768508911,1134.6878662109375,0.017609689384698868,0.7338276655586806,0.6411601357605677,0.6830046948356807,0.47896440129449835,0.6415094339622641,0.624251497005988,0.8170212765957446,0.5848241826033312,0.7339362208472157,0.6830357142857143,0.7234620024125452,0.7960893854748603,0.7686453576864536,0.5905511811023622,0.42857142857142855,0.6002333268520319,0.7515151515151515,0.8615294347741053,0.7624309392265194,0.6328212813787936
59,0.6523,0.6523,0.7071022391319275,0.22558622062206268,0.9763163924217224,0.01766939088702202,0.018079499150974527,1.1128215789794922,1132.9376220703125,0.017259474843740463,0.7509588340577857,0.6572045664918235,0.671924882629108,0.47249190938511326,0.6371069182389937,0.6347305389221557,0.8141843971631205,0.5922270203578038,0.732032365540219,0.6785714285714286,0.7168275030156815,0.7988826815642458,0.7772704211060375,0.5826771653543307,0.42690383546414673,0.6008166439821117,0.7602693602693603,0.8662233522393898,0.7569060773480663,0.6223304608467591
60,0.6523,0.6523,0.7159842252731323,0.22552390396595,0.9740575551986694,0.017347507178783417,0.017791264819489384,1.1124954223632812,1115.496826171875,0.016959769651293755,0.7632319099974431,0.6615242209194693,0.6604694835680751,0.47896440129449835,0.6276729559748427,0.6392215568862275,0.8191489361702128,0.6014805675508945,0.7263207996192289,0.6785714285714286,0.7132086851628469,0.8072625698324022,0.7828513444951801,0.5984251968503937,0.44107837687604223,0.5910946918141162,0.7562289562289563,0.8673968316057109,0.7679558011049724,0.6118396403147246
61,0.6532,0.6532,0.7135627865791321,0.22449706494808197,0.9717983603477478,0.017048120498657227,0.017524824458547614,1.1121679544448853,1096.879150390625,0.016683461144566536,0.7604193300946049,0.6664609688367787,0.667793427230047,0.5048543689320388,0.6371069182389937,0.6347305389221557,0.8163120567375887,0.6175200493522517,0.7196573060447407,0.6785714285714286,0.721049457177322,0.8016759776536313,0.7813292744799594,0.6220472440944882,0.46859366314619233,0.5774839587789228,0.7593714927048261,0.8705261099159006,0.7734806629834254,0.6077182465342825
62,0.6595,0.6595,0.7135744094848633,0.22417500615119934,0.9695566296577454,0.016741452738642693,0.017249331184875174,1.1118407249450684,1091.116455078125,0.016370229423046112,0.7547941702889287,0.668003702560938,0.6815023474178403,0.5080906148867314,0.6515723270440251,0.6377245508982036,0.8177304964539007,0.634793337446021,0.7201332698714897,0.6741071428571429,0.7322074788902292,0.8044692737430168,0.7737189244038559,0.6299212598425197,0.4919399666481378,0.5695119580011666,0.7571268237934905,0.8695482104439664,0.7679558011049724,0.6097789434245036
63,0.6638,0.6638,0.6894248723983765,0.22147421538829803,0.9671570062637329,0.016497841104865074,0.01704046037794302,1.111498475074768,1016.5028686523438,0.016277853399515152,0.7471234978266428,0.6584387534711509,0.692018779342723,0.5307443365695793,0.6591194968553459,0.624251497005988,0.8163120567375887,0.6378778531770513,0.7215611613517373,0.6875,0.7379372738238842,0.8016759776536313,0.7777777777777778,0.6141732283464567,0.508893829905503,0.5662064942640482,0.7560044893378227,0.8673968316057109,0.7679558011049724,0.6208317721993256
64,0.6657,0.6657,0.6930316686630249,0.21908073127269745,0.9648012518882751,0.016209490597248077,0.016783464056974746,1.111158847808838,1031.382568359375,0.015878455713391304,0.7361288672973664,0.6436285097192225,0.7002816901408451,0.5145631067961165,0.6672955974842767,0.624251497005988,0.8127659574468085,0.634176434299815,0.7282246549262256,0.6875,0.7409529553679132,0.7849162011173184,0.7772704211060375,0.5984251968503937,0.5050027793218455,0.5664009333074081,0.7589225589225589,0.8664189321337766,0.7569060773480663,0.6431247658298989
65,0.6668,0.6668,0.7213399410247803,0.21908555924892426,0.9626715779304504,0.015878507867455482,0.01647709471888301,1.1108371019363403,1078.1826171875,0.015449809841811657,0.7289695729992329,0.6368404813329219,0.7085446009389671,0.4886731391585761,0.6779874213836478,0.6302395209580839,0.8120567375886525,0.6243059839605182,0.7287006187529748,0.6830357142857143,0.7430639324487334,0.7877094972067039,0.7772704211060375,0.5905511811023622,0.490272373540856,0.5767062026054832,0.7627384960718294,0.8670056718169372,0.7569060773480663,0.664293742974897
66,0.6663,0.6663,0.7189177870750427,0.2184077948331833,0.9605402946472168,0.015567341819405556,0.016190004627020978,1.110514521598816,1053.855224609375,0.015162969939410686,0.7215545896190233,0.6340635606294354,0.7124882629107981,0.47896440129449835,0.6773584905660377,0.6182634730538922,0.8120567375886525,0.608266502159161,0.7267967634459781,0.6785714285714286,0.7439686369119421,0.7905027932960894,0.778285134449518,0.5748031496062992,0.46914952751528627,0.5926502041609956,0.7652076318742985,0.8695482104439664,0.7624309392265194,0.674409891345073
67,0.6654,0.6654,0.7270578145980835,0.2179601788520813,0.9584869146347046,0.015318856574594975,0.015965675342667036,1.1101971864700317,1049.68896484375,0.014997974969446659,0.7197647660444899,0.6306695464362851,0.7074178403755869,0.48220064724919093,0.6767295597484276,0.6167664670658682,0.8170212765957446,0.5959284392350401,0.7272727272727273,0.6741071428571429,0.7400482509047045,0.8072625698324022,0.7777777777777778,0.5511811023622047,0.453029460811562,0.6072331324129885,0.7647586980920315,0.8720907490709955,0.7569060773480663,0.6794679655301611
68,0.6655,0.6655,0.7358661890029907,0.21909752488136292,0.956517219543457,0.015006519854068756,0.015672323742881456,1.1098860502243042,1049.6884765625,0.01459677703678608,0.7325492201482997,0.6315951866707806,0.7025352112676057,0.47572815533980584,0.6761006289308176,0.6212574850299402,0.823404255319149,0.5916101172115977,0.7344121846739647,0.6696428571428571,0.7397466827503015,0.8072625698324022,0.7864028411973617,0.5275590551181102,0.4405225125069483,0.6165662064942641,0.7679012345679013,0.8734598083317034,0.7734806629834254,0.6674784563506931
69,0.6624,0.6624,0.7112648487091064,0.2182137370109558,0.9543768763542175,0.014727788977324963,0.015415684994938538,1.1095588207244873,963.1171264648438,0.014422380365431309,0.7412426489388904,0.6460968836778772,0.6993427230046948,0.46601941747572817,0.6729559748427673,0.6302395209580839,0.823404255319149,0.5842072794571253,0.7277486910994765,0.65625,0.7397466827503015,0.8100558659217877,0.7955352612886859,0.5511811023622047,0.4302390216787104,0.6152051331907447,0.7723905723905724,0.8736553882260903,0.7734806629834254,0.6509928812289247
70,0.6617,0.6617,0.7380186915397644,0.21777458488941193,0.9524564146995544,0.01447167620062828,0.015178120339342915,1.109249472618103,1028.45947265625,0.014150792732834816,0.7514702122219381,0.6528849120641778,0.6989671361502348,0.4627831715210356,0.6691823899371069,0.6392215568862275,0.8276595744680851,0.5872917951881554,0.7215611613517373,0.6517857142857143,0.7397466827503015,0.7988826815642458,0.791476407914764,0.5984251968503937,0.4291272929405225,0.6093719618899475,0.7728395061728395,0.8730686485429298,0.7569060773480663,0.6358186586736605
71,0.6602,0.6602,0.725007951259613,0.2161051481962204,0.9504515528678894,0.014243016950786114,0.014969776346314693,1.1089317798614502,977.8527221679688,0.013963344506919384,0.7601636410125288,0.6649182351126196,0.688075117370892,0.47896440129449835,0.6641509433962264,0.6467065868263473,0.826950354609929,0.5990129549660703,0.7229890528319848,0.6473214285714286,0.741254523522316,0.7960893854748603,0.7889396245560629,0.6062992125984252,0.4396887159533074,0.597900058331713,0.7676767676767676,0.8771758263250538,0.7348066298342542,0.620269763956538
72,0.6595,0.6595,0.738815188407898,0.21532833576202393,0.9485689401626587,0.013977155089378357,0.014719473750883328,1.1086233854293823,1008.0916137695312,0.013601835817098618,0.7647660444899003,0.668003702560938,0.6848826291079813,0.4919093851132686,0.6584905660377358,0.6511976047904192,0.8212765957446808,0.6169031462060457,0.723465016658734,0.6473214285714286,0.744270205066345,0.8072625698324022,0.7889396245560629,0.6141732283464567,0.4616453585325181,0.5827338129496403,0.7627384960718294,0.8808918443184041,0.7292817679558011,0.6208317721993256
73,0.6607,0.6607,0.651841938495636,0.21048152446746826,0.946062445640564,0.013723906129598618,0.014491025584185411,1.1082606315612793,757.0751342773438,0.013533308170735836,0.7596522628483764,0.6618327676643011,0.6901408450704225,0.5145631067961165,0.6685534591194968,0.6422155688622755,0.824822695035461,0.6230721776681061,0.732032365540219,0.6473214285714286,0.7466827503015682,0.7960893854748603,0.7894469812278031,0.6141732283464567,0.48971650917176207,0.5776783978222827,0.7595959595959596,0.8767846665362801,0.7348066298342542,0.6298239040839265
74,0.6635,0.6635,0.7349295020103455,0.21017083525657654,0.9441847801208496,0.01351745892316103,0.01430139292068659,1.107950210571289,961.7211303710938,0.013183102943003178,0.7573510611096906,0.6550447392780007,0.6965258215962441,0.540453074433657,0.6729559748427673,0.6482035928143712,0.8226950354609929,0.6249228871067243,0.7382198952879581,0.6651785714285714,0.747285886610374,0.7960893854748603,0.7879249112125825,0.6299212598425197,0.5030572540300167,0.5809838615594012,0.7591470258136925,0.8730686485429298,0.7348066298342542,0.6418134132633946
75,0.6664,0.6664,0.7301437258720398,0.20951417088508606,0.9422851800918579,0.013356770388782024,0.0141598433545636,1.10763680934906,942.8722534179688,0.013145320117473602,0.7553055484530811,0.6525763653193459,0.7023474178403756,0.5436893203883495,0.6710691823899371,0.6452095808383234,0.8262411347517731,0.6255397902529303,0.7391718229414564,0.6607142857142857,0.7448733413751508,0.7960893854748603,0.7899543378995434,0.6377952755905512,0.5050027793218455,0.593816838421155,0.7638608305274972,0.868765890866419,0.7403314917127072,0.645372798801049
76,0.6646,0.6646,0.7334165573120117,0.2088060826063156,0.940426230430603,0.013150162063539028,0.013968340416353408,1.1073256731033325,937.5794677734375,0.012858728878200054,0.7512145231398619,0.6535020055538414,0.7047887323943662,0.5469255663430421,0.6616352201257861,0.6497005988023952,0.8283687943262411,0.6230721776681061,0.7372679676344598,0.6428571428571429,0.7394451145958987,0.7905027932960894,0.7929984779299848,0.6062992125984252,0.5008337965536409,0.6045109858059499,0.7735129068462402,0.8679835712888715,0.7403314917127072,0.6534282502810042
77,0.6666,0.6666,0.7237433791160583,0.20716902613639832,0.9385069608688354,0.012949793599545956,0.013783605804868407,1.1070085763931274,915.5924072265625,0.01268746703863144,0.752492968550243,0.6618327676643011,0.7019718309859155,0.5275080906148867,0.6559748427672956,0.6452095808383234,0.8297872340425532,0.6125848241826033,0.7353641123274631,0.65625,0.7343184559710495,0.7877094972067039,0.793505834601725,0.6220472440944882,0.48526959421901056,0.614621816060665,0.7717171717171717,0.8703305300215138,0.7624309392265194,0.65436493068565
78,0.6662,0.6662,0.7411633133888245,0.2067452073097229,0.9367393851280212,0.012726006098091602,0.01357094124435675,1.1067031621932983,944.5943603515625,0.012408606708049774,0.7622091536691383,0.6726319037334156,0.7027230046948357,0.5145631067961165,0.6484276729559748,0.6586826347305389,0.8326241134751773,0.6027143738433066,0.7367920038077106,0.6607142857142857,0.7337153196622437,0.8072625698324022,0.7929984779299848,0.6377952755905512,0.4697053918843802,0.6200661092747424,0.7703703703703704,0.8765890866418932,0.7569060773480663,0.6511802173098539
79,0.6669,0.6669,0.7368926405906677,0.2068440318107605,0.9349523782730103,0.01255355216562748,0.013412597111821968,1.1063951253890991,919.3651733398438,0.012261425144970417,0.7668115571465098,0.6772601049058933,0.7019718309859155,0.511326860841424,0.650314465408805,0.6541916167664671,0.8312056737588652,0.5977791486736582,0.737743931461209,0.6607142857142857,0.7391435464414958,0.7932960893854749,0.7950279046169457,0.6535433070866141,0.453029460811562,0.6227882558817811,0.7712682379349046,0.8828476432622726,0.7569060773480663,0.6517422255526414
80,0.6691,0.6691,0.7403830885887146,0.2072349637746811,0.9332075119018555,0.012331189587712288,0.013199625811837572,1.106089472770691,912.1168212890625,0.012050830759108067,0.7706468933776528,0.6800370256093798,0.7019718309859155,0.511326860841424,0.6572327044025157,0.6511976047904192,0.8361702127659575,0.5965453423812461,0.7382198952879581,0.6607142857142857,0.7457780458383595,0.7905027932960894,0.7985794013191273,0.6377952755905512,0.4510839355197332,0.6190939140579428,0.7712682379349046,0.8848034422061412,0.7513812154696132,0.6553016110902959
81,0.6688,0.6688,0.7429042458534241,0.20692498981952667,0.9314969778060913,0.012101047672331333,0.012977036880914904,1.105785846710205,905.8746948242188,0.011787883937358856,0.7675786243927384,0.6828139463128664,0.704037558685446,0.5210355987055016,0.6748427672955974,0.6511976047904192,0.8404255319148937,0.6014805675508945,0.7363160399809614,0.6741071428571429,0.7554282267792521,0.7877094972067039,0.8011161846778285,0.6377952755905512,0.45525291828793774,0.6115107913669064,0.7744107744107744,0.8830432231566595,0.7513812154696132,0.6519295616335706
82,0.6675,0.6675,0.7499178051948547,0.2074681967496872,0.9298567175865173,0.011887414380908012,0.012770401884974475,1.1054871082305908,907.171630859375,0.011583596467971802,0.7624648427512145,0.6741746374575748,0.7109859154929578,0.5242718446601942,0.6792452830188679,0.6422155688622755,0.8368794326241135,0.6095003084515731,0.7372679676344598,0.6651785714285714,0.7545235223160435,0.7932960893854749,0.8006088280060882,0.6456692913385826,0.45330739299610895,0.6045109858059499,0.7795735129068463,0.881087424212791,0.7734806629834254,0.6504308729861371
83,0.665,0.665,0.7483036518096924,0.20662447810173035,0.9282168745994568,0.011620617471635342,0.012505818382435707,1.1051877737045288,899.9681396484375,0.01126091368496418,0.757862439273843,0.668003702560938,0.7123004694835681,0.5242718446601942,0.6842767295597484,0.6511976047904192,0.8390070921985816,0.6144355336212215,0.7472632079961923,0.6651785714285714,0.758745476477684,0.7932960893854749,0.7995941146626078,0.6456692913385826,0.46053362979433016,0.6056776200661093,0.7824915824915825,0.8803051046352435,0.7513812154696132,0.6590483327088797
84,0.6627,0.6627,0.6743156909942627,0.2020888477563858,0.9260227084159851,0.011380547657608986,0.012276449707532047,1.104840874671936,718.7161865234375,0.011179710738360882,0.7440552288417285,0.656278926257328,0.7196244131455399,0.5242718446601942,0.680503144654088,0.6511976047904192,0.8347517730496454,0.6156693399136336,0.7486910994764397,0.6383928571428571,0.7533172496984318,0.7960893854748603,0.8031456113647895,0.6299212598425197,0.47470817120622566,0.60431654676259,0.7795735129068463,0.8808918443184041,0.7182320441988951,0.6654177594604721
85,0.6641,0.6641,0.7569190263748169,0.2025887817144394,0.9244847297668457,0.011282887309789658,0.012191327362723875,1.1045476198196411,919.9404907226562,0.011069092899560928,0.7407312707747379,0.6494908978710274,0.7192488262910798,0.5307443365695793,0.6660377358490566,0.6526946107784432,0.8326241134751773,0.6255397902529303,0.7496430271299381,0.6428571428571429,0.7466827503015682,0.8016759776536313,0.7985794013191273,0.6220472440944882,0.49499722067815455,0.5977056192883531,0.7739618406285073,0.8785448855857618,0.7016574585635359,0.6676657924316224
86,0.6661,0.6661,0.6711535453796387,0.19813992083072662,0.922295868396759,0.010979779064655304,0.011891939995053752,1.1041992902755737,703.43701171875,0.010707316920161247,0.7402198926105855,0.6519592718296822,0.7205633802816901,0.5469255663430421,0.6610062893081761,0.657185628742515,0.8333333333333334,0.6378778531770513,0.7529747739171823,0.6517857142857143,0.7481905910735827,0.8072625698324022,0.7945205479452054,0.5984251968503937,0.5050027793218455,0.5963445459848338,0.769023569023569,0.8816741638959515,0.712707182320442,0.6689771449981267
87,0.6658,0.6658,0.7349183559417725,0.19740383327007294,0.9206108450889587,0.01088437344878912,0.011810162073058615,1.1038917303085327,838.9951171875,0.01067406963557005,0.7466121196624904,0.6541190990435051,0.7123004694835681,0.5663430420711975,0.6641509433962264,0.6601796407185628,0.8390070921985816,0.6446637877853177,0.7586863398381724,0.6785714285714286,0.7436670687575392,0.8184357541899442,0.7919837645865043,0.5984251968503937,0.5100055586436909,0.602177717285631,0.7611672278338945,0.882260903579112,0.7016574585635359,0.6687898089171974
88,0.6695,0.6695,0.7376791834831238,0.1968591958284378,0.9189618825912476,0.010783610865473747,0.011721801815418327,1.103586196899414,845.8859252929688,0.010562089271843433,0.7553055484530811,0.6649182351126196,0.7032863849765258,0.5792880258899676,0.6679245283018868,0.6706586826347305,0.8418439716312057,0.6452806909315237,0.763445978105664,0.6651785714285714,0.7439686369119421,0.8184357541899442,0.7909690512430239,0.6141732283464567,0.5138966092273485,0.6068442543262688,0.7569023569023569,0.8828476432622726,0.7071823204419889,0.6777819408017984
89,0.6703,0.6703,0.7475600242614746,0.19771358370780945,0.9174064993858337,0.010559615679085255,0.011497758003832497,1.1032875776290894,848.259033203125,0.010254498571157455,0.7627205318332907,0.6747917309472385,0.6963380281690141,0.5792880258899676,0.6584905660377358,0.6766467065868264,0.8390070921985816,0.634793337446021,0.757734412184674,0.6517857142857143,0.7397466827503015,0.8184357541899442,0.793505834601725,0.6456692913385826,0.5047248471372985,0.612677425627066,0.7578002244668911,0.8869548210443966,0.7016574585635359,0.6802173098538778
90,0.6723,0.6723,0.7185599207878113,0.1963847130537033,0.9156317114830017,0.01037316583096981,0.011316612442075841,1.1029698848724365,772.0596923828125,0.010178586468100548,0.7721810278701099,0.6843566800370257,0.6944600938967136,0.5663430420711975,0.6490566037735849,0.6751497005988024,0.8368794326241135,0.6249228871067243,0.7572584483579248,0.6651785714285714,0.7391435464414958,0.8072625698324022,0.8011161846778285,0.6377952755905512,0.49332962757087273,0.6155940112774645,0.7627384960718294,0.8887150400938784,0.712707182320442,0.6817159985013114
91,0.6722,0.6722,0.7022014856338501,0.19425372779369354,0.9137442708015442,0.010190900415182114,0.011140709748586173,1.1026419401168823,724.7579956054688,0.010008977726101875,0.7737151623625671,0.6843566800370257,0.6931455399061033,0.5533980582524272,0.6440251572327044,0.6601796407185628,0.8290780141843972,0.6138186304750154,0.7563065207044265,0.6607142857142857,0.738238841978287,0.7988826815642458,0.7990867579908676,0.6062992125984252,0.4819344080044469,0.6115107913669064,0.7705948372615039,0.8938001173479366,0.7182320441988951,0.6845260397152492
92,0.6715,0.6715,0.7335022687911987,0.19335991144180298,0.9121182560920715,0.010038672015070915,0.010993835626541998,1.1023346185684204,791.7762451171875,0.009803490713238716,0.7719253387880337,0.6837395865473619,0.6995305164319249,0.5339805825242718,0.6396226415094339,0.6646706586826348,0.8262411347517731,0.6088834053053671,0.7539267015706806,0.6607142857142857,0.7352231604342582,0.7988826815642458,0.7940131912734653,0.5984251968503937,0.4705391884380211,0.6179272797977834,0.7755331088664422,0.8977117152356737,0.7182320441988951,0.6798426376920195
93,0.6681,0.6681,0.7640487551689148,0.1947914958000183,0.9107567071914673,0.009969526901841164,0.01093441575280628,1.1020481586456299,838.23779296875,0.009760122746229172,0.7686013807210432,0.679728478864548,0.7173708920187793,0.511326860841424,0.6327044025157232,0.6616766467065869,0.8290780141843972,0.6020974706971005,0.7505949547834364,0.6607142857142857,0.7358262967430639,0.7960893854748603,0.7899543378995434,0.6220472440944882,0.4571984435797665,0.6282325490958585,0.7804713804713804,0.900254253862703,0.7292817679558011,0.6730985387785687
94,0.667,0.667,0.7580013871192932,0.19531601667404175,0.9093559980392456,0.009775933809578419,0.010738583401036676,1.1017576456069946,851.1317749023438,0.009513256140053272,0.7663001789823575,0.6769515581610615,0.7284507042253521,0.5210355987055016,0.6314465408805031,0.6601796407185628,0.8347517730496454,0.6070326958667489,0.746311280342694,0.6473214285714286,0.7319059107358263,0.7960893854748603,0.7924911212582445,0.6456692913385826,0.45525291828793774,0.639510013610733,0.7795735129068463,0.8988851946019949,0.7348066298342542,0.6596103409516673
