round,global_acc,per_client_gen_acc,lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
18,0.6225,0.6225,0.01,0.6982868831500895,0.615242209194693,0.6698591549295775,0.5016181229773463,0.5930817610062893,0.5568862275449101,0.7645390070921986,0.5508945095619988,0.694907187053784,0.6205357142857143,0.6474668275030157,0.7513966480446927,0.702181633688483,0.5669291338582677,0.4252362423568649,0.49173634065720395,0.6419753086419753,0.830432231566595,0.6408839779005525,0.5513300861745972
19,0.6249,0.6249,0.01,0.6732293531066224,0.5794507867941994,0.6634741784037559,0.5210355987055016,0.580503144654088,0.5239520958083832,0.7723404255319148,0.5743368291178285,0.7029985721085198,0.6383928571428571,0.6456574185765983,0.7597765363128491,0.7158802638254693,0.49606299212598426,0.4608115619788771,0.49776395100136106,0.6668911335578003,0.834539409348719,0.6850828729281768,0.5723117272386662
20,0.6358,0.6358,0.01,0.7128611608284326,0.6315951866707806,0.6546478873239436,0.517799352750809,0.650314465408805,0.5988023952095808,0.7652482269503547,0.5743368291178285,0.695383150880533,0.6785714285714286,0.7020506634499397,0.7458100558659218,0.7052257737189244,0.5669291338582677,0.45525291828793774,0.5016527318685592,0.6641975308641975,0.829063172305887,0.6795580110497238,0.5794304983139753
21,0.638,0.638,0.01,0.7069803119406801,0.6223387843258253,0.6796244131455399,0.5242718446601942,0.6213836477987421,0.5568862275449101,0.750354609929078,0.5854410857495373,0.6925273679200381,0.6696428571428571,0.6842581423401689,0.7430167597765364,0.7102993404363267,0.5275590551181102,0.46386881600889385,0.4954306824810422,0.679685746352413,0.8347349892431059,0.6906077348066298,0.5612588984638441
22,0.642,0.642,0.01,0.6849910508821273,0.5945695772909596,0.6685446009389672,0.5339805825242718,0.6194968553459119,0.5523952095808383,0.7943262411347518,0.5996298581122764,0.729176582579724,0.65625,0.6839565741857659,0.7681564245810056,0.7331303906646373,0.5590551181102362,0.4733185102834908,0.5247909780283881,0.6754208754208754,0.8427537649129669,0.7071823204419889,0.5979767703259647
23,0.645,0.645,0.01,0.7090258245972897,0.6204875038568343,0.6754929577464789,0.5372168284789643,0.6358490566037736,0.5853293413173652,0.7638297872340426,0.5983960518198643,0.7158495954307472,0.6830357142857143,0.6951145958986731,0.7569832402234636,0.7255200405885337,0.5826771653543307,0.4802668148971651,0.5035971223021583,0.69337822671156,0.8451007236456093,0.7071823204419889,0.5799925065567628
24,0.6512,0.6512,0.01,0.7182306315520327,0.6377661215674174,0.6738028169014084,0.5436893203883495,0.6528301886792452,0.5883233532934131,0.7843971631205674,0.608266502159161,0.7182294145644931,0.6696428571428571,0.7074788902291917,0.7653631284916201,0.7371892440385591,0.5669291338582677,0.4886047804335742,0.5263464903752674,0.7003367003367004,0.8417758654410327,0.7016574585635359,0.5953540651929562
25,0.6514,0.6514,0.01,0.7154180516491946,0.6294353594569577,0.6572769953051644,0.5210355987055016,0.6622641509433962,0.5898203592814372,0.8028368794326242,0.6014805675508945,0.7467872441694431,0.6875,0.7059710494571774,0.7625698324022346,0.7265347539320142,0.5748031496062992,0.46220122290161203,0.5214855142912697,0.6765432098765433,0.8505769606884412,0.6574585635359116,0.6144623454477333
26,0.6597,0.6597,0.01,0.734339043722833,0.6510336315951867,0.7017840375586855,0.517799352750809,0.6421383647798742,0.6032934131736527,0.798581560283688,0.5916101172115977,0.7225130890052356,0.6696428571428571,0.7014475271411339,0.7681564245810056,0.7371892440385591,0.5905511811023622,0.4680377987770984,0.5508458098386156,0.7063973063973064,0.8449051437512224,0.7182320441988951,0.5904833270887972
27,0.6626,0.6626,0.01,0.7351061109690616,0.6627584078987967,0.6783098591549296,0.5469255663430421,0.6389937106918239,0.6047904191616766,0.8141843971631205,0.6175200493522517,0.7287006187529748,0.6785714285714286,0.6933051869722557,0.7597765363128491,0.7524099441907661,0.5905511811023622,0.49416342412451364,0.5310130274159051,0.6960718294051628,0.8570310972032075,0.7071823204419889,0.6060322218059199
28,0.664,0.664,0.01,0.7248785476860138,0.6383832150570812,0.6707981220657278,0.5210355987055016,0.6572327044025157,0.592814371257485,0.8113475177304964,0.6002467612584824,0.7248929081389814,0.65625,0.7132086851628469,0.7653631284916201,0.7600202942668696,0.6062992125984252,0.4602556976097832,0.564650981917169,0.722334455667789,0.8568355173088207,0.712707182320442,0.5947920569501686
29,0.6663,0.6663,0.01,0.7233444131935567,0.6390003085467448,0.6758685446009389,0.5242718446601942,0.6597484276729559,0.5868263473053892,0.8184397163120567,0.608266502159161,0.7287006187529748,0.6785714285714286,0.7144149577804584,0.7653631284916201,0.7569761542364282,0.5826771653543307,0.47998888271261814,0.5627065914835699,0.7090909090909091,0.8615294347741053,0.7016574585635359,0.6026601723491944
30,0.6694,0.6694,0.01,0.7399642035285093,0.6528849120641778,0.6893896713615023,0.5631067961165048,0.6534591194968553,0.6062874251497006,0.8141843971631205,0.6273904996915485,0.7396477867682056,0.6919642857142857,0.71562123039807,0.7625698324022346,0.7625570776255708,0.5984251968503937,0.5030572540300167,0.5296519541123857,0.7138047138047138,0.8595736358302366,0.7016574585635359,0.6234544773323342
31,0.6726,0.6726,0.01,0.7330605983124521,0.6519592718296822,0.7036619718309859,0.5501618122977346,0.6666666666666666,0.6062874251497006,0.8106382978723404,0.6125848241826033,0.7263207996192289,0.6830357142857143,0.7201447527141134,0.7625698324022346,0.7701674277016742,0.5826771653543307,0.4877709838799333,0.5627065914835699,0.7441077441077442,0.8548797183649521,0.7569060773480663,0.6148370176095916
32,0.6745,0.6745,0.01,0.7496803886474047,0.6710891700092564,0.6899530516431925,0.540453074433657,0.6698113207547169,0.6167664670658682,0.8290780141843972,0.6033312769895126,0.7372679676344598,0.6517857142857143,0.7098914354644149,0.7849162011173184,0.7732115677321156,0.6141732283464567,0.46831573096164536,0.5955667898113941,0.7218855218855219,0.8517504400547624,0.7679558011049724,0.6161483701760959
33,0.6766,0.6766,0.01,0.7527486576323191,0.679728478864548,0.6984037558685446,0.5631067961165048,0.6842767295597484,0.6272455089820359,0.7929078014184398,0.6378778531770513,0.723940980485483,0.6830357142857143,0.7285886610373945,0.7513966480446927,0.7640791476407914,0.6535433070866141,0.5302946081156198,0.5529846393155746,0.7472502805836139,0.8482300019557989,0.7458563535911602,0.6058448857249906
34,0.6787,0.6787,0.01,0.7435438506775761,0.6670780623264425,0.7032863849765258,0.56957928802589,0.6886792452830188,0.6092814371257484,0.8276595744680851,0.6428130783466995,0.7367920038077106,0.6785714285714286,0.7288902291917974,0.7877094972067039,0.7772704211060375,0.5748031496062992,0.5233463035019456,0.5664009333074081,0.7245791245791245,0.8611382749853315,0.7016574585635359,0.6034095166729112
35,0.6791,0.6791,0.01,0.7619534645870621,0.687442147485344,0.7061032863849765,0.5339805825242718,0.6761006289308176,0.625748502994012,0.8262411347517731,0.5990129549660703,0.7329842931937173,0.6607142857142857,0.7231604342581424,0.7821229050279329,0.7818366311516997,0.5905511811023622,0.4613674263479711,0.5837060081664398,0.7400673400673401,0.8611382749853315,0.7237569060773481,0.629261895841139
36,0.6813,0.6813,0.01,0.7586295065200716,0.6775686516507251,0.6856338028169014,0.5792880258899676,0.6893081761006289,0.6122754491017964,0.824822695035461,0.6335595311536089,0.7472632079961923,0.6830357142857143,0.738238841978287,0.776536312849162,0.7823439878234398,0.5905511811023622,0.5086158977209561,0.5529846393155746,0.7333333333333333,0.8722863289653824,0.712707182320442,0.6230798051704758
37,0.6804,0.6804,0.01,0.7555612375351572,0.6843566800370257,0.7066666666666667,0.5501618122977346,0.6635220125786163,0.6167664670658682,0.8375886524822695,0.6249228871067243,0.737743931461209,0.6651785714285714,0.7141133896260555,0.7877094972067039,0.7848807711821411,0.6299212598425197,0.48249027237354086,0.6076220104997083,0.7407407407407407,0.8654410326618424,0.7237569060773481,0.6178343949044586
38,0.6819,0.6819,0.01,0.7691127588851956,0.6945387226164764,0.6955868544600939,0.5598705501618123,0.6987421383647798,0.6467065868263473,0.8241134751773049,0.6304750154225787,0.7372679676344598,0.6785714285714286,0.7379372738238842,0.776536312849162,0.7813292744799594,0.6456692913385826,0.508893829905503,0.585261520513319,0.747699214365881,0.8632896538235869,0.7348066298342542,0.6206444361183964
39,0.6848,0.6848,0.01,0.7588851956021477,0.6877506942301759,0.7162441314553991,0.5760517799352751,0.6943396226415094,0.6482035928143712,0.8212765957446808,0.6545342381246144,0.732032365540219,0.6785714285714286,0.7249698431845597,0.770949720670391,0.7843734145104008,0.6535433070866141,0.5400222345747637,0.5755395683453237,0.7510662177328844,0.8625073342460395,0.7569060773480663,0.6146496815286624
40,0.6863,0.6863,0.01,0.7818972129890054,0.7118173403270596,0.7014084507042253,0.5663430420711975,0.7031446540880503,0.6541916167664671,0.8333333333333334,0.6557680444170265,0.729176582579724,0.6785714285714286,0.735524728588661,0.7932960893854749,0.7950279046169457,0.6692913385826772,0.528349082823791,0.5817616177328407,0.7528619528619529,0.861920594562879,0.7458563535911602,0.5987261146496815
41,0.6853,0.6853,0.01,0.7647660444899003,0.6926874421474853,0.6967136150234742,0.5792880258899676,0.7025157232704402,0.6422155688622755,0.824822695035461,0.6421961752004935,0.7510709186101856,0.6830357142857143,0.7373341375150784,0.7793296089385475,0.7909690512430239,0.6299212598425197,0.5222345747637577,0.587400349990278,0.7468013468013468,0.8638763935067475,0.7182320441988951,0.6391907081303859
42,0.691,0.691,0.01,0.7629762209153669,0.6917618019129899,0.7166197183098592,0.5631067961165048,0.6849056603773584,0.6377245508982036,0.8368794326241135,0.6273904996915485,0.7548786292241789,0.6696428571428571,0.7331121833534379,0.7793296089385475,0.7965499746321664,0.6220472440944882,0.500277932184547,0.5969278631149135,0.7566778900112233,0.86993937023274,0.7403314917127072,0.6596103409516673
43,0.686,0.686,0.01,0.7665558680644337,0.7047207651959272,0.7115492957746479,0.56957928802589,0.6842767295597484,0.6497005988023952,0.8368794326241135,0.6446637877853177,0.7439314612089482,0.6830357142857143,0.732509047044632,0.7905027932960894,0.7965499746321664,0.6220472440944882,0.5225125069483046,0.5866225938168385,0.7557800224466891,0.878153725796988,0.7513812154696132,0.6116523042337955
44,0.6853,0.6853,0.01,0.769624137049348,0.7041036717062635,0.7072300469483568,0.5436893203883495,0.6672955974842767,0.6497005988023952,0.8531914893617021,0.6169031462060457,0.743455497382199,0.6517857142857143,0.7186369119420989,0.8016759776536313,0.7950279046169457,0.6141732283464567,0.490550305725403,0.6257048415321796,0.7510662177328844,0.8771758263250538,0.7348066298342542,0.6133383289621581
45,0.6925,0.6925,0.01,0.7581181283559192,0.6923788954026535,0.7053521126760564,0.5825242718446602,0.6937106918238993,0.6422155688622755,0.8411347517730496,0.6644046884639112,0.7548786292241789,0.6919642857142857,0.7340168878166465,0.7877094972067039,0.7894469812278031,0.6377952755905512,0.5580878265703169,0.5813727396461209,0.7414141414141414,0.8775669861138276,0.7348066298342542,0.6506182090670664
46,0.6922,0.6922,0.01,0.7870109946305293,0.7223079296513422,0.7072300469483568,0.5469255663430421,0.7050314465408805,0.6736526946107785,0.8411347517730496,0.6292412091301666,0.7486910994764397,0.6919642857142857,0.741254523522316,0.7960893854748603,0.791476407914764,0.6692913385826772,0.5036131183991106,0.5982889364184328,0.7488215488215488,0.8758067670643458,0.7348066298342542,0.6343199700262271
47,0.6937,0.6937,0.01,0.761697775504986,0.6923788954026535,0.728075117370892,0.5760517799352751,0.7213836477987421,0.6511976047904192,0.8347517730496454,0.6557680444170265,0.7544026653974298,0.7142857142857143,0.7593486127864898,0.7988826815642458,0.8001014713343481,0.6377952755905512,0.5316842690383546,0.5905113746840366,0.7584736251402918,0.8709172697046743,0.7624309392265194,0.6627950543274634
48,0.693,0.693,0.01,0.7872666837126054,0.7192224622030238,0.6937089201877934,0.5728155339805825,0.679874213836478,0.6706586826347305,0.8390070921985816,0.6600863664404688,0.7572584483579248,0.6785714285714286,0.7279855247285887,0.7793296089385475,0.7899543378995434,0.6692913385826772,0.537798777098388,0.6052887419793894,0.7598204264870931,0.8791316252689223,0.7458563535911602,0.6504308729861371
49,0.6938,0.6938,0.01,0.7760163641012529,0.7068805924097501,0.7183098591549296,0.56957928802589,0.6968553459119496,0.6467065868263473,0.8588652482269503,0.6329426280074029,0.7648738695859115,0.7098214285714286,0.7406513872135102,0.8156424581005587,0.7985794013191273,0.6535433070866141,0.5136186770428015,0.5969278631149135,0.747699214365881,0.8830432231566595,0.7237569060773481,0.6644810790558262
50,0.6935,0.6935,0.01,0.756583993863462,0.6760259179265659,0.7154929577464789,0.6051779935275081,0.7025157232704402,0.6392215568862275,0.8588652482269503,0.662553979025293,0.7667777248929082,0.7008928571428571,0.7427623642943305,0.8156424581005587,0.8041603247082699,0.6141732283464567,0.537520844913841,0.6006222049387517,0.7470258136924803,0.884999022100528,0.7182320441988951,0.65436493068565
51,0.6959,0.6959,0.01,0.7816415239069292,0.7124344338167232,0.692018779342723,0.5825242718446602,0.710691823899371,0.6616766467065869,0.8411347517730496,0.6582356570018507,0.7586863398381724,0.6964285714285714,0.7445717732207479,0.7988826815642458,0.8046676813800101,0.6614173228346457,0.5297387437465259,0.6031499125024304,0.7613916947250281,0.8758067670643458,0.7513812154696132,0.6564256275758711
52,0.6939,0.6939,0.01,0.7742265405267195,0.7007096575131132,0.7089201877934272,0.5501618122977346,0.6635220125786163,0.6452095808383234,0.8382978723404255,0.6101172115977791,0.7624940504521657,0.6741071428571429,0.7282870928829915,0.7821229050279329,0.7955352612886859,0.6535433070866141,0.4652584769316287,0.6159828893641843,0.7768799102132435,0.8910619988265206,0.7624309392265194,0.6878980891719745
53,0.6954,0.6954,0.01,0.7870109946305293,0.7176797284788645,0.7046009389671362,0.5728155339805825,0.6823899371069182,0.6526946107784432,0.851063829787234,0.6656384947563233,0.7534507377439315,0.7053571428571429,0.7373341375150784,0.8128491620111732,0.8122780314561137,0.6614173228346457,0.5447470817120622,0.5905113746840366,0.7578002244668911,0.8844122824173675,0.7182320441988951,0.6369426751592356
54,0.7013,0.7013,0.01,0.767067246228586,0.701018204257945,0.7124882629107981,0.5954692556634305,0.7031446540880503,0.6452095808383234,0.8262411347517731,0.6582356570018507,0.7629700142789148,0.71875,0.7539203860072377,0.7821229050279329,0.8036529680365296,0.6377952755905512,0.5497498610339078,0.608399766673148,0.7806958473625141,0.8750244474867983,0.7679558011049724,0.6819033345822405
55,0.6948,0.6948,0.01,0.789312196369215,0.7241592101203332,0.7123004694835681,0.5663430420711975,0.6767295597484276,0.6691616766467066,0.8468085106382979,0.6477483035163479,0.7629700142789148,0.7053571428571429,0.7291917973462002,0.7905027932960894,0.8132927447995941,0.6929133858267716,0.5141745414118954,0.6173439626677036,0.7679012345679013,0.8871504009387835,0.7624309392265194,0.664293742974897
56,0.6939,0.6939,0.01,0.7862439273843007,0.7068805924097501,0.6991549295774648,0.5825242718446602,0.6754716981132075,0.6616766467065869,0.8624113475177305,0.6687230104873535,0.7596382674916706,0.6830357142857143,0.732810615199035,0.8100558659217877,0.8143074581430746,0.6535433070866141,0.5439132851584213,0.614621816060665,0.7640852974186307,0.8871504009387835,0.7237569060773481,0.641251405020607
57,0.6994,0.6994,0.01,0.7742265405267195,0.7037951249614317,0.7261971830985916,0.5631067961165048,0.6761006289308176,0.6422155688622755,0.849645390070922,0.6421961752004935,0.7705854355069015,0.6964285714285714,0.729794933655006,0.7932960893854749,0.8082191780821918,0.6299212598425197,0.5119510839355197,0.6216216216216216,0.7701459034792368,0.889301779777039,0.7513812154696132,0.6775946047208692
58,0.6975,0.6975,0.01,0.7831756583993863,0.7074976858994138,0.7030985915492958,0.5728155339805825,0.6698113207547169,0.6511976047904192,0.8546099290780141,0.6520666255397902,0.777724892908139,0.6785714285714286,0.7288902291917974,0.7960893854748603,0.8041603247082699,0.6535433070866141,0.5205669816564759,0.6115107913669064,0.7499438832772166,0.8945824369254841,0.7071823204419889,0.6772199325590109
59,0.7025,0.7025,0.01,0.7724367169521862,0.7078062326442456,0.7203755868544601,0.5533980582524272,0.7012578616352201,0.6691616766467066,0.8659574468085106,0.6267735965453424,0.7624940504521657,0.7053571428571429,0.7539203860072377,0.8072625698324022,0.8285134449518011,0.6771653543307087,0.49861033907726515,0.641648843087692,0.7878787878787878,0.8816741638959515,0.7292817679558011,0.6667291120269764
60,0.7021,0.7021,0.01,0.7888008182050626,0.7287874112928109,0.7246948356807512,0.5631067961165048,0.6836477987421383,0.6766467065868264,0.874468085106383,0.6539173349784084,0.7601142313184198,0.6964285714285714,0.7424607961399277,0.8240223463687151,0.8305428716387621,0.6850393700787402,0.5266814897165092,0.6202605483181023,0.7647586980920315,0.889106199882652,0.7237569060773481,0.6479955039340577
61,0.7017,0.7017,0.01,0.7857325492201483,0.7235421166306696,0.7162441314553991,0.5436893203883495,0.6918238993710691,0.6721556886227545,0.8702127659574468,0.6255397902529303,0.7705854355069015,0.6875,0.7448733413751508,0.8184357541899442,0.8300355149670218,0.6692913385826772,0.49666481378543637,0.650009721952168,0.7728395061728395,0.8861725014668492,0.7182320441988951,0.6569876358186587
62,0.7011,0.7011,0.01,0.7581181283559192,0.687442147485344,0.7271361502347418,0.598705501618123,0.6874213836477987,0.6541916167664671,0.8553191489361702,0.6533004318322023,0.7758210376011423,0.7008928571428571,0.7445717732207479,0.8156424581005587,0.8203957382039574,0.6299212598425197,0.5366870483602001,0.6328990861364963,0.7741863075196409,0.8900840993545863,0.7348066298342542,0.6860247283626827
63,0.7015,0.7015,0.01,0.7967271797494248,0.7278617710583153,0.7218779342723005,0.5857605177993528,0.6893081761006289,0.6811377245508982,0.8546099290780141,0.649599012954966,0.760590195145169,0.6875,0.7430639324487334,0.8072625698324022,0.8178589548452562,0.6929133858267716,0.5275152862701501,0.6035387905891503,0.7744107744107744,0.8830432231566595,0.7348066298342542,0.6461221431247658
64,0.7069,0.7069,0.01,0.7847097928918435,0.7260104905893243,0.7106103286384976,0.5663430420711975,0.6893081761006289,0.6796407185628742,0.8588652482269503,0.6440468846391116,0.7639219419324131,0.6741071428571429,0.741556091676719,0.8016759776536313,0.8209030948756976,0.6614173228346457,0.519733185102835,0.6406766478708925,0.7784511784511785,0.8855857617836886,0.7237569060773481,0.683402023229674
65,0.7024,0.7024,0.01,0.7793403221682434,0.7053378586855908,0.7333333333333333,0.5825242718446602,0.6855345911949685,0.6646706586826348,0.8425531914893617,0.6600863664404688,0.7643979057591623,0.6830357142857143,0.7400482509047045,0.7877094972067039,0.8178589548452562,0.6535433070866141,0.5339077265147304,0.6097608399766673,0.7894500561167228,0.8879327205163309,0.7624309392265194,0.6719745222929936
66,0.7065,0.7065,0.01,0.7808744566607005,0.7145942610305461,0.7316431924882629,0.6116504854368932,0.7031446540880503,0.6751497005988024,0.874468085106383,0.6681061073411474,0.7567824845311756,0.6964285714285714,0.7533172496984318,0.8184357541899442,0.8203957382039574,0.6692913385826772,0.5528071150639244,0.6247326463153802,0.7719416386083052,0.882260903579112,0.7237569060773481,0.641251405020607
67,0.7027,0.7027,0.01,0.7852211710559959,0.7078062326442456,0.7231924882629108,0.5728155339805825,0.6943396226415094,0.6721556886227545,0.8673758865248227,0.661937075879087,0.7739171822941456,0.7008928571428571,0.7536188178528347,0.8072625698324022,0.8254693049213597,0.7007874015748031,0.528071150639244,0.6214271825782617,0.7717171717171717,0.8898885194601995,0.712707182320442,0.6704758336455602
68,0.7036,0.7036,0.01,0.7847097928918435,0.7096575131132367,0.7111737089201878,0.5728155339805825,0.6993710691823899,0.6796407185628742,0.8489361702127659,0.6607032695866749,0.7696335078534031,0.6919642857142857,0.7548250904704463,0.8016759776536313,0.8163368848300355,0.6771653543307087,0.5308504724847137,0.6163717674509042,0.7757575757575758,0.8887150400938784,0.7292817679558011,0.6897714499812664
69,0.7035,0.7035,0.01,0.7941702889286627,0.7278617710583153,0.7143661971830986,0.5566343042071198,0.6773584905660377,0.6931137724550899,0.8709219858156029,0.6434299814929056,0.7696335078534031,0.6741071428571429,0.7370325693606755,0.8100558659217877,0.832572298325723,0.6614173228346457,0.5036131183991106,0.6597316741201633,0.7815937149270482,0.8885194601994915,0.7569060773480663,0.6554889471712252
70,0.7064,0.7064,0.01,0.7849654819739197,0.714902807775378,0.7173708920187793,0.5857605177993528,0.6698113207547169,0.6661676646706587,0.8524822695035461,0.6699568167797656,0.7753450737743931,0.6919642857142857,0.7306996381182147,0.7905027932960894,0.8244545915778793,0.6614173228346457,0.547248471372985,0.6076220104997083,0.7775533108866443,0.8977117152356737,0.7513812154696132,0.6875234170101161
