round,global_acc,per_client_gen_acc,lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
31,0.6698,0.6698,0.01,0.7351061109690616,0.6528849120641778,0.7023474178403756,0.5080906148867314,0.6610062893081761,0.5898203592814372,0.8,0.6138186304750154,0.7258448357924798,0.6919642857142857,0.7138118214716526,0.7569832402234636,0.763064434297311,0.5590551181102362,0.46748193440800445,0.5634843476570095,0.7378226711560045,0.8595736358302366,0.7513812154696132,0.5916073435743724
32,0.6794,0.6794,0.01,0.7458450524162619,0.6686207960506017,0.6967136150234742,0.5145631067961165,0.6874213836477987,0.6092814371257484,0.823404255319149,0.6008636644046884,0.7372679676344598,0.6785714285714286,0.7343184559710495,0.776536312849162,0.7635717909690513,0.6062992125984252,0.462479155086159,0.5891503013805172,0.7290684624017957,0.8497946411108938,0.7292817679558011,0.6206444361183964
33,0.6777,0.6777,0.01,0.7560726156993096,0.6825053995680346,0.7047887323943662,0.5598705501618123,0.679874213836478,0.6092814371257484,0.8134751773049645,0.634793337446021,0.7287006187529748,0.6919642857142857,0.7219541616405307,0.7625698324022346,0.7686453576864536,0.6062992125984252,0.5022234574763758,0.5574567373128524,0.726374859708193,0.8539018188930177,0.7071823204419889,0.6139003372049456
34,0.6738,0.6738,0.01,0.7432881615954998,0.660290033940142,0.7015962441314554,0.56957928802589,0.660377358490566,0.6047904191616766,0.8319148936170213,0.6446637877853177,0.746311280342694,0.6785714285714286,0.7159227985524729,0.7877094972067039,0.7691527143581938,0.5433070866141733,0.5261256253474152,0.550068053665176,0.7261503928170595,0.8685703109720321,0.7071823204419889,0.616335706257025
35,0.6777,0.6777,0.01,0.7507031449757096,0.6698549830299291,0.7183098591549296,0.4886731391585761,0.6893081761006289,0.6152694610778443,0.8120567375886525,0.608266502159161,0.7367920038077106,0.6785714285714286,0.7364294330518697,0.7486033519553073,0.7757483510908169,0.5826771653543307,0.4571984435797665,0.5735951779117247,0.7521885521885522,0.8609426950909447,0.7292817679558011,0.6253278381416261
36,0.6824,0.6824,0.01,0.769624137049348,0.6923788954026535,0.6963380281690141,0.5501618122977346,0.6993710691823899,0.6287425149700598,0.8148936170212766,0.6310919185687847,0.7386958591147073,0.6830357142857143,0.7463811821471653,0.7653631284916201,0.763064434297311,0.6062992125984252,0.5008337965536409,0.5595955667898114,0.7371492704826038,0.8664189321337766,0.7071823204419889,0.6204571000374672
37,0.6795,0.6795,0.01,0.7430324725134236,0.6578216599814872,0.704037558685446,0.5372168284789643,0.6779874213836478,0.5973053892215568,0.8418439716312057,0.6267735965453424,0.7524988100904332,0.6696428571428571,0.7282870928829915,0.7905027932960894,0.7803145611364789,0.5748031496062992,0.49416342412451364,0.6173439626677036,0.7313131313131314,0.8689614707608058,0.6850828729281768,0.6176470588235294
38,0.6826,0.6826,0.01,0.7739708514446433,0.6951558161061401,0.6953990610328639,0.517799352750809,0.689937106918239,0.6511976047904192,0.8184397163120567,0.6224552745219001,0.737743931461209,0.6785714285714286,0.7364294330518697,0.7793296089385475,0.7721968543886352,0.6456692913385826,0.481100611450806,0.5839004472097997,0.7530864197530864,0.8689614707608058,0.7348066298342542,0.6223304608467591
39,0.6845,0.6845,0.01,0.7652774226540526,0.6917618019129899,0.7211267605633803,0.5533980582524272,0.689937106918239,0.6377245508982036,0.8283687943262411,0.6280074028377545,0.7367920038077106,0.6651785714285714,0.7349215922798552,0.7597765363128491,0.7823439878234398,0.6299212598425197,0.5080600333518621,0.6025665953723508,0.7562289562289563,0.8585957363583023,0.7292817679558011,0.6112776320719371
40,0.6865,0.6865,0.01,0.776272053183329,0.7007096575131132,0.704225352112676,0.5566343042071198,0.7044025157232704,0.6482035928143712,0.823404255319149,0.6428130783466995,0.7401237505949548,0.6875,0.746984318455971,0.7737430167597765,0.7879249112125825,0.6062992125984252,0.5222345747637577,0.570873031304686,0.7470258136924803,0.8666145120281635,0.7292817679558011,0.627201198950918
41,0.6828,0.6828,0.01,0.7760163641012529,0.6945387226164764,0.6967136150234742,0.511326860841424,0.6974842767295597,0.6422155688622755,0.8304964539007093,0.621838371375694,0.7586863398381724,0.6830357142857143,0.7367310012062727,0.7849162011173184,0.7681380010147133,0.6141732283464567,0.4847137298499166,0.610344157106747,0.7389450056116723,0.8654410326618424,0.712707182320442,0.6367553390783065
42,0.6918,0.6918,0.01,0.767067246228586,0.6846652267818575,0.7196244131455399,0.5566343042071198,0.6836477987421383,0.6422155688622755,0.8333333333333334,0.6545342381246144,0.7572584483579248,0.6830357142857143,0.7306996381182147,0.7905027932960894,0.7803145611364789,0.5905511811023622,0.5294608115619789,0.5823449348629205,0.7371492704826038,0.8711128495990612,0.7016574585635359,0.6549269389284376
43,0.6864,0.6864,0.01,0.780107389414472,0.7041036717062635,0.7083568075117371,0.5210355987055016,0.6792452830188679,0.6586826347305389,0.8432624113475178,0.6502159161011721,0.7444074250356972,0.6964285714285714,0.7273823884197829,0.8044692737430168,0.8051750380517504,0.6141732283464567,0.5225125069483046,0.5953723507680342,0.7557800224466891,0.8750244474867983,0.7292817679558011,0.6127763207193706
44,0.6892,0.6892,0.01,0.7836870365635388,0.710891700092564,0.7215023474178404,0.4886731391585761,0.6855345911949685,0.6676646706586826,0.8524822695035461,0.6125848241826033,0.7363160399809614,0.6651785714285714,0.7261761158021713,0.7877094972067039,0.793505834601725,0.6141732283464567,0.4708171206225681,0.6303713785728174,0.7595959595959596,0.8763935067475064,0.7348066298342542,0.6097789434245036
45,0.6938,0.6938,0.01,0.7668115571465098,0.6880592409750077,0.7141784037558685,0.56957928802589,0.7031446540880503,0.6586826347305389,0.8361702127659575,0.662553979025293,0.7482151356496907,0.7142857142857143,0.7481905910735827,0.7793296089385475,0.7955352612886859,0.6141732283464567,0.5539188438021123,0.5815671786894808,0.7506172839506173,0.8705261099159006,0.7237569060773481,0.6440614462345448
46,0.6922,0.6922,0.01,0.7949373561748914,0.7260104905893243,0.7021596244131455,0.5307443365695793,0.6955974842767295,0.6811377245508982,0.826950354609929,0.6366440468846392,0.7529747739171823,0.6830357142857143,0.7445717732207479,0.7849162011173184,0.7787924911212583,0.6377952755905512,0.5108393551973318,0.5940112774645149,0.7479236812570146,0.8738509681204772,0.7292817679558011,0.645372798801049
47,0.6926,0.6926,0.01,0.7790846330861673,0.6945387226164764,0.7205633802816901,0.5307443365695793,0.7226415094339622,0.6736526946107785,0.8326241134751773,0.6452806909315237,0.7643979057591623,0.6830357142857143,0.767490952955368,0.7960893854748603,0.7904616945712836,0.6299212598425197,0.5086158977209561,0.5792339101691619,0.7411896745230079,0.8722863289653824,0.7071823204419889,0.6579243162233046
48,0.693,0.693,0.01,0.7921247762720531,0.7223079296513422,0.7070422535211267,0.5275080906148867,0.6716981132075471,0.6766467065868264,0.8368794326241135,0.6434299814929056,0.7539267015706806,0.6875,0.7279855247285887,0.7821229050279329,0.7884322678843226,0.6377952755905512,0.5038910505836576,0.6342601594400156,0.7640852974186307,0.8720907490709955,0.7403314917127072,0.6376920194829524
49,0.6917,0.6917,0.01,0.7824085911531578,0.7112002468373959,0.7168075117370892,0.5275080906148867,0.6949685534591195,0.6766467065868264,0.8375886524822695,0.6440468846391116,0.7686815801999048,0.7053571428571429,0.741254523522316,0.7821229050279329,0.7858954845256215,0.6299212598425197,0.5097276264591439,0.6015944001555512,0.7512906846240179,0.885194601994915,0.7182320441988951,0.6641064068939678
50,0.6887,0.6887,0.01,0.7686013807210432,0.6883677877198395,0.7136150234741784,0.5598705501618123,0.6911949685534591,0.6616766467065869,0.849645390070922,0.6674892041949414,0.7624940504521657,0.6964285714285714,0.7403498190591074,0.8072625698324022,0.7950279046169457,0.6220472440944882,0.5322401334074486,0.614621816060665,0.7474747474747475,0.8791316252689223,0.712707182320442,0.6489321843387036
51,0.6919,0.6919,0.01,0.7790846330861673,0.7065720456649183,0.7258215962441315,0.5469255663430421,0.7194968553459119,0.6856287425149701,0.8446808510638298,0.6483652066625539,0.7586863398381724,0.7098214285714286,0.7566344993968637,0.7988826815642458,0.7980720446473871,0.6377952755905512,0.5136186770428015,0.6099552790200272,0.7512906846240179,0.8691570506551927,0.7292817679558011,0.6524915698763581
52,0.6942,0.6942,0.01,0.7857325492201483,0.7139771675408825,0.7087323943661972,0.517799352750809,0.6823899371069182,0.6751497005988024,0.8113475177304964,0.6298581122763726,0.7624940504521657,0.6830357142857143,0.7352231604342582,0.7737430167597765,0.7864028411973617,0.6614173228346457,0.490272373540856,0.593816838421155,0.7759820426487093,0.8869548210443966,0.7458563535911602,0.6847133757961783
53,0.6942,0.6942,0.01,0.7824085911531578,0.7056464054304227,0.7025352112676057,0.5663430420711975,0.6949685534591195,0.6691616766467066,0.8347517730496454,0.6551511412708205,0.7596382674916706,0.6875,0.7454764776839565,0.7877094972067039,0.7985794013191273,0.6456692913385826,0.5175097276264592,0.6163717674509042,0.7679012345679013,0.8812830041071777,0.7458563535911602,0.6408767328587486
54,0.6983,0.6983,0.01,0.770902582459729,0.6883677877198395,0.7190610328638498,0.5533980582524272,0.710691823899371,0.6781437125748503,0.824822695035461,0.661937075879087,0.763445978105664,0.7366071428571429,0.7596501809408926,0.7960893854748603,0.8006088280060882,0.6456692913385826,0.5233463035019456,0.5977056192883531,0.778675645342312,0.8830432231566595,0.7513812154696132,0.6697264893218434
55,0.6954,0.6954,0.01,0.7900792636154437,0.7201481024375193,0.6991549295774648,0.5533980582524272,0.7037735849056603,0.6826347305389222,0.8368794326241135,0.6607032695866749,0.7710613993336506,0.6964285714285714,0.7518094089264173,0.7905027932960894,0.8072044647387113,0.6692913385826772,0.5222345747637577,0.6173439626677036,0.7744107744107744,0.8834343829454332,0.7679558011049724,0.6532409142000749
56,0.6949,0.6949,0.01,0.7803630784965482,0.7170626349892009,0.732018779342723,0.5501618122977346,0.6949685534591195,0.6766467065868264,0.8418439716312057,0.6483652066625539,0.7572584483579248,0.6830357142857143,0.7379372738238842,0.7905027932960894,0.8163368848300355,0.6535433070866141,0.5161200667037243,0.6410655259576122,0.7818181818181819,0.8705261099159006,0.7790055248618785,0.6444361183964031
57,0.6973,0.6973,0.01,0.7831756583993863,0.7078062326442456,0.7053521126760564,0.5663430420711975,0.70062893081761,0.655688622754491,0.8326241134751773,0.6767427513880321,0.7639219419324131,0.7008928571428571,0.753015681544029,0.7932960893854749,0.7894469812278031,0.6299212598425197,0.5522512506948305,0.5887614232937974,0.7672278338945006,0.8879327205163309,0.7569060773480663,0.6624203821656051
58,0.6967,0.6967,0.01,0.7967271797494248,0.7297130515273064,0.708169014084507,0.5792880258899676,0.6962264150943396,0.6826347305389222,0.8453900709219858,0.6650215916101172,0.7743931461208948,0.6785714285714286,0.741254523522316,0.8072625698324022,0.8051750380517504,0.6535433070866141,0.5397443023902168,0.5975111802449932,0.7544332210998878,0.89047525914336,0.7348066298342542,0.672349194454852
59,0.6973,0.6973,0.01,0.7698798261314241,0.7028694847269361,0.735962441314554,0.5210355987055016,0.7289308176100628,0.6661676646706587,0.85177304964539,0.6372609500308452,0.7653498334126606,0.7366071428571429,0.76145958986731,0.8212290502793296,0.8163368848300355,0.6535433070866141,0.5,0.6410655259576122,0.778675645342312,0.8742421279092509,0.7403314917127072,0.6549269389284376
60,0.7006,0.7006,0.01,0.7877780618767579,0.7260104905893243,0.7132394366197183,0.5792880258899676,0.6962264150943396,0.6811377245508982,0.8312056737588652,0.6804441702652684,0.760590195145169,0.7098214285714286,0.7475874547647768,0.7932960893854749,0.8158295281582952,0.6535433070866141,0.5536409116175653,0.6004277658953918,0.7822671156004489,0.885194601994915,0.7569060773480663,0.6618583739228175
61,0.7002,0.7002,0.01,0.7882894400409103,0.7244677568651651,0.7308920187793427,0.5275080906148867,0.6987421383647798,0.6961077844311377,0.85177304964539,0.6391116594694632,0.7548786292241789,0.7008928571428571,0.7521109770808203,0.8072625698324022,0.8280060882800608,0.6535433070866141,0.4974986103390773,0.6432043554345712,0.7815937149270482,0.8758067670643458,0.7569060773480663,0.6416260771824653
62,0.6962,0.6962,0.01,0.7716696497059575,0.697315643319963,0.7235680751173709,0.56957928802589,0.7220125786163522,0.6721556886227545,0.8524822695035461,0.6736582356570019,0.7648738695859115,0.7366071428571429,0.7647768395657418,0.8212290502793296,0.8188736681887366,0.6299212598425197,0.5419677598665925,0.6157884503208244,0.7703703703703704,0.8808918443184041,0.7569060773480663,0.6569876358186587
63,0.6972,0.6972,0.01,0.7949373561748914,0.7145942610305461,0.7235680751173709,0.5372168284789643,0.6867924528301886,0.6751497005988024,0.8411347517730496,0.6483652066625539,0.7701094716801523,0.6964285714285714,0.7346200241254524,0.7960893854748603,0.8077118214104515,0.6771653543307087,0.5147304057809894,0.6140384989305853,0.7762065095398428,0.8943868570310972,0.7679558011049724,0.6648557512176845
64,0.7025,0.7025,0.01,0.7888008182050626,0.7287874112928109,0.7036619718309859,0.5598705501618123,0.6949685534591195,0.6946107784431138,0.8475177304964538,0.6607032695866749,0.7610661589719181,0.7053571428571429,0.7409529553679132,0.7932960893854749,0.8158295281582952,0.6771653543307087,0.5305725403001668,0.6340657203966557,0.7898989898989899,0.8859769215724623,0.7513812154696132,0.6734732109404271
65,0.7058,0.7058,0.01,0.7783175658399386,0.7065720456649183,0.7430985915492958,0.5728155339805825,0.6974842767295597,0.6721556886227545,0.850354609929078,0.6736582356570019,0.7586863398381724,0.7142857142857143,0.753015681544029,0.8128491620111732,0.8178589548452562,0.6377952755905512,0.5497498610339078,0.635232354656815,0.7894500561167228,0.8832388030510464,0.7513812154696132,0.6646684151367553
66,0.7046,0.7046,0.01,0.7959601125031961,0.7281703178031472,0.732018779342723,0.5566343042071198,0.7075471698113207,0.688622754491018,0.8581560283687943,0.661937075879087,0.7510709186101856,0.7053571428571429,0.7509047044632087,0.8128491620111732,0.8168442415017757,0.6614173228346457,0.5327959977765425,0.6467042582150496,0.7809203142536476,0.8818697437903383,0.7569060773480663,0.6423754215061821
67,0.7008,0.7008,0.01,0.7980056251598057,0.7309472385066338,0.7310798122065728,0.5760517799352751,0.7031446540880503,0.6961077844311377,0.8574468085106383,0.6742751388032079,0.7453593526891956,0.7142857142857143,0.7554282267792521,0.8184357541899442,0.8143074581430746,0.6535433070866141,0.5525291828793775,0.6140384989305853,0.7638608305274972,0.8873459808331704,0.7458563535911602,0.6506182090670664
68,0.7026,0.7026,0.01,0.7862439273843007,0.7155199012650416,0.7292018779342723,0.5501618122977346,0.6955974842767295,0.6616766467065869,0.850354609929078,0.6693399136335595,0.772013326987149,0.6875,0.7460796139927623,0.8072625698324022,0.817351598173516,0.6141732283464567,0.5344635908838243,0.6179272797977834,0.7802469135802469,0.8938001173479366,0.7403314917127072,0.6832146871487449
69,0.703,0.703,0.01,0.7882894400409103,0.7238506633755014,0.7312676056338028,0.5792880258899676,0.6861635220125786,0.6811377245508982,0.8546099290780141,0.6668723010487353,0.7586863398381724,0.6741071428571429,0.7475874547647768,0.8072625698324022,0.8117706747843734,0.6535433070866141,0.5439132851584213,0.6295936223993778,0.7737373737373737,0.8928222178760024,0.7292817679558011,0.658298988385163
70,0.7093,0.7093,0.01,0.7928918435182818,0.7263190373341561,0.740093896713615,0.5825242718446602,0.6880503144654088,0.6811377245508982,0.8581560283687943,0.6724244293645898,0.7510709186101856,0.6741071428571429,0.741556091676719,0.8044692737430168,0.8244545915778793,0.6614173228346457,0.557254030016676,0.6222049387517014,0.7860830527497195,0.8838255427342069,0.7513812154696132,0.6719745222929936
