round,flagged_count,flagged_layer3_count,flagged_layer4_count,flagged_client_ids,flagged_layer3_ids,flagged_layer4_ids,global_acc
160,0,0,0,,,,0.5831
161,0,0,0,,,,0.5791
162,0,0,0,,,,0.5814
163,0,0,0,,,,0.5732
164,0,0,0,,,,0.5854
165,0,0,0,,,,0.5817
166,0,0,0,,,,0.5855
167,0,0,0,,,,0.5812
168,0,0,0,,,,0.5779
169,0,0,0,,,,0.5929
170,0,0,0,,,,0.5635
171,0,0,0,,,,0.5909
172,0,0,0,,,,0.5888
173,0,0,0,,,,0.5718
174,0,0,0,,,,0.5809
175,0,0,0,,,,0.5772
176,0,0,0,,,,0.5769
177,0,0,0,,,,0.5818
178,0,0,0,,,,0.5799
179,0,0,0,,,,0.5686
180,0,0,0,,,,0.582
181,0,0,0,,,,0.5759
182,0,0,0,,,,0.577
183,0,0,0,,,,0.5832
184,0,0,0,,,,0.5794
185,0,0,0,,,,0.5802
186,0,0,0,,,,0.5799
187,0,0,0,,,,0.5777
188,0,0,0,,,,0.5777
189,0,0,0,,,,0.5827
190,0,0,0,,,,0.5721
191,0,0,0,,,,0.5785
192,0,0,0,,,,0.5786
193,0,0,0,,,,0.5826
194,0,0,0,,,,0.5779
195,0,0,0,,,,0.5855
196,0,0,0,,,,0.5747
197,0,0,0,,,,0.5887
198,0,0,0,,,,0.5791
199,0,0,0,,,,0.5869
