round,global_acc,per_client_gen_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19,hybrid_c00,hybrid_c01,hybrid_c02,hybrid_c03,hybrid_c04,hybrid_c05,hybrid_c06,hybrid_c07,hybrid_c08,hybrid_c09,hybrid_c10,hybrid_c11,hybrid_c12,hybrid_c13,hybrid_c14,hybrid_c15,hybrid_c16,hybrid_c17,hybrid_c18,hybrid_c19
10,0.5493,0.5493,0.6251598056762976,0.5199012650416538,0.6097652582159624,0.35275080906148865,0.4987421383647799,0.45808383233532934,0.7049645390070922,0.4571252313386798,0.6358876725368872,0.53125,0.5639324487334137,0.7011173184357542,0.6128868594622019,0.3937007874015748,0.2748749305169539,0.47151468014777365,0.547699214365881,0.7979659690983767,0.5359116022099447,0.44342450355938556,0.6251598056762976,0.5199012650416538,0.6097652582159624,0.35275080906148865,0.4987421383647799,0.45808383233532934,0.7049645390070922,0.4571252313386798,0.6358876725368872,0.53125,0.5639324487334137,0.7011173184357542,0.6128868594622019,0.3937007874015748,0.2748749305169539,0.47151468014777365,0.547699214365881,0.7979659690983767,0.5359116022099447,0.44342450355938556
11,0.56,0.56,0.6356430580414216,0.5211354520209812,0.6125821596244131,0.42071197411003236,0.5150943396226415,0.4805389221556886,0.7425531914893617,0.49784083898827886,0.6601618277010948,0.5669642857142857,0.5765983112183354,0.7430167597765364,0.6341958396752917,0.3937007874015748,0.3321289605336298,0.47093136301769395,0.5445566778900113,0.8042245257187561,0.5248618784530387,0.46234544773323344,0.6356430580414216,0.5211354520209812,0.6125821596244131,0.42071197411003236,0.5150943396226415,0.4805389221556886,0.7425531914893617,0.49784083898827886,0.6601618277010948,0.5669642857142857,0.5765983112183354,0.7430167597765364,0.6341958396752917,0.3937007874015748,0.3321289605336298,0.47093136301769395,0.5445566778900113,0.8042245257187561,0.5248618784530387,0.46234544773323344
12,0.5761,0.5761,0.655842495525441,0.5581610614008022,0.6264788732394366,0.44660194174757284,0.5320754716981132,0.49101796407185627,0.7226950354609929,0.5052436767427514,0.6501665873393622,0.5535714285714286,0.5943908323281062,0.723463687150838,0.6458650431253171,0.44881889763779526,0.3479710950528071,0.4794866809255299,0.5723905723905723,0.8040289458243692,0.56353591160221,0.47358561258898463,0.655842495525441,0.5581610614008022,0.6264788732394366,0.44660194174757284,0.5320754716981132,0.49101796407185627,0.7226950354609929,0.5052436767427514,0.6501665873393622,0.5535714285714286,0.5943908323281062,0.723463687150838,0.6458650431253171,0.44881889763779526,0.3479710950528071,0.4794866809255299,0.5723905723905723,0.8040289458243692,0.56353591160221,0.47358561258898463
13,0.5704,0.5704,0.6241370493479929,0.4998457266275841,0.6105164319248826,0.4077669902912621,0.5522012578616352,0.47604790419161674,0.7177304964539007,0.4824182603331277,0.6853879105188005,0.59375,0.6182147165259348,0.7206703910614525,0.6605783866057838,0.3779527559055118,0.3023902167871039,0.4551818005055415,0.6089786756453424,0.8202620770584784,0.569060773480663,0.5176095916073435,0.6241370493479929,0.4998457266275841,0.6105164319248826,0.4077669902912621,0.5522012578616352,0.47604790419161674,0.7177304964539007,0.4824182603331277,0.6853879105188005,0.59375,0.6182147165259348,0.7206703910614525,0.6605783866057838,0.3779527559055118,0.3023902167871039,0.4551818005055415,0.6089786756453424,0.8202620770584784,0.569060773480663,0.5176095916073435
14,0.593,0.593,0.6678598823830223,0.564640543042271,0.6507042253521127,0.44336569579288027,0.580503144654088,0.5254491017964071,0.7560283687943262,0.4984577421344849,0.6715849595430747,0.6071428571428571,0.6360072376357057,0.7486033519553073,0.6661593099949265,0.4566929133858268,0.339911061700945,0.4855142912696869,0.5887766554433221,0.8149814199100333,0.5911602209944752,0.5033720494567253,0.6678598823830223,0.564640543042271,0.6507042253521127,0.44336569579288027,0.580503144654088,0.5254491017964071,0.7560283687943262,0.4984577421344849,0.6715849595430747,0.6071428571428571,0.6360072376357057,0.7486033519553073,0.6661593099949265,0.4566929133858268,0.339911061700945,0.4855142912696869,0.5887766554433221,0.8149814199100333,0.5911602209944752,0.5033720494567253
15,0.5921,0.5921,0.6560981846075172,0.5418080839247146,0.6084507042253521,0.49514563106796117,0.5911949685534591,0.49850299401197606,0.7333333333333333,0.5416409623689081,0.694907187053784,0.59375,0.6411338962605548,0.729050279329609,0.665144596651446,0.4645669291338583,0.38632573652028906,0.44643204355434574,0.5993265993265994,0.8282808527283395,0.574585635359116,0.5445859872611465,0.6560981846075172,0.5418080839247146,0.6084507042253521,0.49514563106796117,0.5911949685534591,0.49850299401197606,0.7333333333333333,0.5416409623689081,0.694907187053784,0.59375,0.6411338962605548,0.729050279329609,0.665144596651446,0.4645669291338583,0.38632573652028906,0.44643204355434574,0.5993265993265994,0.8282808527283395,0.574585635359116,0.5445859872611465
16,0.602,0.602,0.667604193300946,0.5708114779389077,0.6454460093896713,0.47896440129449835,0.5861635220125786,0.5104790419161677,0.7439716312056738,0.5428747686613201,0.6977629700142789,0.6205357142857143,0.6366103739445115,0.7541899441340782,0.6529680365296804,0.4566929133858268,0.4018899388549194,0.4668481431071359,0.5968574635241302,0.8312145511441423,0.574585635359116,0.5657549644061446,0.667604193300946,0.5708114779389077,0.6454460093896713,0.47896440129449835,0.5861635220125786,0.5104790419161677,0.7439716312056738,0.5428747686613201,0.6977629700142789,0.6205357142857143,0.6366103739445115,0.7541899441340782,0.6529680365296804,0.4566929133858268,0.4018899388549194,0.4668481431071359,0.5968574635241302,0.8312145511441423,0.574585635359116,0.5657549644061446
17,0.6112,0.6112,0.6944515469189466,0.5988892317186054,0.6617840375586854,0.49838187702265374,0.6157232704402515,0.5464071856287425,0.7567375886524823,0.5317705120296113,0.6910994764397905,0.6383928571428571,0.6592279855247286,0.7569832402234636,0.6742770167427702,0.5039370078740157,0.4030016675931073,0.4952362434376823,0.6166105499438833,0.8243692548406024,0.6187845303867403,0.5545147995503934,0.6944515469189466,0.5988892317186054,0.6617840375586854,0.49838187702265374,0.6157232704402515,0.5464071856287425,0.7567375886524823,0.5317705120296113,0.6910994764397905,0.6383928571428571,0.6592279855247286,0.7569832402234636,0.6742770167427702,0.5039370078740157,0.4030016675931073,0.4952362434376823,0.6166105499438833,0.8243692548406024,0.6187845303867403,0.5545147995503934
18,0.619,0.619,0.6906162106878037,0.5967294045047825,0.6638497652582159,0.517799352750809,0.6012578616352201,0.5419161676646707,0.7631205673758865,0.5681677976557681,0.7006187529747739,0.6339285714285714,0.6586248492159228,0.7653631284916201,0.6960933536276002,0.5039370078740157,0.4499722067815453,0.47773672953529067,0.6359147025813693,0.830432231566595,0.6243093922651933,0.5582615211689771,0.6906162106878037,0.5967294045047825,0.6638497652582159,0.517799352750809,0.6012578616352201,0.5419161676646707,0.7631205673758865,0.5681677976557681,0.7006187529747739,0.6339285714285714,0.6586248492159228,0.7653631284916201,0.6960933536276002,0.5039370078740157,0.4499722067815453,0.47773672953529067,0.6359147025813693,0.830432231566595,0.6243093922651933,0.5582615211689771
19,0.6235,0.6235,0.6852467399642035,0.5883986423943227,0.6492018779342723,0.5663430420711975,0.5880503144654088,0.5329341317365269,0.7524822695035461,0.5829734731647132,0.7044264635887673,0.6339285714285714,0.6550060313630881,0.7541899441340782,0.6976154236428209,0.48031496062992124,0.46831573096164536,0.4779311685786506,0.6682379349046016,0.8407979659690984,0.6740331491712708,0.5678156612963656,0.6852467399642035,0.5883986423943227,0.6492018779342723,0.5663430420711975,0.5880503144654088,0.5329341317365269,0.7524822695035461,0.5829734731647132,0.7044264635887673,0.6339285714285714,0.6550060313630881,0.7541899441340782,0.6976154236428209,0.48031496062992124,0.46831573096164536,0.4779311685786506,0.6682379349046016,0.8407979659690984,0.6740331491712708,0.5678156612963656
20,0.6344,0.6344,0.7228330350294042,0.6331379203949399,0.6621596244131456,0.5145631067961165,0.6660377358490566,0.5973053892215568,0.7602836879432624,0.5508945095619988,0.6901475487862923,0.6919642857142857,0.7141133896260555,0.7541899441340782,0.7077625570776256,0.5748031496062992,0.4188438021122846,0.5207077581178301,0.6747474747474748,0.8230001955798943,0.6795580110497238,0.5666916448107906,0.7228330350294042,0.6331379203949399,0.6621596244131456,0.5145631067961165,0.6660377358490566,0.5973053892215568,0.7602836879432624,0.5508945095619988,0.6901475487862923,0.6919642857142857,0.7141133896260555,0.7541899441340782,0.7077625570776256,0.5748031496062992,0.4188438021122846,0.5207077581178301,0.6747474747474748,0.8230001955798943,0.6795580110497238,0.5666916448107906
21,0.6341,0.6341,0.702889286627461,0.6081456340635606,0.6668544600938967,0.540453074433657,0.6119496855345912,0.5568862275449101,0.7581560283687944,0.6002467612584824,0.7134697762970015,0.65625,0.6830518697225573,0.7597765363128491,0.7026889903602233,0.5196850393700787,0.471650917176209,0.4901808283103247,0.6626262626262627,0.8460786231175436,0.6629834254143646,0.5844885724990633,0.702889286627461,0.6081456340635606,0.6668544600938967,0.540453074433657,0.6119496855345912,0.5568862275449101,0.7581560283687944,0.6002467612584824,0.7134697762970015,0.65625,0.6830518697225573,0.7597765363128491,0.7026889903602233,0.5196850393700787,0.471650917176209,0.4901808283103247,0.6626262626262627,0.8460786231175436,0.6629834254143646,0.5844885724990633
22,0.6413,0.6413,0.7023779084633086,0.6075285405738969,0.6555868544600939,0.5210355987055016,0.6182389937106918,0.5688622754491018,0.775177304964539,0.5792720542874769,0.7244169443122322,0.6473214285714286,0.6887816646562123,0.7625698324022346,0.7316083206494165,0.5196850393700787,0.43913285158421345,0.5294575150690258,0.6814814814814815,0.8427537649129669,0.6850828729281768,0.6019108280254777,0.7023779084633086,0.6075285405738969,0.6555868544600939,0.5210355987055016,0.6182389937106918,0.5688622754491018,0.775177304964539,0.5792720542874769,0.7244169443122322,0.6473214285714286,0.6887816646562123,0.7625698324022346,0.7316083206494165,0.5196850393700787,0.43913285158421345,0.5294575150690258,0.6814814814814815,0.8427537649129669,0.6850828729281768,0.6019108280254777
23,0.6425,0.6425,0.7192533878803375,0.6343721073742672,0.6679812206572769,0.5372168284789643,0.610691823899371,0.5838323353293413,0.7539007092198582,0.581122763726095,0.7125178486435031,0.6785714285714286,0.6842581423401689,0.7430167597765364,0.71740233384069,0.5826771653543307,0.44969427459699834,0.516818977250632,0.6956228956228956,0.8464697829063172,0.6906077348066298,0.5904833270887972,0.7192533878803375,0.6343721073742672,0.6679812206572769,0.5372168284789643,0.610691823899371,0.5838323353293413,0.7539007092198582,0.581122763726095,0.7125178486435031,0.6785714285714286,0.6842581423401689,0.7430167597765364,0.71740233384069,0.5826771653543307,0.44969427459699834,0.516818977250632,0.6956228956228956,0.8464697829063172,0.6906077348066298,0.5904833270887972
24,0.6473,0.6473,0.7187420097161851,0.6266584387534712,0.6715492957746478,0.5501618122977346,0.6440251572327044,0.5808383233532934,0.7773049645390071,0.595311536088834,0.7139457401237506,0.6830357142857143,0.7129071170084439,0.7597765363128491,0.7356671740233384,0.5669291338582677,0.4591439688715953,0.5294575150690258,0.6985409652076319,0.8443184040680618,0.712707182320442,0.5850505807418509,0.7187420097161851,0.6266584387534712,0.6715492957746478,0.5501618122977346,0.6440251572327044,0.5808383233532934,0.7773049645390071,0.595311536088834,0.7139457401237506,0.6830357142857143,0.7129071170084439,0.7597765363128491,0.7356671740233384,0.5669291338582677,0.4591439688715953,0.5294575150690258,0.6985409652076319,0.8443184040680618,0.712707182320442,0.5850505807418509
